Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
2,3,2,0,0,0.0,0.0,0.0,0.0,0.0,0.006437063217163086
4,3,3,0,0,0.0,0.0,0.0,0.0,0.0,0.012147188186645508
6,5,4,2,0,3.0,3.0,6.5,25.0,2.0,0.023909807205200195
8,7,5,2,0,3.0,3.0,9.0,22.0,2.0,0.03211498260498047
10,9,6,1,0,1.0,1.0,4.5,13.0,1.0,0.06604695320129395
12,10,7,1,0,1.0,1.0,4.5,9.0,1.0,0.0791769027709961
14,12,8,5,0,7.0,7.0,24.5,46.0,2.0,0.1258549690246582
16,15,9,4,0,5.0,5.0,18.0,40.0,4.0,0.18859386444091797
18,18,10,2,1,7.0,7.8,13.0,46.0,4.0,0.2897791862487793
20,18,11,1,0,3.0,3.0,2.5,10.0,1.0,0.3208777904510498
22,20,12,3,0,4.0,4.0,6.0,34.0,3.0,0.3547170162200928
24,20,13,3,0,7.0,7.0,6.5,34.0,3.0,0.32964611053466797
26,21,14,1,0,3.0,3.0,2.5,10.0,1.0,0.5555260181427002
28,21,14,0,0,0.0,0.0,0.0,0.0,0.0,0.5373489856719971
30,21,14,3,1,6.0,6.8,9.0,48.0,5.0,0.6408498287200928
32,19,15,2,0,2.0,2.0,13.5,22.0,2.0,0.5253078937530518
34,18,15,1,0,1.0,1.0,8.0,8.0,1.0,0.5137431621551514
36,17,16,0,0,0.0,0.0,0.0,0.0,0.0,0.5040311813354492
38,18,17,1,0,1.0,1.0,9.5,12.0,1.0,0.6133029460906982
40,17,18,2,1,7.0,10.299999999999999,15.5,51.0,4.0,0.570958137512207
42,17,18,4,0,6.0,6.0,33.0,46.0,3.0,0.5302047729492188
44,16,18,4,0,8.0,8.0,20.5,26.0,3.0,0.5792751312255859
46,18,19,0,0,0.0,0.0,0.0,0.0,0.0,0.8499820232391357
48,19,19,6,0,9.0,9.0,25.5,69.0,6.0,0.992311954498291
50,21,19,4,0,5.0,5.0,16.5,48.0,4.0,0.9461579322814941
52,24,19,1,0,1.0,1.0,3.5,13.0,1.0,1.2086336612701416
54,25,20,2,0,4.0,4.0,7.5,19.0,2.0,1.4342248439788818
56,23,17,0,0,0.0,0.0,0.0,0.0,0.0,0.965095043182373
58,25,18,2,0,3.0,3.0,10.0,20.0,2.0,1.2003216743469238
60,22,17,1,0,1.0,1.0,21.5,13.0,1.0,0.8598198890686035
62,24,16,3,2,9.0,11.7,25.0,81.0,7.0,1.072767972946167
64,25,16,4,0,9.0,9.0,10.5,45.0,3.0,0.9669549465179443
66,24,17,0,0,0.0,0.0,0.0,0.0,0.0,0.7419390678405762
68,25,18,2,0,3.0,3.0,10.5,25.0,2.0,0.6956312656402588
70,26,19,0,0,0.0,0.0,0.0,0.0,0.0,0.8713319301605225
72,23,19,6,0,11.0,11.0,33.5,56.0,5.0,0.5297360420227051
74,24,19,2,0,3.0,3.0,11.0,20.0,2.0,0.5996222496032715
76,25,20,1,0,2.0,2.0,7.5,11.0,1.0,0.5789837837219238
78,25,20,0,0,0.0,0.0,0.0,0.0,0.0,0.5948479175567627
80,27,20,0,0,0.0,0.0,0.0,0.0,0.0,0.6441981792449951
82,27,19,1,0,2.0,2.0,1.5,7.0,1.0,0.658797025680542
84,28,18,2,0,4.0,4.0,9.0,26.0,2.0,0.7854628562927246
86,27,19,0,0,0.0,0.0,0.0,0.0,0.0,0.6794388294219971
88,26,19,3,0,5.0,5.0,16.0,33.0,3.0,0.6172511577606201
90,26,19,4,0,7.0,7.0,21.5,28.0,4.0,0.675023078918457
92,27,19,2,0,3.0,3.0,7.0,26.0,2.0,0.6158061027526855
94,28,19,1,0,1.0,1.0,3.0,10.0,1.0,0.5882148742675781
96,24,18,0,0,0.0,0.0,0.0,0.0,0.0,0.41298389434814453
98,25,17,1,0,1.0,1.0,2.5,11.0,1.0,0.3670470714569092
100,24,17,0,0,0.0,0.0,0.0,0.0,0.0,0.33631181716918945
102,23,16,1,0,2.0,2.0,1.5,9.0,1.0,0.377410888671875
104,23,16,2,0,4.0,4.0,8.0,23.0,2.0,0.4153130054473877
106,21,17,1,0,2.0,2.0,6.0,10.0,1.0,0.3221120834350586
108,23,17,1,0,1.0,1.0,4.5,10.0,1.0,0.33644604682922363
110,17,17,2,0,5.0,5.0,15.0,22.0,2.0,0.18688392639160156
112,16,17,7,0,10.0,10.0,34.5,67.0,7.0,0.18413496017456055
114,16,17,0,0,0.0,0.0,0.0,0.0,0.0,0.2023611068725586
116,19,14,1,0,1.0,1.0,10.5,8.0,1.0,0.16560888290405273
118,19,14,1,0,2.0,2.0,2.5,12.0,1.0,0.2065269947052002
120,20,15,3,1,7.0,7.8,11.5,65.0,5.0,0.24314212799072266
122,21,16,2,0,5.0,5.0,7.5,20.0,2.0,0.29854512214660645
124,25,14,3,0,7.0,7.0,14.0,36.0,3.0,0.371218204498291
126,22,14,1,0,2.0,2.0,3.5,8.0,1.0,0.35680198669433594
128,26,15,0,0,0.0,0.0,0.0,0.0,0.0,0.6528670787811279
130,29,16,4,0,10.0,10.0,14.0,49.0,4.0,0.783876895904541
132,26,17,0,0,0.0,0.0,0.0,0.0,0.0,0.6390140056610107
134,26,16,1,0,1.0,1.0,3.0,13.0,1.0,0.5640521049499512
136,25,15,1,1,3.0,3.8,18.0,39.0,3.0,0.5745770931243896
138,25,16,2,0,2.0,2.0,19.5,23.0,2.0,0.6407120227813721
140,24,17,4,0,9.0,9.0,16.5,52.0,4.0,0.5046408176422119
142,23,18,4,0,9.0,9.0,20.5,33.0,4.0,0.5510578155517578
144,21,18,5,0,8.0,8.0,19.5,45.0,5.0,0.47557497024536133
146,20,17,2,0,3.0,3.0,11.5,22.0,2.0,0.3812689781188965
148,23,17,2,0,4.0,4.0,9.0,21.0,2.0,0.45697784423828125
150,23,18,2,0,2.0,2.0,3.5,23.0,2.0,0.45613813400268555
152,22,18,1,0,1.0,1.0,5.5,11.0,1.0,0.42724084854125977
154,20,18,2,0,2.0,2.0,7.5,25.0,2.0,0.44554901123046875
156,19,17,0,0,0.0,0.0,0.0,0.0,0.0,0.43553876876831055
158,19,18,2,0,4.0,4.0,9.0,22.0,2.0,0.46555614471435547
160,22,18,5,1,12.0,13.2,44.0,69.0,6.0,0.687035083770752
162,22,18,0,0,0.0,0.0,0.0,0.0,0.0,0.6439318656921387
164,23,18,2,0,2.0,2.0,2.5,22.0,2.0,0.7183642387390137
166,26,19,6,0,11.0,11.0,30.5,65.0,6.0,0.8271198272705078
168,28,20,2,0,6.0,6.0,6.0,25.0,2.0,1.0217270851135254
170,29,19,2,0,3.0,3.0,9.0,23.0,2.0,0.9113857746124268
172,30,19,2,0,5.0,5.0,8.0,19.0,2.0,0.868196964263916
174,29,17,6,0,10.0,10.0,63.5,70.0,6.0,0.7226223945617676
176,26,18,3,0,5.0,5.0,22.0,37.0,3.0,0.5837078094482422
178,22,18,0,0,0.0,0.0,0.0,0.0,0.0,0.40705275535583496
180,24,19,0,0,0.0,0.0,0.0,0.0,0.0,0.5607423782348633
182,24,20,2,0,2.0,2.0,5.0,25.0,2.0,0.5728881359100342
184,21,19,3,0,7.0,7.0,12.5,35.0,3.0,0.438917875289917
186,22,18,5,0,7.0,7.0,20.5,51.0,5.0,0.4626178741455078
188,22,18,1,0,2.0,2.0,3.0,11.0,1.0,0.4434640407562256
190,25,18,4,0,9.0,9.0,19.5,46.0,4.0,0.565558910369873
192,23,19,0,0,0.0,0.0,0.0,0.0,0.0,0.5229909420013428
194,22,20,4,0,4.0,4.0,7.5,42.0,4.0,0.568809986114502
196,21,19,0,0,0.0,0.0,0.0,0.0,0.0,0.4053981304168701
198,20,18,1,0,2.0,2.0,2.5,9.0,1.0,0.32474207878112793
200,18,18,0,0,0.0,0.0,0.0,0.0,0.0,0.24727320671081543
202,18,18,5,0,11.0,11.0,8.0,46.0,5.0,0.2745389938354492
204,18,17,1,0,1.0,1.0,0.0,10.0,1.0,0.2655916213989258
206,20,16,5,0,6.0,6.0,20.5,58.0,5.0,0.3099801540374756
208,21,15,2,0,3.0,3.0,6.0,23.0,2.0,0.37021613121032715
210,21,15,4,0,7.0,7.0,25.0,49.0,4.0,0.4382350444793701
212,23,15,3,0,5.0,5.0,28.0,37.0,3.0,0.35730886459350586
214,25,16,4,0,5.0,5.0,16.5,50.0,4.0,0.5190348625183105
216,26,17,2,0,6.0,6.0,12.5,23.0,2.0,0.5412049293518066
218,27,17,1,0,1.0,1.0,5.0,13.0,1.0,0.6763160228729248
220,28,17,0,0,0.0,0.0,0.0,0.0,0.0,0.8287770748138428
222,33,18,0,0,0.0,0.0,0.0,0.0,0.0,1.05277681350708
224,32,19,2,1,4.0,6.199999999999999,10.0,46.0,4.0,1.3391427993774414
226,27,18,0,1,2.0,4.199999999999999,8.5,22.0,2.0,1.0635881423950195
228,25,19,3,0,5.0,5.0,10.5,37.0,3.0,0.8585910797119141
230,26,19,0,0,0.0,0.0,0.0,0.0,0.0,1.1861019134521484
232,24,19,0,0,0.0,0.0,0.0,0.0,0.0,0.7934191226959229
234,23,19,1,0,2.0,2.0,0.5,13.0,1.0,0.8242528438568115
236,19,20,1,0,1.0,1.0,1.5,13.0,1.0,0.5775470733642578
238,17,20,4,0,9.0,9.0,19.5,50.0,4.0,0.4798121452331543
240,15,19,3,0,5.0,5.0,14.0,30.0,3.0,0.41848015785217285
242,16,18,3,0,3.0,3.0,15.0,36.0,3.0,0.3206472396850586
244,16,16,1,0,2.0,2.0,9.5,13.0,1.0,0.35659170150756836
246,17,15,2,0,4.0,4.0,15.0,26.0,2.0,0.3126089572906494
248,19,14,1,0,3.0,3.0,3.0,9.0,1.0,0.3079099655151367
250,19,13,0,0,0.0,0.0,0.0,0.0,0.0,0.2676088809967041
252,20,13,2,0,5.0,5.0,14.0,25.0,2.0,0.30388808250427246
