Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation,Registration Date,Leaving Date
0,School L7,A,"['Geography', 'English']","[1, 1]","[0, 0]",0,False,2,0,4,1.5,1,0,N,41,55
1,School K4,B,['Physical Education'],[3],[4],1,False,0,0,8,0.5,0,0,N,214,231
2,School L2,E,"['Economics', 'English']","[3, 2]","[2, 2]",0,True,1,0,11,3.0,1,1,basic,236,250
3,School C3,C,"['Maths', 'History']","[2, 1]","[4, 5]",2,True,1,0,10,2.0,1,0,N,235,248
4,School W1,A,['Maths'],[2],[0],0,True,0,0,11,0.5,1,1,basic,162,178
5,School W3,D,['English'],[1],[4],0,True,2,0,11,0.5,0,1,basic,136,150
6,School L2,A,['English'],[2],[1],0,False,1,0,10,0.5,0,0,N,106,120
7,School F6,E,['Art'],[3],[5],0,True,2,0,4,0.5,1,0,N,266,280
8,School W3,D,"['English', 'History', 'Economics']","[2, 3, 1]","[3, 3, 4]",0,True,1,0,11,1.0,2,1,N,248,262
9,School C,B,['Maths'],[3],[5],2,False,1,0,12,0.5,0,2,advanced,289,306
10,School Z1,A,"['History', 'Foreign Language']","[2, 3]","[4, 4]",1,True,0,0,5,2.0,0,0,N,39,50
11,School M3,D,"['History', 'Physical Education', 'English', 'Literature']","[1, 1, 4, 3]","[1, 4, 0, 5]",2,False,2,0,9,1.0,2,0,N,122,133
12,School Q,A,['Computer Science'],[1],[3],0,False,1,0,12,0.5,0,2,advanced,32,45
13,School G7,A,"['Foreign Language', 'History', 'Maths']","[2, 3, 2]","[3, 0, 0]",0,True,2,0,5,0.5,2,0,N,190,207
14,School U5,E,['Maths'],[2],[2],0,True,2,0,11,1.0,0,1,basic,122,140
15,School G,C,['Science'],[3],[1],2,True,1,0,10,1.0,0,0,N,167,180
16,School H5,D,"['Physical Education', 'Maths']","[3, 2]","[3, 2]",0,True,1,0,8,1.0,0,0,N,43,57
17,School E3,B,['Physical Education'],[2],[1],2,False,2,0,9,2.0,3,0,N,223,238
18,School V2,B,['History'],[2],[3],0,True,2,0,6,1.5,0,0,N,246,262
19,School I,D,['History'],[3],[1],0,False,1,0,8,1.0,1,0,N,233,248
20,School U6,C,"['English', 'Physical Education', 'Foreign Language']","[1, 2, 1]","[3, 3, 2]",2,True,1,0,7,0.5,1,0,N,204,218
21,School O3,C,['English'],[1],[3],0,True,0,0,10,0.5,0,0,N,0,13
22,School W,C,['English'],[3],[1],0,True,2,0,6,0.5,0,0,N,222,237
23,School I4,D,"['Art', 'English', 'Maths']","[1, 1, 3]","[1, 2, 4]",2,True,2,0,4,0.5,0,0,N,299,314
24,School Z5,C,['Physical Education'],[1],[5],1,False,0,0,11,1.0,0,1,N,223,240
25,School H6,D,['Maths'],[2],[4],0,False,0,0,12,0.5,0,2,advanced,10,23
26,School G3,C,"['Maths', 'History', 'English']","[1, 4, 1]","[5, 5, 3]",2,True,1,0,11,0.5,1,1,advanced,167,182
27,School Y4,B,['History'],[3],[3],0,True,1,0,10,0.5,0,0,N,22,36
28,School G7,A,['Maths'],[1],[0],2,True,1,0,5,0.5,1,0,N,130,145
29,School D2,D,"['Maths', 'Computer Science']","[4, 1]","[1, 3]",0,False,2,0,8,0.5,1,0,N,285,297
30,School B5,A,"['Physical Education', 'Maths', 'English', 'Computer Science']","[2, 2, 2, 2]","[5, 2, 0, 4]",2,True,2,0,12,1.0,2,2,advanced,50,64
31,School G7,E,"['Maths', 'Physical Education']","[3, 4]","[5, 4]",0,True,0,0,6,1.0,0,0,N,240,254
32,School G5,E,['Physical Education'],[1],[5],0,True,0,0,11,0.5,0,1,advanced,250,265
33,School Z1,A,['English'],[1],[2],0,True,0,0,8,1.0,0,0,N,117,130
34,School G6,D,"['Maths', 'English', 'Foreign Language']","[1, 3, 2]","[0, 5, 5]",1,False,2,0,6,0.5,0,0,N,256,275
