Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
7,6,4,3,0,6.0,6.0,39.0,38.0,3.0,0.016428232192993164
14,13,8,5,0,15.0,15.0,35.5,60.0,5.0,0.06389212608337402
21,22,10,3,1,6.0,6.1,23.5,60.0,5.0,0.23961997032165527
28,20,14,1,0,1.0,1.0,5.5,10.0,1.0,0.266157865524292
35,13,15,3,0,7.0,7.0,15.5,35.0,3.0,0.14028501510620117
42,10,16,11,0,19.0,19.0,45.5,119.0,6.0,0.1351001262664795
49,16,15,10,0,19.0,19.0,59.0,114.0,6.0,0.18120598793029785
56,22,17,11,1,30.0,31.2,42.0,142.0,12.0,0.33655810356140137
63,26,18,11,0,21.0,21.0,43.5,125.0,8.0,0.586738109588623
70,25,22,10,0,16.0,16.0,34.5,101.0,7.0,0.5479850769042969
77,23,22,7,0,11.0,11.0,36.5,77.0,5.0,0.629188060760498
84,18,20,6,2,14.0,15.6,95.5,103.0,6.0,0.3323171138763428
91,21,17,5,0,7.0,7.0,56.0,55.0,4.0,0.5017509460449219
98,22,18,7,1,17.0,17.8,54.0,94.0,9.0,0.6692869663238525
105,25,18,4,0,9.0,9.0,18.5,35.0,4.0,0.8559751510620117
112,27,17,7,0,14.0,14.0,39.0,72.0,6.0,0.8394911289215088
119,22,15,3,0,8.0,8.0,10.5,33.0,3.0,0.2995278835296631
126,17,18,10,0,17.0,17.0,28.0,97.0,8.0,0.327409029006958
133,24,14,4,0,8.0,8.0,17.0,40.0,3.0,0.3262319564819336
140,19,14,6,0,12.0,12.0,41.0,74.0,6.0,0.20629096031188965
147,20,14,7,0,18.0,18.0,34.0,79.0,6.0,0.20435118675231934
154,19,16,3,2,9.0,10.6,22.0,79.0,6.0,0.27549099922180176
161,26,15,3,1,8.0,8.8,26.5,59.0,5.0,0.42552876472473145
168,25,15,4,0,9.0,9.0,22.0,43.0,3.0,0.33231306076049805
175,24,15,6,1,13.0,13.8,54.0,87.0,6.0,0.37853097915649414
182,21,16,7,2,18.0,20.299999999999997,40.0,128.0,9.0,0.5449957847595215
189,19,15,4,0,8.0,8.0,18.0,46.0,4.0,0.43146705627441406
196,21,17,7,0,14.0,14.0,30.5,82.0,5.0,0.6221001148223877
203,20,16,4,2,10.0,11.6,16.0,96.0,8.0,0.5304360389709473
210,28,16,9,1,17.0,17.8,74.0,132.0,10.0,1.2213482856750488
217,27,17,7,1,18.0,20.2,55.5,81.0,6.0,1.2100510597229004
224,20,19,3,0,3.0,3.0,8.5,34.0,3.0,1.1148312091827393
231,21,18,2,0,3.0,3.0,5.0,25.0,2.0,1.0010838508605957
238,17,18,4,0,8.0,8.0,21.5,40.0,4.0,0.6174678802490234
245,21,14,10,0,19.0,19.0,37.5,102.0,9.0,0.311769962310791
252,23,16,11,1,24.0,24.8,56.0,146.0,10.0,0.4213368892669678
259,23,17,5,0,10.0,10.0,29.0,55.0,5.0,0.31247830390930176
266,17,19,5,0,11.0,11.0,18.5,57.0,5.0,0.2220768928527832
273,13,17,6,0,11.0,11.0,41.0,68.0,5.0,0.19413518905639648
280,18,19,8,0,12.0,12.0,46.5,98.0,7.0,0.5024001598358154
287,19,18,2,0,3.0,3.0,22.0,25.0,1.0,0.482133150100708
294,18,17,4,0,10.0,10.0,8.0,47.0,4.0,0.2967350482940674
