Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0023789405822753906
14,18,8,11,0,22.0,22.0,44.5,125.0,11.0,0.16358470916748047
28,16,13,17,0,29.0,29.0,119.0,204.0,10.0,0.45797038078308105
42,21,16,20,1,38.0,38.8,75.0,240.0,16.0,0.7949259281158447
56,15,19,9,0,18.0,18.0,46.0,102.0,7.0,0.4313850402832031
70,17,18,8,0,17.0,17.0,49.5,80.0,6.0,0.3252439498901367
84,20,14,24,0,43.0,43.0,131.0,245.0,17.0,0.28728318214416504
98,23,18,15,0,28.0,28.0,49.5,157.0,13.0,0.6373071670532227
112,14,18,13,0,29.0,29.0,65.5,134.0,10.0,0.19531798362731934
126,20,16,18,1,42.0,44.6,66.5,211.0,14.0,0.6204779148101807
140,17,18,10,0,17.0,17.0,29.0,115.0,8.0,0.26827216148376465
154,25,17,17,0,33.0,33.0,68.5,178.0,17.0,0.7555270195007324
168,21,18,3,0,5.0,5.0,28.0,29.0,3.0,0.44626402854919434
182,14,15,12,0,17.0,17.0,53.5,130.0,9.0,0.32367897033691406
196,23,13,13,0,21.0,21.0,78.0,149.0,11.0,0.8064169883728027
210,20,17,12,0,27.0,27.0,81.5,121.0,10.0,0.3877391815185547
224,21,17,14,0,30.0,30.0,100.5,139.0,11.0,0.3293449878692627
238,22,17,12,0,20.0,20.0,25.5,110.0,8.0,0.31494617462158203
252,14,16,20,0,36.0,36.0,103.0,205.0,13.0,0.3159353733062744
266,21,17,17,0,31.0,31.0,62.0,166.0,15.0,0.5893440246582031
280,25,18,15,0,27.0,27.0,86.5,170.0,13.0,0.6126646995544434
294,20,16,15,0,33.0,33.0,61.5,155.0,11.0,0.607975959777832
