Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
14,14,8,9,3,22.0,26.599999999999998,88.5,163.0,10.0,0.14877915382385254
28,19,14,17,1,33.0,33.1,72.5,214.0,14.0,0.5390217304229736
42,19,17,15,0,34.0,34.0,109.5,165.0,11.0,0.607738733291626
56,21,18,17,0,29.0,29.0,108.5,187.0,11.0,0.5582847595214844
70,14,16,9,0,20.0,20.0,28.0,91.0,7.0,0.26720595359802246
84,16,17,17,0,28.0,28.0,161.5,184.0,11.0,0.2650878429412842
98,22,19,18,0,36.0,36.0,87.5,209.0,15.0,0.6815240383148193
112,21,18,11,0,19.0,19.0,57.0,125.0,8.0,0.596688985824585
126,23,17,15,1,31.0,32.9,63.5,191.0,12.0,0.44634079933166504
140,23,16,11,0,17.0,17.0,71.5,125.0,11.0,0.6612517833709717
154,18,16,12,0,26.0,26.0,42.0,143.0,9.0,0.36837005615234375
168,14,16,13,0,22.0,22.0,61.5,138.0,9.0,0.27237582206726074
182,17,17,10,0,17.0,17.0,47.5,119.0,7.0,0.524543046951294
196,14,14,11,1,29.0,29.8,55.5,147.0,10.0,0.2077341079711914
210,29,15,11,3,28.0,31.1,89.0,191.0,14.0,0.8346891403198242
224,20,17,16,1,28.0,28.8,155.0,189.0,13.0,0.31873512268066406
238,32,15,13,2,30.0,32.3,95.5,180.0,15.0,0.826117992401123
252,28,18,12,0,20.0,20.0,68.0,139.0,12.0,0.8854541778564453
266,24,17,16,2,36.0,36.9,117.0,208.0,16.0,0.18659710884094238
280,19,18,10,0,20.0,20.0,56.5,110.0,7.0,0.25800609588623047
294,20,17,10,0,19.0,19.0,29.5,114.0,9.0,0.32706785202026367
