Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0026879310607910156
14,17,8,9,0,13.0,13.0,33.0,110.0,9.0,0.08068203926086426
28,15,14,11,0,16.0,16.0,36.0,122.0,11.0,0.1735060214996338
42,18,15,9,1,19.0,19.8,90.5,134.0,11.0,0.2005748748779297
56,24,16,12,1,22.0,24.2,63.0,168.0,13.0,0.4810001850128174
70,26,15,13,0,26.0,26.0,78.0,146.0,12.0,0.2049269676208496
84,21,15,17,0,32.0,32.0,70.5,176.0,11.0,0.2176980972290039
98,20,16,18,2,32.0,33.6,59.0,241.0,15.0,0.354017972946167
112,29,17,10,1,19.0,20.2,35.5,144.0,11.0,0.95815110206604
126,16,17,4,0,9.0,9.0,32.0,48.0,4.0,0.24745917320251465
140,15,13,13,1,25.0,25.8,54.0,155.0,11.0,0.23259711265563965
154,22,16,12,3,35.0,37.4,94.5,185.0,16.0,0.6289811134338379
168,20,17,8,0,12.0,12.0,80.5,94.0,7.0,0.6635491847991943
182,11,13,9,0,14.0,14.0,77.5,99.0,8.0,0.13414907455444336
196,17,11,11,0,23.0,23.0,121.0,130.0,10.0,0.10105323791503906
210,24,15,10,1,23.0,23.1,34.5,129.0,12.0,0.45452284812927246
224,17,15,17,0,32.0,32.0,46.0,193.0,13.0,0.1737079620361328
238,26,18,7,2,16.0,17.6,54.5,137.0,12.0,0.9383659362792969
252,23,15,18,0,41.0,41.0,52.0,175.0,14.0,0.7805638313293457
266,22,16,13,1,26.0,26.8,81.0,149.0,11.0,0.3208959102630615
280,22,16,10,1,19.0,20.2,64.5,138.0,12.0,0.385516881942749
294,16,17,7,0,16.0,16.0,33.0,81.0,7.0,0.4222137928009033
