Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation,Registration Date,Leaving Date
0,School D4,B,['English'],[1],[4],0,True,0,0,11,2.0,0,1,N,227,242
1,School A7,C,['Maths'],[3],[3],0,False,1,0,12,0.5,2,2,advanced,233,246
2,School S,A,['English'],[1],[2],0,False,0,0,10,1.0,3,0,N,12,25
3,School E1,D,['Maths'],[1],[3],0,True,1,0,11,0.5,2,1,N,258,269
4,School Q3,B,"['English', 'Maths', 'Physical Education', 'Economics']","[1, 1, 4, 2]","[1, 3, 4, 1]",0,True,1,0,11,1.0,1,1,N,22,38
5,School G2,B,['Maths'],[3],[1],1,True,0,0,6,0.5,2,0,N,60,72
6,School K7,D,['English'],[3],[0],0,False,2,0,6,1.0,1,0,N,115,130
7,School R2,D,['Art'],[2],[3],0,True,0,0,4,0.5,2,0,N,63,78
8,School C2,E,['Maths'],[1],[5],0,True,0,0,5,1.5,1,0,N,261,273
9,School R7,E,"['Foreign Language', 'Maths', 'English']","[2, 2, 1]","[4, 5, 1]",0,True,2,0,7,1.0,0,0,N,16,31
10,School E5,C,['Maths'],[2],[0],0,True,1,0,10,1.0,1,0,N,271,286
11,School Y5,B,['English'],[4],[2],0,False,1,0,6,0.5,0,0,N,8,23
12,School Z1,C,"['Physical Education', 'English']","[3, 1]","[2, 5]",0,True,1,0,12,0.5,1,2,advanced,199,213
13,School Z3,A,"['English', 'History']","[2, 2]","[1, 0]",0,False,1,0,5,1.0,1,0,N,145,159
14,School H,B,['History'],[2],[1],0,True,1,0,6,1.0,3,0,N,13,28
15,School L,B,['History'],[2],[5],0,False,1,0,11,0.5,0,1,advanced,132,144
16,School K3,B,"['History', 'Maths', 'Literature']","[2, 3, 2]","[4, 1, 5]",0,True,0,0,9,3.0,2,0,N,10,24
17,School O4,E,['Maths'],[1],[1],0,True,1,0,6,1.5,0,0,N,46,63
18,School T6,A,"['Physical Education', 'History']","[1, 3]","[5, 5]",0,False,0,0,12,0.5,0,2,advanced,118,130
19,School Q5,C,['Science'],[3],[3],0,True,1,0,10,0.5,0,0,N,61,73
20,School I1,D,['English'],[2],[2],1,True,0,0,4,1.0,2,0,N,233,249
21,School K4,B,['English'],[2],[5],1,False,0,0,7,0.5,0,0,N,12,27
22,School J4,D,"['History', 'Science', 'English', 'Maths']","[1, 2, 2, 3]","[0, 4, 2, 3]",0,False,0,0,10,1.0,1,0,N,265,279
23,School E6,D,"['English', 'History', 'Physical Education', 'Literature']","[2, 1, 2, 3]","[4, 5, 0, 3]",2,True,0,0,9,1.0,1,0,N,140,151
24,School J3,E,['Literature'],[1],[2],0,True,1,0,9,0.5,1,0,N,198,213
25,School M7,E,['English'],[3],[2],0,False,2,0,5,0.5,0,0,N,209,226
26,School H,A,"['Physical Education', 'Maths']","[4, 1]","[2, 5]",1,True,2,0,7,0.5,0,0,N,264,279
27,School Y3,E,"['History', 'Computer Science']","[1, 2]","[2, 1]",0,False,1,0,12,0.5,0,2,advanced,277,288
28,School E2,B,"['English', 'Foreign Language']","[2, 1]","[5, 5]",0,True,2,0,6,0.5,1,0,N,120,134
29,School X1,A,"['Art', 'English', 'Science', 'Maths']","[2, 2, 3, 1]","[5, 2, 4, 3]",0,True,2,0,4,1.0,0,0,N,233,248
30,School P2,C,['Physical Education'],[2],[5],0,True,1,0,9,0.5,1,0,N,83,96
31,School N6,B,['History'],[3],[4],1,True,0,0,11,2.0,2,1,N,295,308
32,School G,D,"['Maths', 'Physical Education']","[2, 2]","[5, 3]",2,False,1,0,7,0.5,3,0,N,249,265
33,School R5,E,"['Physical Education', 'History']","[3, 3]","[0, 4]",1,True,1,0,6,1.0,1,0,N,197,215
34,School D3,C,"['History', 'Physical Education']","[3, 4]","[5, 1]",0,True,0,0,11,1.0,0,1,N,226,239
35,School L6,D,"['Foreign Language', 'History']","[4, 2]","[4, 0]",0,False,2,0,7,0.5,0,0,N,28,44
36,School O7,C,"['Physical Education', 'English', 'History']","[2, 2, 1]","[2, 3, 0]",0,False,2,0,12,0.5,1,2,advanced,229,247
37,School D1,A,"['English', 'Physical Education', 'Literature']","[2, 2, 2]","[2, 3, 1]",0,False,1,0,9,0.5,1,0,N,227,239
38,School M2,C,['Physical Education'],[1],[4],2,True,0,0,5,0.5,1,0,N,77,98
39,School H,B,['History'],[2],[5],0,False,2,0,6,0.5,2,0,N,43,57
