Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM,Registration Date,Leaving Date
0,['Physics'],[4],1,True,5,0,N,3,N,0,1,0.0,134,155
1,"['Physics', 'Biology', 'Physical Education', 'Computer Science']","[3, 3, 4, 2]",1,False,6,0,1,1,N,0,1,0.0,72,93
2,"['Physical Education', 'Foreign Language']","[3, 3]",1,True,4,0,N,1,N,0,1,0.0,50,68
3,"['History', 'Science', 'Music', 'Geography']","[4, 2, 5, 3]",1,True,4,1,N,1,N,0,1,0.0,30,47
4,['Economics'],[5],0,True,5,1,2,0,N,0,1,0.0,174,189
5,"['Literature', 'Art', 'Chemistry']","[2, 2, 4]",3,True,2,1,2,3,W,1,3,1.5,236,254
6,"['Geography', 'Music']","[4, 2]",1,True,2,1,N,3,N,0,1,0.0,202,219
7,"['Computer Science', 'Chemistry']","[5, 5]",1,False,4,0,2,1,N,0,1,0.0,258,278
8,['Geography'],[5],0,True,4,1,N,3,N,0,1,0.0,76,93
9,['Music'],[4],3,False,3,3,2,3,N,0,1,0.0,40,56
10,"['Music', 'Economics', 'Computer Science']","[2, 5, 5]",3,False,2,0,2,3,N,0,1,0.0,146,163
11,['Physics'],[3],0,True,3,0,N,3,N,0,1,0.0,64,78
12,['Science'],[5],3,True,3,1,N,0,N,0,1,0.0,190,207
13,"['Science', 'Computer Science', 'Literature', 'History', 'Art']","[3, 2, 5, 4, 3]",1,False,8,0,1,3,N,0,1,0.0,240,261
14,"['Music', 'Geography', 'Physical Education', 'Computer Science']","[4, 5, 4, 5]",0,False,5,0,N,0,N,0,1,0.0,62,81
15,"['Computer Science', 'Science', 'Foreign Language']","[5, 3, 5]",0,True,2,1,N,1,N,0,1,0.0,288,303
16,"['English', 'Economics']","[4, 4]",3,True,5,0,N,1,N,0,1,0.0,224,240
17,"['Music', 'Computer Science', 'Geography', 'Economics', 'Chemistry']","[3, 5, 3, 5, 5]",1,False,8,1,2,1,N,0,1,0.0,172,186
18,"['Literature', 'Biology']","[5, 3]",3,False,2,0,N,3,N,0,1,0.0,252,269
19,"['Music', 'English', 'Maths']","[3, 3, 4]",3,False,1,1,N,1,N,0,1,0.0,88,109
20,"['Music', 'History', 'Computer Science']","[3, 3, 5]",0,True,1,0,N,3,N,0,1,0.0,102,123
21,"['History', 'Foreign Language']","[3, 4]",1,False,4,0,2,3,N,0,1,0.0,70,91
22,['History'],[4],0,False,10,1,N,3,N,0,1,0.0,176,190
23,"['Foreign Language', 'Music']","[4, 2]",0,False,6,0,2,0,N,0,1,0.0,276,290
24,"['Music', 'Chemistry']","[3, 5]",3,False,1,0,N,3,N,0,1,0.0,32,53
25,"['Chemistry', 'Foreign Language']","[5, 5]",3,False,9,0,N,1,N,0,1,0.0,262,277
26,"['Science', 'Computer Science', 'Geography', 'Foreign Language']","[3, 5, 2, 4]",1,False,5,0,N,1,N,0,1,0.0,118,136
27,"['Foreign Language', 'Chemistry']","[2, 5]",1,False,5,0,2,0,N,0,1,0.0,248,268
28,"['Maths', 'Geography']","[3, 2]",3,True,4,0,N,0,N,0,1,0.0,34,53
29,"['Physical Education', 'Computer Science']","[2, 5]",0,False,10,0,2,1,N,0,1,0.0,290,306
30,"['Literature', 'History', 'Foreign Language']","[3, 2, 3]",0,False,5,1,N,0,M,1,0,3.0,52,70
31,"['Maths', 'Chemistry', 'Physics']","[4, 2, 2]",1,True,2,1,N,3,N,0,1,0.0,116,135
32,"['Geography', 'Foreign Language', 'Physical Education', 'Biology', 'Art']","[3, 5, 5, 3, 5]",0,False,7,1,1,3,N,0,1,0.0,110,126
33,"['English', 'Economics', 'Science', 'Maths']","[4, 4, 4, 4]",1,True,6,3,N,1,N,0,1,0.0,272,290
