Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM,Registration Date,Leaving Date
0,"['Science', 'Physics']","[5, 4]",1,True,4,0,1,3,N,0,1,0.0,38,59
1,"['Science', 'History']","[2, 2]",3,False,6,1,1,3,N,0,1,0.0,96,114
2,"['History', 'Maths', 'English']","[2, 2, 4]",3,True,6,0,N,0,N,0,1,0.0,214,234
3,"['Science', 'Economics']","[2, 2]",0,True,5,0,N,0,N,0,1,0.0,52,68
4,['Literature'],[3],0,True,1,1,N,0,N,0,1,0.0,26,45
5,"['Computer Science', 'Chemistry', 'Geography']","[3, 3, 3]",1,True,10,1,N,3,N,0,1,0.0,248,265
6,"['Art', 'Maths', 'Geography', 'Music', 'Foreign Language']","[4, 5, 2, 3, 4]",0,False,10,1,N,3,N,0,1,0.0,62,79
7,"['Economics', 'Art', 'Geography', 'History', 'Science']","[2, 2, 4, 2, 3]",0,False,9,0,N,1,N,0,1,0.0,150,164
8,"['Geography', 'Art', 'Physical Education', 'English', 'Economics']","[2, 2, 2, 5, 5]",1,True,7,1,N,3,N,0,1,0.0,18,39
9,"['English', 'Chemistry', 'Physics']","[4, 3, 4]",0,True,5,1,N,3,N,0,1,0.0,78,93
10,"['Physical Education', 'Music', 'Art']","[2, 2, 4]",1,False,1,1,N,3,N,0,1,0.0,32,49
11,"['Biology', 'Art']","[4, 5]",3,False,2,0,N,1,N,0,1,0.0,276,292
12,"['Science', 'Art']","[3, 2]",0,True,2,0,N,3,N,0,1,0.0,258,272
13,"['History', 'Literature', 'Music']","[4, 3, 3]",1,True,1,3,N,1,M,1,0,3.0,186,201
14,['Science'],[4],1,False,6,0,N,3,M,1,0,3.0,140,157
15,"['Physical Education', 'Computer Science', 'Economics']","[5, 5, 4]",1,False,3,0,2,3,N,0,1,0.0,170,184
16,"['Physical Education', 'Maths', 'Physics', 'Science', 'Art']","[4, 5, 2, 5, 5]",0,False,10,0,N,3,N,0,1,0.0,90,104
17,"['Physics', 'Biology', 'Chemistry']","[4, 2, 2]",0,True,7,0,N,0,S,1,0,4.5,138,157
18,['Biology'],[5],0,False,6,1,1,3,N,0,1,0.0,172,186
19,"['Foreign Language', 'Physics', 'Maths']","[2, 5, 3]",3,False,3,1,2,1,N,0,1,0.0,74,89
20,['History'],[5],3,True,5,0,N,0,N,0,1,0.0,76,94
21,"['English', 'Economics', 'Maths']","[4, 5, 2]",3,True,2,0,2,3,S,1,0,4.5,226,241
