Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation,Registration Date,Leaving Date
0,School K1,D,"['Economics', 'English']","[3, 2]","[0, 2]",0,False,2,0,11,3.0,0,1,basic,143,154
1,School M4,D,"['Geography', 'Art', 'Science']","[1, 3, 1]","[2, 0, 4]",0,False,0,0,4,0.5,1,0,N,272,287
2,School O,C,['History'],[1],[1],0,True,0,0,6,1.0,0,0,N,56,72
3,School R1,C,"['Foreign Language', 'Maths']","[1, 1]","[4, 0]",1,True,2,0,5,0.5,0,0,N,229,240
4,School S7,A,"['Literature', 'History']","[2, 2]","[3, 0]",1,True,0,0,9,4.0,0,0,N,145,159
5,School P1,E,"['Science', 'Physical Education']","[3, 3]","[5, 0]",0,True,0,0,10,0.5,0,0,N,209,221
6,School S1,E,"['Science', 'Art', 'Geography']","[3, 1, 3]","[3, 1, 2]",2,True,2,0,4,0.5,1,0,N,28,43
7,School Q3,D,"['Computer Science', 'Physical Education']","[1, 2]","[5, 5]",0,True,1,0,8,0.5,1,0,N,289,300
8,School M2,E,"['Physical Education', 'Foreign Language']","[2, 2]","[5, 5]",0,True,1,0,6,0.5,1,0,N,253,272
9,School O6,A,"['English', 'Maths']","[1, 3]","[2, 0]",1,True,0,0,7,0.5,0,0,N,90,105
10,School S4,D,"['Maths', 'Physical Education']","[3, 4]","[0, 2]",2,False,0,0,11,0.5,1,1,basic,126,138
11,School R1,C,"['Foreign Language', 'Maths']","[1, 3]","[3, 1]",0,True,0,0,5,0.5,0,0,N,117,137
12,School P1,E,"['Physical Education', 'History']","[2, 1]","[1, 4]",0,True,0,0,10,0.5,0,0,N,212,228
13,School I3,E,['History'],[3],[5],0,True,2,0,6,0.5,2,0,N,192,211
14,School W6,A,"['English', 'History', 'Maths', 'Science']","[2, 1, 2, 4]","[4, 3, 4, 4]",0,True,1,0,10,0.5,2,0,N,24,36
15,School N,B,['English'],[3],[2],3,False,0,0,5,1.0,1,0,N,27,38
16,School F4,D,['Maths'],[1],[2],2,True,1,0,7,1.0,1,0,N,228,244
17,School V6,C,"['English', 'History']","[3, 1]","[0, 0]",1,False,1,0,11,0.5,1,1,N,212,226
18,School F,E,"['History', 'Maths']","[1, 3]","[2, 3]",1,True,0,0,6,0.5,1,0,N,49,65
19,School H6,E,['English'],[1],[1],0,True,1,0,12,1.0,1,2,advanced,87,98
20,School F2,C,['Maths'],[2],[2],0,True,0,0,6,0.5,1,0,N,289,305
21,School R6,D,['History'],[1],[4],0,True,2,0,10,1.5,2,0,N,240,254
22,School S5,B,['Maths'],[2],[4],1,True,2,0,8,0.5,2,0,N,146,156
23,School P1,E,"['Science', 'History']","[4, 1]","[5, 5]",0,True,2,0,10,2.0,2,0,N,106,119
24,School H4,B,"['Maths', 'English', 'Physical Education', 'History']","[1, 1, 4, 1]","[1, 2, 5, 2]",1,True,0,0,8,0.5,1,0,N,137,153
25,School E5,B,"['English', 'Computer Science', 'History']","[2, 2, 4]","[2, 5, 2]",1,True,1,0,8,1.0,0,0,N,230,245
26,School H5,C,['English'],[2],[2],0,False,0,0,9,0.5,2,0,N,239,254
27,School X6,B,['Maths'],[2],[5],0,True,0,0,6,0.5,1,0,N,50,63
28,School P1,E,"['English', 'Science', 'Maths', 'Physical Education']","[3, 4, 1, 2]","[5, 5, 0, 2]",2,True,2,0,10,0.5,1,0,N,189,202
29,School Q2,E,"['English', 'Physical Education', 'Maths', 'History']","[4, 1, 1, 2]","[2, 1, 5, 3]",0,False,2,0,7,1.5,1,0,N,146,164
30,School N7,A,['History'],[3],[4],1,True,2,0,5,0.5,1,0,N,273,288
31,School B5,D,"['History', 'Physical Education']","[1, 3]","[3, 0]",2,True,1,0,5,1.0,0,0,N,24,36
32,School S4,C,"['History', 'Physical Education', 'English', 'Maths']","[2, 2, 3, 1]","[2, 5, 5, 4]",3,False,0,0,7,1.5,0,0,N,70,85
33,School P5,A,['Computer Science'],[4],[3],0,True,2,0,12,1.0,1,2,advanced,94,109
34,School B5,D,"['Physical Education', 'History']","[3, 1]","[1, 4]",1,True,2,0,5,0.5,1,0,N,120,134
35,School B3,D,['Physical Education'],[3],[1],0,True,2,0,5,0.5,0,0,N,24,36
36,School B7,A,['English'],[1],[4],3,True,2,0,10,0.5,0,0,N,293,307
37,School R3,B,"['English', 'History']","[1, 2]","[5, 4]",1,True,1,0,6,0.5,1,0,N,143,157
38,School X3,A,"['Physical Education', 'Maths', 'English']","[3, 3, 2]","[3, 2, 0]",1,False,0,0,10,0.5,0,0,N,57,67
39,School H1,B,"['Physical Education', 'History']","[2, 1]","[4, 2]",0,True,2,0,10,1.0,0,0,N,224,237
40,School Z2,C,"['Geography', 'Art']","[1, 2]","[2, 1]",0,True,2,0,4,0.5,0,0,N,42,56
41,School Q7,B,['Physical Education'],[2],[4],0,False,2,0,9,0.5,0,0,N,250,262
42,School T4,A,['Foreign Language'],[1],[4],0,False,2,0,5,0.5,0,0,N,155,168
43,School N7,C,['Physical Education'],[2],[5],0,True,1,0,8,1.0,3,0,N,178,195
44,School C1,A,['History'],[3],[3],2,False,2,0,8,0.5,1,0,N,85,101
45,School S3,A,"['Economics', 'Maths', 'Physical Education', 'History']","[1, 3, 1, 1]","[3, 3, 1, 5]",0,True,2,0,11,0.5,1,1,N,263,277
46,School N6,D,['Science'],[2],[5],0,True,0,0,4,0.5,1,0,N,69,86
47,School X6,B,"['Maths', 'Physical Education']","[2, 1]","[4, 2]",0,True,0,0,6,0.5,0,0,N,122,136
48,School P1,E,['Physical Education'],[2],[0],0,True,0,0,10,0.5,1,0,N,172,184
49,School C3,A,"['Literature', 'Physical Education', 'Maths']","[2, 2, 1]","[4, 2, 5]",0,True,0,0,9,0.5,1,0,N,90,102
50,School I7,E,"['History', 'English']","[1, 2]","[5, 3]",1,True,1,0,9,0.5,1,0,N,256,270
51,School D7,B,['Foreign Language'],[1],[0],0,True,1,0,6,0.5,1,0,N,47,65
52,School F4,D,"['History', 'Physical Education', 'Maths', 'English']","[2, 1, 1, 3]","[3, 1, 2, 5]",1,True,2,0,7,1.0,2,0,N,206,219
53,School R1,C,['Foreign Language'],[1],[3],0,True,1,0,5,0.5,0,0,N,81,96
54,School E7,C,['History'],[1],[5],0,True,0,0,10,1.0,0,0,N,276,288
55,School X3,D,['Foreign Language'],[1],[3],0,True,2,0,5,1.0,1,0,N,232,248
56,School I3,C,['Physical Education'],[1],[5],1,True,1,0,7,0.5,2,0,N,65,79
57,School O4,C,['History'],[2],[2],0,True,0,0,12,0.5,0,2,advanced,234,250
58,School A1,C,"['Physical Education', 'Foreign Language']","[3, 2]","[4, 2]",0,False,2,0,5,0.5,0,0,N,227,236
59,School G6,E,['English'],[3],[4],0,True,2,0,5,0.5,0,0,N,141,154
60,School O7,C,['Science'],[2],[4],1,True,2,0,10,2.0,2,0,N,149,164
61,School O6,C,"['Economics', 'Physical Education', 'English']","[1, 3, 4]","[3, 0, 3]",0,False,2,0,11,1.0,0,1,basic,163,177
62,School R,E,"['Maths', 'English']","[2, 3]","[3, 4]",0,True,1,0,11,1.0,0,1,advanced,108,126
63,School M7,A,['English'],[4],[5],0,False,0,0,7,0.5,1,0,N,28,39
64,School Z2,C,"['Art', 'Geography']","[2, 1]","[1, 2]",0,True,2,0,4,0.5,0,0,N,296,309
65,School Z5,C,['English'],[3],[0],0,True,0,0,9,1.0,1,0,N,91,101
66,School Z2,C,['Art'],[3],[2],1,True,2,0,4,1.0,2,0,N,257,268
67,School O,C,"['History', 'Physical Education']","[2, 2]","[0, 5]",2,True,2,0,6,0.5,1,0,N,249,261
68,School M1,D,"['History', 'Literature']","[3, 1]","[0, 0]",0,True,0,0,9,0.5,0,0,N,19,30
69,School T5,C,"['Maths', 'Computer Science']","[1, 2]","[1, 3]",2,True,2,0,12,0.5,2,2,advanced,1,14
70,School F4,A,"['Physical Education', 'English', 'History']","[3, 3, 1]","[1, 5, 3]",0,True,2,0,12,1.0,1,2,advanced,33,46
71,School X1,C,['Maths'],[1],[2],1,True,2,0,11,0.5,0,1,advanced,118,135
72,School L6,D,['Physical Education'],[1],[0],2,False,2,0,6,0.5,1,0,N,82,92
73,School V1,D,"['History', 'Science', 'English', 'Physical Education']","[1, 2, 1, 1]","[2, 2, 0, 4]",0,False,2,0,10,0.5,2,0,N,4,19
74,School X5,C,"['Physical Education', 'English']","[4, 4]","[1, 0]",0,False,2,0,7,1.0,1,0,N,235,250
75,School M3,C,['English'],[2],[3],0,True,1,0,4,1.0,0,0,N,63,74
76,School H7,A,"['Maths', 'English']","[2, 3]","[3, 1]",0,True,1,0,4,0.5,0,0,N,259,274
77,School R1,C,"['History', 'Maths']","[2, 1]","[0, 0]",3,True,0,0,5,0.5,2,0,N,206,219
78,School R6,D,['History'],[1],[4],0,True,2,0,10,0.5,0,0,N,289,301
79,School X6,B,"['Computer Science', 'Physical Education', 'English']","[1, 1, 2]","[1, 0, 5]",2,True,1,0,12,0.5,1,2,advanced,283,299
80,School I2,C,['Foreign Language'],[2],[3],2,False,2,0,6,1.0,1,0,N,273,285
81,School F4,D,"['English', 'Foreign Language']","[4, 2]","[5, 0]",0,True,2,0,7,0.5,1,0,N,155,174
82,School M1,D,['Literature'],[1],[1],0,True,2,0,9,0.5,3,0,N,137,152
83,School B5,D,['History'],[1],[2],0,True,2,0,5,1.0,0,0,N,33,48
