Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0023932456970214844
7,9,4,4,0,9.0,9.0,7.5,46.0,4.0,0.04067707061767578
14,12,8,5,0,10.0,10.0,35.0,47.0,5.0,0.08987808227539062
21,13,10,4,0,7.0,7.0,15.0,48.0,4.0,0.17004179954528809
28,22,12,8,0,15.0,15.0,36.0,90.0,8.0,0.5772762298583984
35,29,15,8,0,10.0,10.0,32.0,87.0,8.0,0.9175591468811035
42,22,15,7,0,16.0,16.0,16.5,73.0,7.0,0.3707568645477295
49,28,14,3,0,5.0,5.0,15.0,35.0,3.0,0.6128089427947998
56,27,15,10,0,14.0,14.0,56.0,122.0,9.0,0.4778010845184326
63,27,16,4,2,10.0,14.1,21.0,77.0,8.0,0.606024980545044
70,23,17,3,1,8.0,8.1,21.0,58.0,5.0,0.7973458766937256
77,15,17,4,1,7.0,7.8,61.5,62.0,6.0,0.31833386421203613
84,16,13,7,0,14.0,14.0,45.5,82.0,6.0,0.26706600189208984
91,21,15,4,0,6.0,6.0,30.5,42.0,4.0,0.2929401397705078
98,18,17,2,0,2.0,2.0,7.0,22.0,2.0,0.15977692604064941
105,14,17,2,0,3.0,3.0,15.5,19.0,2.0,0.12782597541809082
112,14,14,9,0,14.0,14.0,69.0,109.0,7.0,0.11422109603881836
119,16,13,5,0,8.0,8.0,52.0,60.0,4.0,0.17791414260864258
126,22,13,7,0,10.0,10.0,47.5,69.0,5.0,0.36893606185913086
133,26,15,11,0,19.0,19.0,47.5,128.0,10.0,0.7691860198974609
140,29,14,3,3,13.0,17.200000000000003,40.5,92.0,8.0,0.7015712261199951
147,28,16,13,0,22.0,22.0,67.5,156.0,13.0,0.7264299392700195
154,29,18,6,1,13.0,13.8,24.5,98.0,8.0,1.0012519359588623
161,20,16,4,0,5.0,5.0,19.5,48.0,4.0,0.4369781017303467
168,17,16,3,0,6.0,6.0,16.0,35.0,3.0,0.19638514518737793
175,17,16,4,0,9.0,9.0,32.5,47.0,4.0,0.23566818237304688
182,14,13,4,1,12.0,12.8,20.0,61.0,5.0,0.25685977935791016
189,22,14,12,0,22.0,22.0,51.5,122.0,11.0,0.716792106628418
196,28,16,10,0,16.0,16.0,36.5,111.0,10.0,1.0064878463745117
203,26,17,6,2,18.0,19.6,38.5,97.0,10.0,1.17867112159729
210,26,19,4,0,9.0,9.0,19.0,42.0,4.0,0.9870798587799072
217,32,19,3,1,11.0,13.6,22.0,53.0,4.0,1.1378679275512695
224,21,19,5,1,14.0,14.8,28.5,85.0,7.0,0.4909939765930176
231,14,16,6,0,12.0,12.0,22.0,72.0,5.0,0.21844029426574707
238,14,15,6,0,10.0,10.0,58.0,69.0,5.0,0.2551858425140381
245,19,15,7,0,8.0,8.0,42.5,82.0,6.0,0.40181469917297363
252,19,16,8,0,16.0,16.0,62.0,95.0,7.0,0.6234102249145508
259,23,16,4,0,7.0,7.0,20.0,50.0,4.0,0.6378378868103027
266,19,18,2,0,6.0,6.0,13.0,26.0,2.0,0.3790760040283203
273,23,16,6,0,10.0,10.0,40.0,57.0,6.0,0.33943891525268555
280,20,15,4,0,7.0,7.0,18.0,45.0,4.0,0.308704137802124
287,19,13,3,0,8.0,8.0,13.5,35.0,3.0,0.21904993057250977
294,18,12,7,0,12.0,12.0,44.5,85.0,6.0,0.24313807487487793
