Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
14,15,8,12,0,24.0,24.0,65.5,130.0,9.0,0.11383199691772461
28,22,13,8,1,17.0,17.1,52.5,115.0,8.0,0.7552478313446045
42,15,15,10,0,18.0,18.0,53.5,120.0,9.0,0.14310312271118164
56,17,13,9,1,20.0,20.8,67.5,120.0,8.0,0.3264119625091553
70,18,16,10,0,21.0,21.0,55.5,116.0,10.0,0.343764066696167
84,14,15,12,1,26.0,27.2,73.0,152.0,11.0,0.19289112091064453
98,16,18,10,0,20.0,20.0,54.5,108.0,8.0,0.24444913864135742
112,12,15,14,0,30.0,30.0,54.0,150.0,8.0,0.30748915672302246
126,18,14,10,0,19.0,19.0,49.5,115.0,8.0,0.2806880474090576
140,22,19,10,2,29.0,31.7,54.0,145.0,12.0,0.6332230567932129
154,19,17,12,0,21.0,21.0,115.5,127.0,8.0,0.37833404541015625
168,18,13,14,0,30.0,30.0,103.5,160.0,11.0,0.31720495223999023
182,22,15,14,1,30.0,30.1,77.0,175.0,13.0,0.8222038745880127
196,21,16,11,1,26.0,26.1,46.5,136.0,10.0,0.45383691787719727
210,17,13,10,0,18.0,18.0,58.0,108.0,8.0,0.20052719116210938
224,20,17,11,1,20.0,20.8,63.5,137.0,10.0,0.3052341938018799
238,22,17,9,0,19.0,19.0,32.0,104.0,8.0,0.35163092613220215
252,15,17,3,1,8.0,9.2,31.5,52.0,5.0,0.15260791778564453
266,16,13,14,0,25.0,25.0,77.5,151.0,12.0,0.23642277717590332
280,24,16,9,0,16.0,16.0,48.0,101.0,8.0,0.5903420448303223
294,26,16,12,0,28.0,28.0,145.0,150.0,12.0,0.4024479389190674
