Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
2,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.004851818084716797
4,2,3,2,0,3.0,3.0,1.0,19.0,1.0,0.009460926055908203
6,4,4,0,0,0.0,0.0,0.0,0.0,0.0,0.013620853424072266
8,5,5,0,0,0.0,0.0,0.0,0.0,0.0,0.018890857696533203
10,6,6,6,0,8.0,8.0,13.0,59.0,5.0,0.030176162719726562
12,7,7,0,0,0.0,0.0,0.0,0.0,0.0,0.03472495079040527
14,10,8,3,0,4.0,4.0,10.5,37.0,3.0,0.05400896072387695
16,12,9,1,0,1.0,1.0,6.5,13.0,1.0,0.09500384330749512
18,14,9,0,0,0.0,0.0,0.0,0.0,0.0,0.12432098388671875
20,15,10,2,0,4.0,4.0,23.0,23.0,2.0,0.14524579048156738
22,17,11,3,0,4.0,4.0,20.0,37.0,3.0,0.13843393325805664
24,18,12,6,0,12.0,12.0,30.0,67.0,6.0,0.16214895248413086
26,20,12,7,0,14.0,14.0,25.0,71.0,6.0,0.2504150867462158
28,22,13,1,1,5.0,5.8,23.0,36.0,3.0,0.2698230743408203
30,20,14,1,0,1.0,1.0,3.5,12.0,1.0,0.22977828979492188
32,21,14,6,0,12.0,12.0,15.0,65.0,5.0,0.2639589309692383
34,21,14,2,0,3.0,3.0,12.5,26.0,2.0,0.28925013542175293
36,20,15,2,0,4.0,4.0,4.0,22.0,1.0,0.27196192741394043
38,21,16,3,0,4.0,4.0,18.0,30.0,2.0,0.29920387268066406
40,18,17,1,0,1.0,1.0,1.5,13.0,1.0,0.2512831687927246
42,19,17,1,0,3.0,3.0,1.0,10.0,1.0,0.22195982933044434
44,17,17,2,0,2.0,2.0,10.0,20.0,1.0,0.187605619430542
46,15,18,0,0,0.0,0.0,0.0,0.0,0.0,0.1677849292755127
48,19,19,5,0,10.0,10.0,16.0,57.0,3.0,0.32907795906066895
50,17,20,0,0,0.0,0.0,0.0,0.0,0.0,0.3283388614654541
52,17,20,1,0,2.0,2.0,1.0,9.0,1.0,0.41592979431152344
54,17,21,4,0,10.0,10.0,24.0,49.0,4.0,0.4638969898223877
56,19,21,4,0,8.0,8.0,15.0,47.0,2.0,0.5086610317230225
58,20,21,6,1,12.0,12.8,47.0,96.0,6.0,0.5344531536102295
60,24,20,3,0,5.0,5.0,6.5,37.0,3.0,0.49593091011047363
62,25,20,1,0,1.0,1.0,2.5,13.0,1.0,0.6204938888549805
64,26,21,0,0,0.0,0.0,0.0,0.0,0.0,0.7259030342102051
66,27,20,5,0,10.0,10.0,25.0,51.0,4.0,0.7083480358123779
68,28,20,2,1,7.0,9.2,15.0,43.0,4.0,1.1675729751586914
70,30,19,3,0,7.0,7.0,9.0,30.0,3.0,1.2697479724884033
72,31,20,1,0,2.0,2.0,1.5,12.0,1.0,1.4725587368011475
74,32,20,0,0,0.0,0.0,0.0,0.0,0.0,1.7956938743591309
76,33,21,0,0,0.0,0.0,0.0,0.0,0.0,2.0990471839904785
78,33,19,2,0,4.0,4.0,12.0,25.0,2.0,1.8653998374938965
80,36,20,2,2,9.0,14.8,42.0,76.0,6.0,2.200194835662842
82,36,19,2,0,4.0,4.0,7.5,25.0,2.0,2.0122458934783936
84,36,19,1,1,5.0,5.8,24.5,35.0,3.0,2.2624351978302
86,34,18,0,0,0.0,0.0,0.0,0.0,0.0,1.9573938846588135
88,35,18,1,0,1.0,1.0,16.0,13.0,1.0,1.9638078212738037
90,29,18,1,0,3.0,3.0,2.5,10.0,1.0,1.248187780380249
92,27,18,1,0,2.0,2.0,11.0,12.0,1.0,1.052318811416626
94,28,19,0,0,0.0,0.0,0.0,0.0,0.0,1.2660870552062988
96,28,18,1,0,2.0,2.0,5.0,7.0,1.0,1.1472649574279785
98,28,19,5,0,6.0,6.0,5.5,58.0,5.0,1.191695213317871
100,22,19,0,0,0.0,0.0,0.0,0.0,0.0,0.6599981784820557
102,21,20,3,0,6.0,6.0,19.5,38.0,3.0,0.6419029235839844
104,18,20,2,0,5.0,5.0,14.0,17.0,2.0,0.5653808116912842
106,18,20,0,0,0.0,0.0,0.0,0.0,0.0,0.5574231147766113
108,15,20,3,1,9.0,9.8,34.5,56.0,5.0,0.36940622329711914
110,15,19,1,0,1.0,1.0,-0.5,9.0,1.0,0.3470478057861328
112,15,19,3,0,5.0,5.0,17.5,23.0,3.0,0.46718788146972656
114,19,16,1,1,4.0,4.8,9.5,34.0,3.0,0.7480158805847168
116,20,17,5,0,10.0,10.0,31.0,56.0,5.0,0.8070991039276123
118,22,17,0,0,0.0,0.0,0.0,0.0,0.0,0.8853580951690674
120,23,15,5,0,9.0,9.0,123.5,47.0,3.0,0.807344913482666
122,25,15,3,0,6.0,6.0,19.0,37.0,3.0,0.9008331298828125
124,25,16,4,0,8.0,8.0,39.5,48.0,4.0,0.9208588600158691
126,23,17,0,0,0.0,0.0,0.0,0.0,0.0,0.7524988651275635
128,23,18,0,0,0.0,0.0,0.0,0.0,0.0,0.8102891445159912
130,24,19,2,0,4.0,4.0,23.0,22.0,2.0,0.8298821449279785
132,26,17,1,0,3.0,3.0,3.5,8.0,1.0,0.889697790145874
134,24,17,6,0,10.0,10.0,34.5,58.0,4.0,0.8181898593902588
136,20,17,1,0,1.0,1.0,1.5,8.0,1.0,0.4728708267211914
138,23,16,1,0,1.0,1.0,0.5,8.0,1.0,0.6505732536315918
140,24,16,3,0,4.0,4.0,12.0,39.0,3.0,0.575120210647583
142,23,16,2,0,2.0,2.0,11.0,23.0,2.0,0.5336129665374756
144,19,16,2,0,4.0,4.0,7.0,22.0,2.0,0.3826477527618408
146,17,16,0,0,0.0,0.0,0.0,0.0,0.0,0.37929391860961914
148,20,16,3,0,6.0,6.0,21.5,35.0,3.0,0.4634897708892822
150,21,16,4,0,5.0,5.0,13.5,39.0,4.0,0.5017130374908447
152,21,16,0,0,0.0,0.0,0.0,0.0,0.0,0.5492348670959473
154,22,16,3,0,6.0,6.0,13.0,29.0,3.0,0.513958215713501
156,21,17,5,0,11.0,11.0,17.0,58.0,4.0,0.44525909423828125
158,21,18,2,0,4.0,4.0,-1.0,19.0,2.0,0.3886289596557617
160,20,19,0,0,0.0,0.0,0.0,0.0,0.0,0.44534802436828613
162,17,18,0,0,0.0,0.0,0.0,0.0,0.0,0.32385706901550293
164,15,18,0,0,0.0,0.0,0.0,0.0,0.0,0.20649290084838867
166,18,18,5,0,10.0,10.0,33.5,54.0,4.0,0.3612327575683594
168,20,17,3,0,7.0,7.0,9.0,34.0,3.0,0.5362169742584229
170,19,16,0,0,0.0,0.0,0.0,0.0,0.0,0.3696460723876953
172,19,15,4,0,10.0,10.0,10.5,45.0,3.0,0.33243799209594727
174,16,16,2,0,4.0,4.0,5.5,22.0,2.0,0.31099796295166016
176,16,16,3,0,4.0,4.0,45.5,38.0,3.0,0.2346961498260498
178,20,17,4,0,7.0,7.0,29.0,47.0,3.0,0.3316950798034668
180,22,17,0,0,0.0,0.0,0.0,0.0,0.0,0.38902711868286133
182,21,18,2,0,2.0,2.0,9.0,22.0,2.0,0.35985398292541504
