Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0032339096069335938
7,5,4,2,0,3.0,3.0,13.0,20.0,2.0,0.017988920211791992
14,11,8,7,1,16.0,16.8,38.0,95.0,7.0,0.1020820140838623
21,17,10,2,0,2.0,2.0,6.5,24.0,2.0,0.2571992874145508
28,18,14,1,0,1.0,1.0,4.5,13.0,1.0,0.41895127296447754
35,18,15,4,1,8.0,8.1,14.0,76.0,6.0,0.3250241279602051
42,20,14,8,2,21.0,21.9,72.5,120.0,8.0,0.3465590476989746
49,20,14,5,0,10.0,10.0,17.5,58.0,5.0,0.435366153717041
56,26,16,9,0,15.0,15.0,36.0,104.0,8.0,0.686147928237915
63,21,17,5,1,12.0,12.8,54.5,84.0,7.0,0.4616670608520508
70,18,18,9,0,17.0,17.0,33.0,103.0,9.0,0.3541090488433838
77,23,18,4,1,9.0,9.8,30.0,74.0,6.0,0.5717089176177979
84,23,16,12,0,21.0,21.0,56.5,133.0,10.0,0.5026333332061768
91,24,16,9,0,20.0,20.0,26.5,101.0,7.0,0.5066409111022949
98,21,17,6,0,10.0,10.0,28.0,69.0,6.0,0.4216902256011963
105,24,16,5,0,11.0,11.0,17.0,62.0,5.0,0.3968660831451416
112,26,17,3,0,4.0,4.0,22.5,37.0,3.0,0.49155592918395996
119,22,17,2,1,4.0,4.8,21.5,49.0,4.0,0.31946706771850586
126,22,17,10,0,21.0,21.0,42.0,111.0,10.0,0.35160398483276367
133,22,16,9,2,21.0,23.0,50.5,140.0,10.0,0.49620676040649414
140,21,18,5,0,8.0,8.0,8.0,60.0,4.0,0.6347520351409912
147,23,18,6,0,13.0,13.0,27.5,72.0,6.0,0.5357587337493896
154,21,18,7,0,10.0,10.0,22.5,83.0,7.0,0.569284200668335
161,25,15,3,0,6.0,6.0,10.0,35.0,3.0,0.8034830093383789
168,28,15,7,0,15.0,15.0,21.0,87.0,7.0,1.1335906982421875
175,27,16,6,2,15.0,16.6,45.5,118.0,8.0,1.1070048809051514
182,25,17,9,0,17.0,17.0,47.0,99.0,8.0,0.9735198020935059
189,20,17,10,2,20.0,22.0,59.0,153.0,13.0,0.7626028060913086
196,21,19,2,0,5.0,5.0,22.5,23.0,2.0,1.066359043121338
203,19,19,17,2,32.0,32.9,108.5,221.0,13.0,1.1052007675170898
210,23,19,1,0,1.0,1.0,1.0,10.0,1.0,1.170179843902588
217,24,20,6,0,15.0,15.0,18.5,68.0,6.0,0.9945821762084961
224,22,17,5,0,7.0,7.0,35.0,59.0,4.0,0.4682331085205078
231,24,15,1,0,3.0,3.0,2.5,12.0,1.0,0.41843676567077637
238,20,16,8,2,24.0,27.799999999999997,45.5,120.0,10.0,0.42704296112060547
245,19,13,5,0,6.0,6.0,35.5,60.0,5.0,0.3824167251586914
252,23,15,3,2,10.0,12.0,29.5,68.0,7.0,0.6496589183807373
259,20,17,3,0,6.0,6.0,9.0,35.0,3.0,0.48225903511047363
266,18,21,3,0,4.0,4.0,9.0,32.0,3.0,0.48871684074401855
273,16,16,6,1,13.0,13.8,39.5,86.0,8.0,0.2511148452758789
280,18,13,0,0,0.0,0.0,0.0,0.0,0.0,0.2239549160003662
287,17,14,3,0,6.0,6.0,16.0,36.0,2.0,0.31522297859191895
294,12,16,3,0,6.0,6.0,38.5,34.0,3.0,0.20345115661621094
