Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation,Registration Date,Leaving Date
0,School N2,D,['History'],[1],[3],0,True,2,0,9,1.0,1,0,N,278,293
1,School B,B,['Art'],[3],[0],1,True,1,0,4,0.5,1,0,N,127,142
2,School U1,E,"['Maths', 'Physical Education']","[2, 1]","[1, 4]",0,False,0,0,7,2.0,0,0,N,32,46
3,School W,C,['History'],[1],[3],0,True,0,0,5,0.5,0,0,N,203,213
4,School E3,C,"['Physical Education', 'History', 'Maths']","[2, 1, 3]","[0, 0, 1]",2,True,1,0,11,1.0,0,1,basic,255,269
5,School Y,A,"['History', 'Maths']","[4, 3]","[2, 0]",1,True,2,0,12,0.5,1,2,advanced,17,33
6,School R2,C,"['Maths', 'Computer Science']","[3, 4]","[0, 2]",0,False,2,0,8,1.0,1,0,N,256,271
7,School C4,D,"['Foreign Language', 'Physical Education', 'History', 'Maths']","[3, 3, 4, 3]","[2, 0, 0, 4]",1,False,2,0,5,0.5,0,0,N,289,302
8,School S1,E,['Geography'],[1],[2],0,True,2,0,4,0.5,2,0,N,143,153
9,School L6,B,['Art'],[1],[3],0,False,1,0,4,1.5,1,0,N,242,255
10,School C7,A,['Maths'],[1],[2],0,True,1,0,10,0.5,2,0,N,23,37
11,School P4,E,"['Foreign Language', 'History', 'Physical Education']","[2, 1, 1]","[4, 3, 3]",0,False,0,0,6,0.5,1,0,N,152,165
12,School N5,D,"['Maths', 'Physical Education', 'English', 'Foreign Language']","[1, 1, 2, 2]","[5, 5, 0, 3]",0,True,2,0,6,0.5,1,0,N,33,50
13,School U5,D,['Foreign Language'],[2],[2],0,True,1,0,6,0.5,0,0,N,96,110
14,School Q1,B,['Physical Education'],[1],[0],0,True,2,0,7,0.5,3,0,N,294,309
15,School B3,D,['Physical Education'],[4],[2],0,False,0,0,11,1.0,1,1,basic,192,205
16,School U4,A,"['Maths', 'English']","[3, 1]","[5, 3]",2,False,1,0,4,1.5,1,0,N,292,307
17,School S7,B,"['History', 'Physical Education']","[2, 1]","[1, 0]",1,True,1,0,7,1.5,1,0,N,18,30
18,School X6,C,"['Physical Education', 'English']","[1, 1]","[3, 4]",2,True,1,0,12,2.0,1,2,advanced,93,107
19,School U6,B,['English'],[3],[4],0,True,0,0,7,0.5,1,0,N,157,170
20,School F4,A,['Foreign Language'],[3],[1],0,False,1,0,7,0.5,0,0,N,98,111
21,School R2,E,"['Science', 'Art', 'Geography']","[2, 3, 3]","[4, 3, 5]",2,True,2,0,4,0.5,0,0,N,217,231
22,School Q5,A,['History'],[3],[3],2,True,2,0,10,0.5,0,0,N,259,274
23,School T6,C,['History'],[2],[5],1,True,0,0,7,0.5,2,0,N,251,262
24,School U5,D,"['English', 'Maths']","[3, 2]","[1, 0]",0,True,0,0,10,2.0,0,0,N,13,29
25,School U6,B,"['History', 'English']","[2, 2]","[1, 4]",0,True,1,0,7,0.5,0,0,N,236,251
26,School E4,B,"['Maths', 'English']","[3, 2]","[2, 0]",0,False,0,0,10,0.5,1,0,N,224,236
27,School X6,D,"['Physical Education', 'English']","[4, 3]","[3, 0]",1,False,2,0,6,1.5,1,0,N,265,280
28,School U5,D,['Foreign Language'],[2],[1],0,True,2,0,6,1.0,0,0,N,41,53
29,School U6,B,"['History', 'Foreign Language', 'English', 'Maths']","[3, 4, 3, 1]","[1, 4, 4, 0]",0,True,0,0,7,0.5,3,0,N,188,205
30,School H4,B,['History'],[2],[0],1,True,2,0,7,0.5,0,0,N,23,38
31,School Q1,D,"['English', 'Maths', 'Physical Education', 'Foreign Language']","[1, 1, 1, 4]","[4, 3, 1, 5]",0,True,2,0,6,0.5,2,0,N,223,235
32,School G7,E,['English'],[2],[3],0,True,0,0,10,0.5,1,0,N,157,170
33,School H4,E,['Physical Education'],[2],[4],0,True,2,0,8,1.0,1,0,N,231,243
34,School F2,D,['Foreign Language'],[1],[1],2,False,2,0,7,1.0,3,0,N,211,224
35,School L5,A,['English'],[2],[1],0,False,1,0,5,0.5,0,0,N,123,137
36,School W,E,"['English', 'Art', 'Maths']","[2, 2, 3]","[2, 0, 5]",3,True,0,0,4,0.5,0,0,N,10,21
37,School X,D,"['English', 'Physical Education', 'Maths', 'Foreign Language']","[3, 1, 3, 1]","[5, 2, 3, 5]",2,True,0,0,7,1.5,0,0,N,278,295
38,School E4,D,"['Maths', 'Science', 'History', 'English']","[2, 2, 1, 3]","[1, 2, 0, 3]",0,False,2,0,10,1.0,0,0,N,223,236
39,School F,D,"['Geography', 'Maths']","[1, 1]","[4, 3]",1,False,1,0,4,0.5,1,0,N,241,258
40,School N7,C,['History'],[1],[2],0,True,0,0,6,1.0,0,0,N,88,102
41,School L,D,['English'],[3],[1],0,True,1,0,5,0.5,1,0,N,134,148
42,School H2,B,"['Geography', 'Art', 'Science']","[1, 1, 4]","[0, 5, 0]",0,False,1,0,4,0.5,1,0,N,101,117
43,School U5,D,['Foreign Language'],[1],[3],0,True,2,0,6,1.0,0,0,N,130,148
44,School T6,C,['History'],[3],[5],0,True,1,0,7,0.5,0,0,N,185,197
45,School R1,D,"['Physical Education', 'English']","[2, 2]","[0, 1]",3,True,2,0,12,0.5,1,2,advanced,103,114
46,School F5,B,['Maths'],[1],[4],0,True,0,0,10,1.0,1,0,N,150,165
47,School U5,D,"['History', 'Physical Education', 'Foreign Language', 'Maths']","[4, 2, 2, 2]","[0, 0, 2, 3]",1,True,2,0,6,1.0,0,0,N,197,213
48,School A1,E,"['Foreign Language', 'English', 'History', 'Maths']","[3, 3, 2, 2]","[2, 4, 3, 4]",0,False,1,0,5,1.0,0,0,N,121,131
49,School A7,D,"['English', 'Art', 'Science', 'Geography']","[2, 3, 3, 1]","[2, 4, 4, 2]",1,False,0,0,4,0.5,0,0,N,91,100
50,School C7,A,"['Physical Education', 'Foreign Language']","[2, 1]","[3, 5]",1,True,0,0,6,0.5,1,0,N,40,56
51,School Q,E,"['History', 'Physical Education']","[1, 4]","[3, 2]",0,True,2,0,11,0.5,1,1,basic,131,149
52,School T6,C,"['History', 'Physical Education']","[1, 2]","[5, 1]",3,True,2,0,7,0.5,0,0,N,75,90
53,School M5,D,"['History', 'Science', 'Maths', 'English']","[3, 3, 1, 3]","[5, 0, 5, 0]",0,True,0,0,10,0.5,1,0,N,67,77
54,School N5,D,"['Physical Education', 'Maths', 'History', 'English']","[1, 2, 3, 1]","[3, 0, 2, 4]",3,True,1,0,6,0.5,1,0,N,82,94
55,School Z,E,['Foreign Language'],[1],[0],0,True,1,0,5,0.5,0,0,N,134,148
56,School Q4,E,['History'],[2],[0],0,False,1,0,11,1.0,1,1,advanced,63,78
57,School L7,E,['Physical Education'],[3],[4],0,True,0,0,12,0.5,2,2,advanced,20,36
58,School T2,B,"['History', 'Physical Education']","[1, 2]","[1, 1]",0,True,2,0,8,0.5,1,0,N,288,304
59,School B2,A,['Economics'],[1],[0],0,True,2,0,11,2.0,1,1,basic,71,85
60,School F6,B,"['Maths', 'History', 'Physical Education', 'English']","[1, 2, 2, 4]","[2, 1, 1, 1]",0,True,1,0,7,0.5,0,0,N,40,56
61,School Z,C,"['Foreign Language', 'English']","[2, 3]","[2, 2]",0,True,2,0,7,0.5,0,0,N,108,123
62,School N5,B,"['History', 'Maths', 'Physical Education']","[2, 2, 1]","[1, 4, 3]",0,True,0,0,5,0.5,0,0,N,297,314
63,School P7,D,"['Maths', 'History']","[2, 1]","[3, 4]",1,True,0,0,11,1.0,2,1,basic,108,121
64,School L3,C,"['Maths', 'Computer Science']","[1, 3]","[2, 0]",1,True,2,0,8,2.0,1,0,N,259,275
65,School D4,A,"['Physical Education', 'English']","[4, 2]","[3, 0]",0,False,1,0,5,0.5,0,0,N,86,98
66,School W3,A,['English'],[1],[5],3,True,2,0,6,1.0,2,0,N,103,119
67,School F,A,['Physical Education'],[1],[2],0,True,0,0,7,1.0,0,0,N,148,163
68,School J,B,['Physical Education'],[1],[2],0,False,1,0,7,0.5,0,0,N,118,132
69,School E6,A,['Physical Education'],[2],[3],1,False,0,0,8,2.0,0,0,N,195,211
70,School R5,A,['Foreign Language'],[3],[2],0,False,2,0,7,2.0,0,0,N,128,143
71,School U2,C,['Physical Education'],[2],[3],0,False,0,0,6,1.0,2,0,N,253,269
72,School G6,D,['Maths'],[1],[4],2,False,2,0,7,0.5,3,0,N,250,264
73,School G7,A,"['English', 'Physical Education', 'History', 'Foreign Language']","[3, 3, 3, 3]","[0, 0, 0, 1]",0,True,1,0,6,1.0,0,0,N,119,136
74,School Q,E,"['English', 'History']","[1, 3]","[0, 2]",0,False,0,0,5,0.5,3,0,N,234,251
75,School L5,B,"['Art', 'English']","[1, 2]","[5, 0]",0,True,2,0,4,0.5,0,0,N,4,18
76,School D1,E,['English'],[2],[0],0,True,0,0,11,0.5,1,1,advanced,134,148
77,School L5,B,['Foreign Language'],[2],[5],0,False,1,0,5,0.5,1,0,N,298,313
78,School K2,C,"['Physical Education', 'Computer Science', 'Maths']","[3, 1, 2]","[3, 4, 4]",0,True,2,0,12,0.5,1,2,advanced,258,278
79,School K5,E,"['Literature', 'English']","[2, 1]","[2, 1]",2,True,0,0,9,0.5,0,0,N,178,195
80,School B2,A,"['Maths', 'Economics', 'Physical Education']","[4, 2, 1]","[4, 0, 4]",3,True,2,0,11,1.0,2,1,basic,269,279
81,School B4,B,['Maths'],[2],[1],0,True,2,0,4,2.0,1,0,N,226,240
82,School L2,B,['Physical Education'],[2],[0],1,True,2,0,5,0.5,0,0,N,125,143
83,School Y1,A,['Science'],[4],[5],0,True,1,0,10,1.0,0,0,N,219,237
84,School N5,C,['Physical Education'],[4],[4],0,True,2,0,9,0.5,3,0,N,72,84
85,School G1,E,"['History', 'English', 'Physical Education', 'Computer Science']","[4, 1, 4, 2]","[2, 0, 3, 5]",0,True,2,0,8,0.5,1,0,N,173,186
86,School Y5,B,"['English', 'History']","[2, 2]","[2, 2]",1,True,2,0,6,0.5,3,0,N,195,211
87,School D7,B,"['Computer Science', 'History', 'English']","[2, 3, 3]","[4, 1, 4]",0,True,2,0,8,0.5,1,0,N,66,80
88,School J6,D,"['Maths', 'History', 'English', 'Physical Education']","[2, 3, 3, 1]","[1, 1, 0, 2]",3,True,0,0,8,0.5,0,0,N,32,46
89,School B2,A,['Economics'],[1],[0],0,True,0,0,11,0.5,3,1,N,52,67
90,School N1,E,['Physical Education'],[1],[0],0,False,2,0,5,0.5,1,0,N,126,141
91,School T,A,['Physical Education'],[3],[0],0,True,2,0,6,0.5,2,0,N,213,230
92,School Q3,E,"['Art', 'Science', 'Maths', 'English']","[1, 2, 2, 4]","[0, 2, 1, 2]",1,True,0,0,4,0.5,3,0,N,72,85
93,School U6,B,['History'],[1],[2],0,True,0,0,8,0.5,1,0,N,234,247
94,School C5,E,['Literature'],[1],[1],0,True,2,0,9,0.5,0,0,N,118,133
95,School R5,D,['English'],[3],[3],0,False,0,0,9,0.5,2,0,N,118,131
96,School H2,D,"['Physical Education', 'History', 'Maths', 'English']","[1, 3, 3, 1]","[1, 3, 2, 1]",2,False,1,0,8,0.5,1,0,N,143,155
97,School P7,D,['History'],[1],[3],0,True,2,0,11,2.0,0,1,basic,170,185
98,School Y,A,"['Maths', 'English']","[3, 3]","[4, 0]",2,False,1,0,4,0.5,0,0,N,218,236
99,School V2,D,['Literature'],[3],[5],0,False,1,0,9,2.0,1,0,N,293,305
100,School L,D,"['Maths', 'Physical Education', 'English']","[3, 3, 4]","[3, 2, 2]",0,True,0,0,5,0.5,0,0,N,138,152
101,School G5,B,['Physical Education'],[1],[1],0,True,0,0,12,1.0,2,2,advanced,248,261
102,School T5,C,"['English', 'Maths']","[1, 1]","[4, 4]",0,False,2,0,5,0.5,1,0,N,75,88
103,School P7,C,"['English', 'Foreign Language', 'Physical Education', 'Maths']","[3, 3, 4, 1]","[0, 2, 5, 4]",1,False,0,0,5,0.5,3,0,N,293,305
104,School P,A,['Physical Education'],[1],[3],0,False,1,0,7,1.0,0,0,N,136,148
105,School N2,D,['History'],[2],[2],2,True,1,0,9,2.0,2,0,N,155,166
106,School L,D,"['Foreign Language', 'English', 'Maths']","[1, 2, 1]","[4, 2, 5]",0,True,1,0,5,0.5,0,0,N,275,291
107,School R5,B,['Physical Education'],[2],[1],0,True,1,0,8,0.5,2,0,N,150,158
108,School F2,A,['Maths'],[3],[5],0,False,1,0,9,0.5,0,0,N,209,226
109,School S5,E,"['Physical Education', 'History']","[2, 1]","[2, 0]",0,False,2,0,10,0.5,0,0,N,32,47
110,School H3,E,['English'],[2],[0],0,True,1,0,4,1.0,1,0,N,146,159
111,School O7,D,['English'],[2],[2],1,True,2,0,10,0.5,0,0,N,261,275
112,School K4,A,['Physical Education'],[2],[5],0,False,2,0,11,1.0,0,1,advanced,152,164
113,School Y,A,"['Computer Science', 'History', 'Physical Education', 'Maths']","[2, 2, 1, 4]","[0, 4, 0, 1]",1,True,2,0,12,1.0,1,2,advanced,99,112
114,School L3,D,['Physical Education'],[2],[0],0,False,1,0,5,0.5,0,0,N,208,221
115,School E1,D,"['Literature', 'History']","[2, 3]","[3, 3]",0,False,0,0,9,0.5,2,0,N,38,55
116,School L5,D,"['History', 'Physical Education']","[2, 2]","[2, 5]",0,False,1,0,7,0.5,1,0,N,292,307
117,School S,E,"['History', 'Maths', 'Computer Science', 'Physical Education']","[1, 1, 2, 3]","[5, 1, 4, 3]",2,True,2,0,12,0.5,0,2,advanced,163,177
118,School D,C,['Physical Education'],[1],[1],2,True,1,0,9,0.5,0,0,N,254,269
