Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM,Registration Date,Leaving Date
0,"['Geography', 'Music', 'Maths', 'Art', 'English']","[5, 3, 2, 2, 4]",1,True,9,1,N,3,M,1,0,3.0,168,186
1,['Maths'],[5],0,False,2,3,2,0,N,0,1,0.0,200,216
2,"['Literature', 'Music', 'History', 'Foreign Language']","[3, 3, 4, 3]",3,False,8,1,N,1,N,0,1,0.0,184,203
3,"['History', 'Chemistry']","[4, 5]",1,True,3,0,N,3,N,0,1,0.0,20,40
4,"['Music', 'Literature']","[4, 2]",0,False,5,0,0,1,N,0,1,0.0,48,65
5,"['Art', 'English', 'Chemistry']","[5, 5, 5]",3,False,6,0,N,3,N,0,1,0.0,136,151
6,"['Physical Education', 'Economics']","[4, 3]",3,True,9,3,1,1,N,0,1,0.0,220,239
7,"['Physics', 'Science', 'Computer Science', 'English']","[5, 4, 2, 5]",1,True,8,1,1,0,N,0,1,0.0,94,111
8,"['Literature', 'Physical Education', 'Foreign Language', 'Maths']","[4, 5, 2, 3]",0,False,9,1,N,0,N,0,1,0.0,174,191
9,"['Maths', 'Biology', 'Science', 'Computer Science']","[5, 2, 4, 4]",0,False,5,0,N,3,N,0,1,0.0,132,146
10,"['Biology', 'Economics', 'Literature', 'Science', 'History']","[4, 2, 3, 4, 2]",3,False,8,1,N,0,N,0,1,0.0,114,134
11,"['Computer Science', 'History', 'Literature']","[3, 2, 2]",3,False,1,3,1,3,N,0,1,0.0,204,218
12,"['Geography', 'Science', 'Art']","[3, 3, 2]",0,True,8,1,N,1,N,0,1,0.0,24,40
13,['Computer Science'],[4],0,True,1,1,1,3,N,0,1,0.0,210,227
14,['Art'],[3],0,False,1,0,2,3,N,0,1,0.0,180,194
15,['Physical Education'],[2],1,True,2,1,N,1,N,0,1,0.0,36,57
16,"['Chemistry', 'Economics', 'Literature']","[5, 3, 2]",1,False,2,1,N,0,N,0,1,0.0,274,289
17,"['History', 'Geography', 'Physical Education']","[2, 2, 2]",1,True,2,0,N,0,N,0,1,0.0,230,248
18,['Science'],[3],1,False,3,0,N,1,N,0,1,0.0,44,60
19,['Chemistry'],[3],0,True,5,1,1,1,N,0,1,0.0,42,56
20,"['Literature', 'English']","[3, 2]",1,False,1,0,1,1,N,0,1,0.0,276,295
21,"['Geography', 'Physics']","[3, 5]",3,True,3,1,2,3,N,0,1,0.0,54,75
22,"['Literature', 'Economics', 'Geography', 'Physical Education']","[2, 5, 5, 4]",3,True,10,0,N,3,N,0,1,0.0,252,269
