Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM,Registration Date,Leaving Date
0,['Geography'],[5],3,True,5,3,N,0,W,1,3,1.5,192,213
1,"['Foreign Language', 'Economics']","[4, 5]",0,True,3,1,N,0,N,0,1,0.0,156,176
2,"['Literature', 'Maths', 'English']","[4, 5, 4]",0,True,6,0,N,1,S,1,0,4.5,94,111
3,"['Chemistry', 'Foreign Language', 'Biology']","[5, 4, 4]",3,False,4,0,N,0,N,0,1,0.0,198,215
4,"['Physics', 'Geography', 'Computer Science']","[3, 5, 2]",1,True,5,0,2,3,N,0,1,0.0,292,312
5,['Music'],[4],3,False,1,1,N,0,N,0,1,0.0,74,92
6,['Art'],[4],0,True,10,1,2,0,N,0,1,0.0,126,147
7,"['History', 'English', 'Music', 'Art']","[5, 4, 3, 2]",3,True,4,0,N,3,W,1,3,1.5,24,41
8,"['History', 'Computer Science']","[3, 2]",1,False,4,0,N,3,N,0,1,0.0,96,117
9,"['Maths', 'English', 'Foreign Language', 'Physics']","[2, 3, 3, 2]",3,False,5,0,2,0,M,1,0,3.0,244,258
10,"['Science', 'Literature', 'Biology']","[4, 3, 5]",3,True,1,0,1,0,N,0,1,0.0,124,144
11,['Physics'],[4],3,True,6,1,N,0,W,1,3,1.5,106,122
12,"['Geography', 'History']","[2, 4]",3,False,6,3,2,0,N,0,1,0.0,232,253
13,"['Geography', 'History', 'Maths']","[2, 2, 2]",0,False,2,0,N,3,N,0,1,0.0,234,248
14,"['Economics', 'Music', 'Chemistry', 'Biology']","[3, 2, 5, 3]",3,True,6,0,N,1,N,0,1,0.0,222,239
15,['Chemistry'],[2],1,False,5,1,N,1,N,0,1,0.0,260,281
16,['Physics'],[4],0,True,4,0,0,0,N,0,1,0.0,118,134
17,"['Art', 'Computer Science', 'Physical Education']","[4, 3, 5]",0,True,1,0,N,0,N,0,1,0.0,54,74
18,"['Science', 'Computer Science', 'Music', 'Biology']","[5, 4, 5, 3]",1,True,5,1,N,3,N,0,1,0.0,286,302
19,"['Physics', 'Physical Education', 'Economics', 'Music', 'Chemistry']","[2, 5, 3, 5, 4]",0,True,10,1,N,0,N,0,1,0.0,2,17
20,"['Computer Science', 'Chemistry', 'Physical Education', 'Geography']","[4, 3, 2, 4]",0,True,8,0,N,1,N,0,1,0.0,52,70
21,['Chemistry'],[4],3,True,2,1,N,3,N,0,1,0.0,122,140
22,"['Chemistry', 'Science', 'Art', 'Biology']","[4, 4, 5, 2]",3,True,7,1,N,1,N,0,1,0.0,188,202
23,"['Literature', 'Physical Education']","[5, 5]",3,False,2,0,N,3,N,0,1,0.0,224,244
24,['Physical Education'],[2],3,False,5,1,1,1,N,0,1,0.0,268,287
25,"['Physical Education', 'Computer Science', 'Foreign Language']","[3, 4, 2]",0,False,4,1,N,0,N,0,1,0.0,14,30
26,"['Art', 'Foreign Language', 'Maths', 'Geography']","[2, 4, 3, 2]",1,True,5,1,N,1,M,1,0,3.0,132,148
27,"['Chemistry', 'Computer Science', 'Music', 'Geography']","[5, 2, 4, 3]",0,True,10,1,0,0,N,0,1,0.0,250,266
28,['Literature'],[4],3,True,6,3,N,3,N,0,1,0.0,0,21
29,"['Chemistry', 'English', 'Physics', 'History']","[2, 3, 5, 2]",1,True,6,0,1,3,N,0,1,0.0,12,29
30,"['Literature', 'English']","[5, 2]",0,True,9,1,N,3,N,0,1,0.0,86,107
31,"['Physics', 'Geography', 'Biology', 'Computer Science']","[5, 3, 3, 3]",0,True,6,0,N,0,N,0,1,0.0,278,295
32,"['Biology', 'Chemistry']","[2, 5]",0,False,4,0,2,0,N,0,1,0.0,230,246
33,"['Science', 'Biology', 'Computer Science']","[3, 5, 4]",3,True,1,0,1,1,N,0,1,0.0,270,291
34,"['Art', 'English']","[4, 4]",1,False,4,0,N,1,N,0,1,0.0,176,193
35,['Chemistry'],[5],1,False,3,1,1,3,N,0,1,0.0,90,110
36,"['Physics', 'History', 'Foreign Language']","[5, 4, 2]",0,True,3,0,N,3,N,0,1,0.0,40,58
37,['Music'],[2],3,True,10,0,2,1,M,1,0,3.0,164,184
38,"['Physical Education', 'Physics', 'Biology']","[4, 2, 5]",1,False,1,0,0,1,N,0,1,0.0,58,75
39,['Foreign Language'],[5],0,True,10,0,2,3,N,0,1,0.0,102,120
40,"['Geography', 'Literature', 'Music']","[5, 3, 5]",1,True,3,3,N,0,N,0,1,0.0,226,246
41,"['Physics', 'Art', 'Computer Science']","[2, 3, 2]",0,False,3,1,1,1,W,1,3,1.5,174,194
42,"['Chemistry', 'Geography', 'Music']","[2, 4, 4]",0,False,8,1,N,3,N,0,1,0.0,228,242
43,"['Chemistry', 'Maths', 'Geography']","[4, 5, 2]",0,True,5,1,N,0,N,0,1,0.0,178,196
44,['Computer Science'],[3],0,False,3,1,1,3,N,0,1,0.0,32,50
45,"['Foreign Language', 'Art']","[4, 5]",3,True,1,1,N,1,S,1,0,4.5,220,241
46,"['Science', 'Maths', 'Physics']","[4, 3, 2]",3,True,1,3,N,3,N,0,1,0.0,194,210
47,"['Physics', 'Geography', 'Art']","[3, 2, 5]",3,True,4,1,2,1,N,0,1,0.0,16,34
48,"['Biology', 'Science', 'Foreign Language']","[2, 2, 3]",0,True,6,0,N,1,N,0,1,0.0,104,119
49,"['Science', 'Physical Education', 'Economics', 'English', 'Art']","[5, 2, 5, 4, 2]",3,True,8,1,N,0,N,0,1,0.0,160,177
50,['Maths'],[4],0,True,5,3,N,0,N,0,1,0.0,38,56
51,['Computer Science'],[2],0,False,3,0,N,3,N,0,1,0.0,242,256
52,"['Literature', 'Geography']","[4, 2]",0,True,5,0,N,1,N,0,1,0.0,116,133
53,"['Computer Science', 'Geography', 'Economics']","[3, 2, 2]",0,False,6,0,2,0,N,0,1,0.0,18,34
54,"['Economics', 'Physics', 'Physical Education']","[5, 4, 2]",3,True,9,3,1,1,N,0,1,0.0,130,148
55,"['Maths', 'Music', 'Foreign Language']","[4, 5, 4]",0,False,8,1,N,1,N,0,1,0.0,256,275
56,['Science'],[2],0,True,5,1,1,0,N,0,1,0.0,4,23
57,"['Economics', 'Geography', 'Biology', 'Art']","[3, 3, 5, 4]",1,False,4,0,1,1,N,0,1,0.0,28,49
58,"['Literature', 'History']","[2, 5]",0,False,4,1,N,1,N,0,1,0.0,134,154
59,['Physics'],[4],0,False,5,1,N,1,N,0,1,0.0,46,65
60,['Biology'],[5],0,True,10,1,N,3,N,0,1,0.0,154,170
61,['Chemistry'],[5],0,True,1,0,N,0,N,0,1,0.0,196,210
62,"['Physics', 'Music']","[2, 5]",0,True,1,0,1,3,N,0,1,0.0,200,221
63,"['Music', 'Literature']","[3, 4]",3,False,3,0,N,0,N,0,1,0.0,288,302
64,"['Biology', 'Literature']","[2, 5]",0,True,3,1,N,0,N,0,1,0.0,64,84
65,"['Physical Education', 'Literature', 'Art', 'Physics']","[4, 5, 4, 2]",1,True,4,0,N,0,N,0,1,0.0,146,166
66,['Physical Education'],[4],0,True,1,1,N,0,N,0,1,0.0,274,290
67,"['Physical Education', 'Art', 'Foreign Language']","[3, 3, 5]",1,False,6,1,N,0,N,0,1,0.0,144,160
68,"['Music', 'Biology', 'Maths']","[4, 5, 3]",1,False,3,1,N,3,N,0,1,0.0,264,283
69,"['English', 'Literature']","[4, 5]",1,True,2,3,2,3,N,0,1,0.0,114,130
70,"['Foreign Language', 'Geography', 'Maths']","[2, 5, 3]",0,True,1,1,1,0,N,0,1,0.0,30,44
71,['Computer Science'],[5],3,True,1,0,N,3,W,1,3,1.5,184,205
72,"['Physics', 'Art']","[4, 5]",1,True,4,1,1,1,N,0,1,0.0,34,54
73,"['Science', 'Literature', 'Art']","[3, 2, 4]",0,True,5,3,N,0,N,0,1,0.0,62,79
74,['Geography'],[5],0,True,6,0,1,0,N,0,1,0.0,272,286
75,['Foreign Language'],[3],3,True,3,3,N,1,N,0,1,0.0,284,301
76,"['Physical Education', 'Music', 'Physics', 'Literature']","[4, 4, 5, 5]",3,True,5,1,N,3,N,0,1,0.0,88,108
