Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM,Registration Date,Leaving Date
0,"['Geography', 'Chemistry']","[5, 3]",1,False,1,0,2,0,N,0,1,0.0,266,280
1,"['Biology', 'Physical Education', 'Computer Science']","[4, 4, 4]",0,False,1,0,2,1,S,1,0,4.5,172,187
2,['Foreign Language'],[4],0,True,1,1,N,0,N,0,1,0.0,4,18
3,"['Maths', 'Computer Science', 'Music', 'Physics', 'Physical Education']","[3, 5, 5, 2, 4]",1,True,7,0,N,1,M,1,0,3.0,118,139
4,"['Computer Science', 'Literature']","[5, 2]",3,True,6,1,N,1,N,0,1,0.0,180,199
5,"['Music', 'English']","[2, 4]",3,False,10,0,1,3,N,0,1,0.0,54,72
6,"['Music', 'Science']","[2, 2]",0,False,1,1,1,1,W,1,3,1.5,110,125
7,"['Science', 'Biology']","[2, 3]",0,True,4,1,N,3,S,1,0,4.5,106,120
8,"['Physical Education', 'Foreign Language']","[3, 5]",0,False,6,1,N,1,N,0,1,0.0,168,185
9,"['Biology', 'Chemistry']","[2, 5]",0,True,6,0,N,1,N,0,1,0.0,26,40
10,"['Physics', 'Economics']","[4, 2]",3,True,2,0,N,3,N,0,1,0.0,166,185
11,['Geography'],[5],0,True,5,1,N,0,N,0,1,0.0,48,62
12,"['English', 'Computer Science']","[3, 5]",0,True,8,0,2,1,S,1,0,4.5,298,316
13,"['History', 'Maths', 'English', 'Art']","[4, 5, 5, 5]",1,True,8,3,N,0,M,1,0,3.0,160,177
14,"['Computer Science', 'Art']","[4, 3]",1,True,2,0,1,3,N,0,1,0.0,196,216
15,['Geography'],[2],1,False,3,1,N,0,N,0,1,0.0,116,131
16,"['Physical Education', 'Music']","[2, 2]",0,True,2,0,0,0,N,0,1,0.0,280,295
17,['Physical Education'],[3],1,True,5,1,2,3,N,0,1,0.0,248,266
18,"['History', 'Physical Education']","[2, 4]",0,True,3,0,N,0,M,1,0,3.0,294,310
19,['Art'],[3],1,True,3,1,2,0,N,0,1,0.0,114,133
20,"['History', 'Chemistry']","[5, 5]",1,False,4,3,2,0,N,0,1,0.0,28,43
21,"['Science', 'Biology', 'History', 'Geography']","[4, 2, 4, 3]",0,True,4,3,N,3,N,0,1,0.0,260,281
22,"['Science', 'English', 'Foreign Language', 'Maths']","[5, 2, 5, 3]",1,True,7,3,N,3,N,0,1,0.0,146,165
23,"['Geography', 'Computer Science', 'Art']","[5, 5, 3]",0,True,1,0,N,0,N,0,1,0.0,278,293
24,['Physics'],[2],1,False,1,1,1,1,N,0,1,0.0,224,244
25,"['Physical Education', 'English', 'Biology']","[5, 4, 4]",3,True,1,1,N,1,S,1,0,4.5,208,227
26,"['Geography', 'Literature', 'History']","[3, 4, 4]",0,False,2,1,N,0,S,1,0,4.5,296,313
27,"['Art', 'Music', 'Physics', 'Science']","[4, 4, 5, 3]",0,False,4,0,N,3,N,0,1,0.0,50,69
28,['Geography'],[3],3,True,10,0,2,0,N,0,1,0.0,30,44
29,"['Computer Science', 'Science', 'Biology']","[2, 3, 2]",1,False,8,0,1,3,W,1,3,1.5,188,204
30,"['Foreign Language', 'Physical Education']","[3, 3]",0,True,5,0,N,1,M,1,0,3.0,284,303
31,"['Chemistry', 'Literature']","[5, 2]",1,False,2,0,1,0,N,0,1,0.0,132,147
32,"['Maths', 'Biology', 'Computer Science']","[3, 4, 5]",1,True,6,0,1,0,N,0,1,0.0,32,49
33,['Geography'],[5],1,True,1,0,0,3,N,0,1,0.0,128,142
34,"['Biology', 'Science', 'Physical Education']","[3, 4, 5]",3,True,5,1,N,0,N,0,1,0.0,44,62
35,"['Chemistry', 'Foreign Language', 'English']","[5, 3, 4]",3,False,1,3,N,1,S,1,0,4.5,126,140
36,['Computer Science'],[3],1,False,4,0,2,1,N,0,1,0.0,62,83
37,['Physics'],[4],1,True,5,0,2,0,N,0,1,0.0,254,270
38,"['Economics', 'Maths', 'English']","[3, 5, 4]",3,True,8,0,N,0,N,0,1,0.0,94,111
39,['Art'],[3],1,False,3,1,N,3,N,0,1,0.0,142,161
40,"['Geography', 'Biology', 'History']","[3, 2, 4]",1,False,8,3,1,3,N,0,1,0.0,246,261
41,['Foreign Language'],[4],3,False,9,0,N,3,N,0,1,0.0,36,57
42,['English'],[2],0,True,6,0,2,1,N,0,1,0.0,198,215
43,"['Biology', 'Science', 'Music']","[5, 5, 2]",1,False,2,1,N,3,N,0,1,0.0,156,177
44,['Maths'],[4],3,False,9,1,1,1,N,0,1,0.0,104,119
45,"['Economics', 'Computer Science', 'Foreign Language']","[3, 2, 4]",3,True,6,1,N,1,N,0,1,0.0,86,105
46,['English'],[2],3,False,3,0,N,3,W,1,3,1.5,232,253
47,"['Maths', 'Computer Science', 'Physical Education']","[5, 4, 4]",0,True,9,0,N,1,N,0,1,0.0,204,223
48,['Chemistry'],[2],1,False,5,0,N,3,N,0,1,0.0,122,142
49,"['Biology', 'Physical Education', 'Maths']","[4, 2, 4]",0,False,1,1,N,1,N,0,1,0.0,46,66
50,['English'],[5],3,False,3,0,1,3,N,0,1,0.0,274,290
51,"['Geography', 'English']","[2, 5]",1,True,5,0,N,1,N,0,1,0.0,264,284
52,['Chemistry'],[5],1,False,6,0,N,1,N,0,1,0.0,16,35
53,"['Science', 'Art']","[3, 5]",1,True,6,1,2,1,N,0,1,0.0,72,86
54,"['English', 'Biology', 'Economics']","[3, 5, 3]",3,False,1,0,1,3,M,1,0,3.0,60,74
55,['Music'],[2],3,True,2,1,2,0,N,0,1,0.0,108,125
56,"['Literature', 'Maths']","[4, 4]",1,True,1,1,N,3,N,0,1,0.0,184,203
57,"['Geography', 'Maths']","[5, 4]",1,True,3,1,N,0,N,0,1,0.0,268,286
58,"['Geography', 'History']","[5, 4]",3,True,5,0,N,1,N,0,1,0.0,88,107
59,['Science'],[3],1,True,4,0,N,0,N,0,1,0.0,286,306
60,"['Art', 'Science', 'Computer Science', 'Biology']","[2, 2, 5, 3]",1,False,8,0,N,3,N,0,1,0.0,256,273
61,"['Biology', 'Economics']","[2, 3]",0,False,4,0,N,0,M,1,0,3.0,8,26
62,['Economics'],[3],0,True,6,0,N,3,N,0,1,0.0,12,33
63,['Computer Science'],[3],3,True,1,0,N,0,W,1,3,1.5,164,184
64,"['Science', 'Economics']","[2, 3]",3,True,3,0,N,3,N,0,1,0.0,290,308
