Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM,Registration Date,Leaving Date
0,"['Physics', 'Computer Science', 'Economics', 'English']","[2, 5, 3, 3]",3,False,5,0,N,1,M,1,0,3.0,154,169
1,['Literature'],[2],3,False,4,1,2,3,N,0,1,0.0,138,157
2,"['Art', 'Physical Education', 'Science']","[2, 5, 3]",1,False,3,3,N,0,N,0,1,0.0,74,90
3,"['Science', 'Physics']","[4, 3]",0,True,2,1,1,0,N,0,1,0.0,116,132
4,['Computer Science'],[4],3,False,9,1,1,0,N,0,1,0.0,274,293
5,['Foreign Language'],[5],1,True,4,1,N,1,N,0,1,0.0,238,253
6,"['English', 'Geography', 'Physics', 'Literature']","[4, 5, 5, 2]",3,False,6,3,N,1,N,0,1,0.0,220,240
7,"['Physical Education', 'Music', 'Physics']","[2, 4, 5]",1,False,9,1,N,1,N,0,1,0.0,122,143
8,"['Music', 'Biology']","[2, 4]",0,True,3,0,1,0,N,0,1,0.0,200,214
9,"['Computer Science', 'Physics']","[3, 3]",3,True,4,0,1,1,N,0,1,0.0,78,95
10,"['Geography', 'Chemistry', 'Physical Education']","[3, 4, 5]",1,True,3,0,N,1,N,0,1,0.0,258,278
11,"['Art', 'Chemistry', 'History', 'Biology']","[4, 3, 4, 5]",3,True,9,3,1,1,W,1,3,1.5,48,64
12,"['Music', 'Art']","[2, 5]",0,False,7,1,0,3,N,0,1,0.0,76,91
13,"['History', 'Science']","[2, 2]",1,False,1,1,N,1,N,0,1,0.0,192,208
14,"['History', 'Computer Science', 'Literature', 'Science', 'Physical Education']","[4, 3, 5, 5, 3]",1,True,7,1,N,0,N,0,1,0.0,172,190
15,"['Music', 'Economics', 'Maths']","[5, 5, 5]",3,False,5,1,1,0,N,0,1,0.0,216,233
16,"['Science', 'Economics', 'Literature']","[2, 4, 2]",3,False,3,0,N,0,N,0,1,0.0,84,98
17,"['Literature', 'Art', 'English']","[2, 4, 3]",3,False,2,0,N,3,S,1,0,4.5,130,144
18,['Physical Education'],[4],1,True,7,1,N,0,N,0,1,0.0,224,241
19,"['History', 'English', 'Chemistry', 'Maths']","[4, 2, 5, 2]",1,False,6,0,N,0,N,0,1,0.0,18,37
20,"['Economics', 'Maths', 'Biology', 'English']","[2, 2, 2, 3]",1,False,9,0,N,0,N,0,1,0.0,272,293
21,"['Biology', 'History', 'Art', 'Science', 'Physics']","[2, 5, 5, 3, 2]",1,True,9,0,2,0,N,0,1,0.0,178,199
22,['Economics'],[3],1,True,2,1,2,1,N,0,1,0.0,242,259
23,"['Science', 'Literature', 'Chemistry']","[4, 2, 2]",0,True,4,0,N,1,N,0,1,0.0,20,36
24,"['English', 'Literature', 'History']","[2, 5, 4]",3,True,6,0,0,1,N,0,1,0.0,226,242
25,"['Physical Education', 'Music']","[3, 3]",0,True,2,0,N,0,N,0,1,0.0,218,238
26,['Foreign Language'],[5],3,True,5,3,N,0,N,0,1,0.0,164,185
27,"['Maths', 'Foreign Language', 'Physics', 'Music']","[2, 3, 5, 2]",0,True,10,1,N,0,N,0,1,0.0,8,25
28,"['Art', 'Physical Education', 'History', 'Chemistry']","[3, 3, 5, 2]",3,False,4,0,N,0,N,0,1,0.0,80,99
