Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.002357006072998047
2,4,2,3,0,6.0,6.0,30.5,33.0,3.0,0.013681173324584961
4,4,3,0,0,0.0,0.0,0.0,0.0,0.0,0.012122869491577148
6,6,4,2,0,4.0,4.0,31.0,22.0,1.0,0.0254669189453125
8,8,5,2,0,3.0,3.0,11.0,23.0,1.0,0.04450869560241699
10,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.064453125
12,10,7,2,0,6.0,6.0,5.0,19.0,2.0,0.1038980484008789
14,12,8,4,0,6.0,6.0,26.5,47.0,4.0,0.1580970287322998
16,14,9,1,0,3.0,3.0,0.5,13.0,1.0,0.18950605392456055
18,15,10,0,0,0.0,0.0,0.0,0.0,0.0,0.19461607933044434
20,18,11,2,0,3.0,3.0,11.0,22.0,2.0,0.2532520294189453
22,22,12,2,0,4.0,4.0,6.0,26.0,2.0,0.41280198097229004
24,22,13,2,0,4.0,4.0,15.0,24.0,2.0,0.48488593101501465
26,26,12,4,0,6.0,6.0,17.0,40.0,4.0,0.8136749267578125
28,27,13,1,0,1.0,1.0,8.0,10.0,1.0,0.8876168727874756
30,32,14,2,0,2.0,2.0,17.5,19.0,2.0,1.3616859912872314
32,32,15,0,0,0.0,0.0,0.0,0.0,0.0,1.2761459350585938
34,30,16,0,0,0.0,0.0,0.0,0.0,0.0,1.3003063201904297
36,26,14,1,0,1.0,1.0,2.5,12.0,1.0,0.900493860244751
38,25,15,3,0,6.0,6.0,20.5,39.0,3.0,0.6225619316101074
40,21,16,2,0,3.0,3.0,5.0,24.0,2.0,0.49136996269226074
42,18,17,0,0,0.0,0.0,0.0,0.0,0.0,0.34885406494140625
44,17,17,1,0,3.0,3.0,5.0,13.0,1.0,0.31539082527160645
46,14,17,2,0,4.0,4.0,8.5,19.0,2.0,0.26699280738830566
48,10,18,0,0,0.0,0.0,0.0,0.0,0.0,0.15757107734680176
50,10,19,2,0,6.0,6.0,7.5,16.0,2.0,0.1883840560913086
52,11,19,0,0,0.0,0.0,0.0,0.0,0.0,0.20553278923034668
54,11,20,0,0,0.0,0.0,0.0,0.0,0.0,0.1703779697418213
56,13,17,1,0,3.0,3.0,4.5,11.0,1.0,0.1635608673095703
58,14,18,1,0,1.0,1.0,3.5,13.0,1.0,0.1941990852355957
60,16,15,3,0,6.0,6.0,19.5,29.0,3.0,0.16480708122253418
62,17,16,2,0,3.0,3.0,8.0,20.0,1.0,0.22690105438232422
64,21,16,4,0,6.0,6.0,15.0,44.0,3.0,0.460493803024292
66,23,15,4,0,6.0,6.0,18.0,42.0,4.0,0.5671160221099854
68,22,15,2,0,3.0,3.0,17.5,26.0,2.0,0.5122489929199219
70,25,16,2,0,4.0,4.0,2.0,23.0,1.0,0.5780558586120605
72,25,16,0,2,4.0,8.4,12.5,52.0,4.0,0.6383118629455566
74,24,16,0,0,0.0,0.0,0.0,0.0,0.0,0.47585272789001465
76,23,16,3,0,3.0,3.0,13.0,35.0,3.0,0.4124259948730469
78,21,17,1,0,1.0,1.0,-0.5,13.0,1.0,0.36383891105651855
80,20,18,0,0,0.0,0.0,0.0,0.0,0.0,0.42575788497924805
82,17,19,0,0,0.0,0.0,0.0,0.0,0.0,0.3294229507446289
84,15,19,3,0,4.0,4.0,11.0,36.0,3.0,0.23830032348632812
86,19,19,3,0,9.0,9.0,10.0,33.0,3.0,0.3823733329772949
88,20,19,5,0,7.0,7.0,41.0,60.0,5.0,0.4849250316619873
90,24,18,1,0,2.0,2.0,6.0,10.0,1.0,0.5610098838806152
92,26,18,4,1,8.0,8.8,28.0,62.0,6.0,0.8987669944763184
94,28,17,3,0,6.0,6.0,12.0,36.0,3.0,0.9635000228881836
96,28,16,3,0,5.0,5.0,14.5,38.0,3.0,0.9795069694519043
98,30,17,1,0,1.0,1.0,6.0,13.0,1.0,1.2812080383300781
100,32,17,2,1,5.0,6.5,12.5,46.0,4.0,1.6587278842926025
102,30,18,2,0,4.0,4.0,3.5,20.0,2.0,1.4175820350646973
