Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0023491382598876953
14,16,8,17,2,39.0,42.4,72.5,220.0,13.0,0.3649768829345703
28,20,13,6,1,13.0,14.899999999999999,29.5,86.0,7.0,0.402479887008667
42,20,14,14,0,24.0,24.0,100.0,168.0,14.0,0.2800171375274658
56,20,13,11,1,23.0,24.9,56.5,146.0,12.0,0.34727001190185547
70,19,17,12,1,21.0,21.1,88.0,159.0,13.0,0.34553980827331543
84,22,16,13,2,28.0,30.3,170.0,170.0,14.0,0.6075761318206787
98,15,19,8,0,19.0,19.0,38.0,86.0,7.0,0.48697805404663086
112,19,16,11,2,31.0,31.9,108.5,166.0,13.0,0.6736109256744385
126,28,16,16,1,29.0,31.6,96.0,193.0,18.0,0.5765211582183838
140,20,15,9,1,20.0,20.8,38.0,125.0,9.0,0.3903968334197998
154,23,15,11,1,23.0,23.8,66.0,161.0,12.0,0.5665349960327148
168,12,14,10,0,21.0,21.0,69.5,107.0,9.0,0.14536714553833008
182,19,17,15,0,27.0,27.0,59.5,173.0,13.0,0.4090611934661865
196,22,15,13,3,28.0,32.2,104.0,213.0,12.0,0.3523581027984619
210,26,19,15,1,31.0,33.2,80.5,181.0,16.0,0.8066840171813965
224,17,15,9,0,16.0,16.0,39.0,103.0,8.0,0.32659101486206055
238,16,15,11,1,22.0,23.2,50.0,151.0,10.0,0.26883578300476074
252,15,17,12,0,18.0,18.0,45.0,139.0,11.0,0.2750120162963867
266,22,17,21,0,36.0,36.0,115.5,223.0,17.0,0.48337888717651367
280,21,18,7,4,23.0,28.799999999999997,73.5,174.0,11.0,0.47257184982299805
294,13,16,8,1,16.0,16.8,34.0,106.0,9.0,0.2348020076751709
