Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0023360252380371094
7,10,4,3,0,6.0,6.0,13.0,26.0,3.0,0.020494699478149414
14,12,8,1,0,1.0,1.0,2.0,10.0,1.0,0.05480504035949707
21,20,11,11,2,25.0,26.6,88.5,157.0,14.0,0.27148866653442383
28,26,12,4,0,6.0,6.0,34.0,47.0,3.0,0.7110767364501953
35,21,15,1,0,1.0,1.0,3.0,13.0,1.0,0.6408710479736328
42,17,16,10,0,18.0,18.0,82.5,111.0,9.0,0.5821230411529541
49,20,16,6,0,12.0,12.0,25.0,67.0,6.0,0.8187742233276367
56,26,15,4,3,12.0,15.5,60.5,100.0,8.0,1.4555280208587646
63,25,16,5,0,13.0,13.0,28.0,54.0,5.0,0.8352446556091309
70,26,17,8,0,14.0,14.0,38.5,95.0,8.0,1.1417429447174072
77,21,13,6,1,15.0,16.2,14.5,96.0,8.0,0.5163300037384033
84,28,13,9,2,19.0,24.8,82.5,155.0,12.0,0.5498182773590088
91,30,14,13,0,27.0,27.0,61.0,155.0,13.0,0.2662358283996582
98,26,17,5,0,11.0,11.0,35.5,49.0,5.0,0.3248252868652344
105,23,17,4,0,6.0,6.0,26.5,50.0,4.0,0.25374317169189453
112,30,16,8,1,17.0,17.8,32.0,110.0,10.0,0.35188913345336914
119,24,16,6,0,9.0,9.0,38.5,75.0,6.0,0.42234086990356445
126,19,17,7,0,15.0,15.0,57.0,72.0,7.0,0.35343503952026367
133,18,15,8,0,13.0,13.0,27.0,91.0,7.0,0.3106420040130615
140,23,16,3,0,9.0,9.0,11.5,35.0,2.0,0.41457176208496094
147,24,16,8,1,16.0,18.2,56.5,101.0,10.0,0.8238072395324707
154,24,19,8,0,15.0,15.0,22.5,83.0,8.0,0.6598227024078369
161,20,17,10,0,17.0,17.0,44.5,116.0,10.0,0.3785889148712158
168,15,18,4,0,7.0,7.0,19.5,44.0,4.0,0.18898701667785645
175,21,18,2,0,3.0,3.0,4.5,20.0,2.0,0.2882070541381836
182,21,15,6,1,13.0,14.5,78.5,91.0,6.0,0.39609193801879883
189,24,14,5,0,9.0,9.0,14.0,57.0,5.0,0.4563479423522949
196,27,16,7,0,14.0,14.0,66.5,82.0,7.0,0.8140270709991455
203,23,14,7,1,15.0,17.6,52.5,104.0,9.0,0.8350789546966553
210,26,17,10,0,19.0,19.0,33.5,115.0,10.0,1.133441686630249
217,27,16,7,1,19.0,21.2,51.5,108.0,9.0,0.9598119258880615
224,26,15,5,0,10.0,10.0,31.0,60.0,4.0,0.6444869041442871
231,23,17,3,0,7.0,7.0,6.0,34.0,3.0,0.7237198352813721
238,16,16,12,1,22.0,22.8,66.0,163.0,9.0,0.15639090538024902
245,16,16,8,0,10.0,10.0,43.0,78.0,7.0,0.2477588653564453
252,16,15,2,0,3.0,3.0,4.0,23.0,2.0,0.2848391532897949
259,15,15,7,0,11.0,11.0,25.0,81.0,6.0,0.2779850959777832
266,11,15,4,0,8.0,8.0,14.0,41.0,4.0,0.13996505737304688
273,13,13,3,1,9.0,10.2,31.5,53.0,4.0,0.2544741630554199
280,16,17,6,0,11.0,11.0,12.0,70.0,5.0,0.41928768157958984
287,19,12,3,1,8.0,10.2,20.0,52.0,5.0,0.7097349166870117
294,16,14,0,0,0.0,0.0,0.0,0.0,0.0,0.3408377170562744
