Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM,Registration Date,Leaving Date
0,"['English', 'Chemistry', 'History']","[5, 3, 3]",3,True,7,0,N,0,N,0,1,0.0,94,110
1,"['Science', 'Economics', 'Physical Education', 'Computer Science', 'Foreign Language']","[2, 4, 2, 2, 5]",1,True,10,0,N,1,N,0,1,0.0,48,68
2,"['Economics', 'English', 'Foreign Language', 'Physics']","[5, 3, 5, 5]",3,True,4,3,N,1,N,0,1,0.0,250,269
3,['Literature'],[2],0,True,6,0,N,3,N,0,1,0.0,114,134
4,"['Art', 'Literature']","[4, 2]",1,True,1,0,N,3,N,0,1,0.0,276,290
5,"['History', 'Physics']","[2, 2]",0,True,1,1,1,1,W,1,3,1.5,142,159
6,"['Chemistry', 'Art', 'Economics']","[2, 5, 5]",0,True,6,0,N,3,N,0,1,0.0,110,130
7,"['Biology', 'Foreign Language']","[5, 5]",0,False,3,1,2,3,N,0,1,0.0,26,45
8,"['Biology', 'Literature', 'Physical Education', 'Music', 'Geography']","[4, 3, 2, 5, 2]",1,False,8,1,N,1,N,0,1,0.0,32,49
9,['Geography'],[5],0,True,1,1,N,1,N,0,1,0.0,222,238
10,"['Art', 'Music', 'Biology']","[5, 2, 5]",0,True,5,0,1,3,N,0,1,0.0,206,226
11,['History'],[3],1,False,5,0,2,0,S,1,0,4.5,266,280
12,['Foreign Language'],[5],1,True,5,0,N,1,N,0,1,0.0,288,302
13,['Computer Science'],[5],0,True,4,1,N,3,N,0,1,0.0,2,19
14,"['Chemistry', 'Economics', 'Literature']","[5, 2, 2]",0,True,6,0,0,0,N,0,1,0.0,204,223
15,['Science'],[4],3,True,1,0,N,1,N,0,1,0.0,170,189
16,"['Biology', 'Chemistry', 'Foreign Language', 'Physics']","[3, 3, 2, 4]",0,False,6,0,0,1,N,0,1,0.0,200,219
17,"['Music', 'Literature']","[4, 2]",1,True,1,0,1,0,N,0,1,0.0,174,188
18,"['Physical Education', 'Science', 'Economics']","[2, 4, 4]",1,True,2,0,N,0,N,0,1,0.0,178,197
19,"['Art', 'History', 'English']","[2, 4, 3]",0,True,10,1,N,0,N,0,1,0.0,52,71
20,"['Chemistry', 'Physics', 'English', 'Physical Education']","[4, 4, 2, 5]",3,False,5,0,2,3,N,0,1,0.0,106,124
21,"['Chemistry', 'Art', 'Physical Education']","[2, 3, 3]",0,False,2,1,1,1,N,0,1,0.0,140,159
22,['Music'],[4],3,True,1,1,0,3,N,0,1,0.0,168,186
23,"['Music', 'English']","[4, 5]",0,True,3,1,N,1,N,0,1,0.0,78,95
24,"['Computer Science', 'Science', 'Literature']","[4, 2, 2]",0,False,10,0,N,1,N,0,1,0.0,72,91
25,"['Literature', 'English', 'Computer Science', 'Economics']","[5, 5, 2, 2]",3,True,8,0,N,1,W,1,3,1.5,296,314
26,"['Art', 'History', 'Chemistry']","[5, 3, 3]",1,True,1,0,2,1,N,0,1,0.0,34,49
27,"['Biology', 'Maths', 'Chemistry', 'Art']","[3, 4, 5, 3]",1,False,4,0,N,0,N,0,1,0.0,294,309
28,"['Geography', 'History']","[5, 4]",3,True,1,0,N,0,M,1,0,3.0,154,169
29,"['Biology', 'Maths', 'Geography']","[2, 2, 5]",3,True,1,1,2,1,N,0,1,0.0,172,191
30,"['Economics', 'Art']","[2, 4]",3,True,5,0,2,1,S,1,0,4.5,234,250
31,"['Foreign Language', 'Physical Education', 'Biology']","[4, 3, 5]",1,False,6,1,1,1,N,0,1,0.0,290,308
32,"['Science', 'Literature']","[5, 4]",3,True,9,0,0,3,N,0,1,0.0,186,205
33,"['Biology', 'Physical Education', 'Physics']","[5, 2, 3]",1,False,6,0,1,3,N,0,1,0.0,280,296
34,"['Literature', 'Physics']","[5, 5]",1,False,3,0,N,1,N,0,1,0.0,18,38
35,"['Economics', 'Physics', 'Chemistry']","[4, 2, 2]",1,True,2,1,N,3,N,0,1,0.0,40,58
