Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,2,1,1,0,3.0,3.0,2.0,13.0,1.0,0.006788730621337891
7,8,4,5,0,9.0,9.0,27.5,50.0,2.0,0.019988059997558594
14,8,8,6,0,13.0,13.0,26.0,60.0,5.0,0.05162811279296875
21,14,11,6,0,10.0,10.0,34.5,70.0,4.0,0.14812588691711426
28,13,14,4,0,6.0,6.0,23.5,37.0,2.0,0.18491911888122559
35,15,16,5,0,8.0,8.0,52.0,52.0,5.0,0.14542818069458008
42,18,16,8,0,17.0,17.0,37.0,94.0,8.0,0.1900033950805664
49,23,13,8,0,17.0,17.0,50.0,90.0,8.0,0.32448887825012207
56,27,17,11,2,23.0,25.0,171.5,166.0,10.0,0.6608760356903076
63,31,16,5,0,9.0,9.0,39.0,52.0,5.0,0.7203328609466553
70,27,18,3,0,7.0,7.0,31.0,32.0,3.0,0.5980501174926758
77,23,19,4,0,11.0,11.0,21.0,47.0,4.0,0.34176111221313477
84,24,17,6,0,15.0,15.0,29.0,57.0,6.0,0.32056593894958496
91,20,15,2,1,5.0,7.199999999999999,17.5,45.0,3.0,0.352694034576416
98,20,16,8,1,20.0,21.2,84.5,121.0,8.0,0.4575796127319336
105,18,15,1,0,3.0,3.0,3.0,12.0,1.0,0.2918367385864258
112,19,14,2,0,4.0,4.0,10.0,20.0,2.0,0.41094398498535156
119,11,14,5,1,12.0,12.8,20.5,79.0,4.0,0.16262292861938477
126,14,12,4,0,6.0,6.0,11.5,44.0,4.0,0.2326221466064453
133,17,13,5,0,7.0,7.0,28.0,55.0,4.0,0.17438983917236328
140,15,15,6,0,12.0,12.0,33.5,71.0,5.0,0.10396790504455566
147,16,16,3,0,3.0,3.0,16.0,35.0,2.0,0.08775591850280762
154,10,19,7,0,14.0,14.0,77.0,77.0,6.0,0.07822799682617188
161,14,18,6,0,12.0,12.0,42.0,72.0,5.0,0.1712019443511963
168,22,17,3,0,8.0,8.0,13.5,27.0,2.0,0.37232422828674316
175,19,18,2,1,9.0,10.2,22.5,40.0,4.0,0.4095940589904785
182,15,20,3,0,5.0,5.0,21.0,32.0,3.0,0.30928587913513184
189,15,17,5,0,9.0,9.0,34.5,55.0,5.0,0.36827898025512695
196,25,16,10,1,19.0,21.6,75.5,118.0,10.0,0.704707145690918
203,25,17,2,2,9.0,15.599999999999998,27.0,66.0,5.0,0.5334758758544922
210,23,17,4,0,7.0,7.0,8.0,44.0,4.0,0.48230671882629395
217,21,17,2,0,4.0,4.0,15.0,22.0,1.0,0.540032148361206
224,18,16,5,0,9.0,9.0,39.5,61.0,5.0,0.35851430892944336
231,20,14,4,0,8.0,8.0,10.5,43.0,3.0,0.35477519035339355
238,19,13,6,0,12.0,12.0,47.0,71.0,5.0,0.3095979690551758
245,24,11,2,0,3.0,3.0,12.5,23.0,2.0,0.19675803184509277
252,26,14,5,2,11.0,13.7,38.0,110.0,8.0,0.28714418411254883
259,18,15,4,0,8.0,8.0,17.5,49.0,4.0,0.2251429557800293
266,23,16,8,0,18.0,18.0,55.0,94.0,7.0,0.6400048732757568
273,24,15,2,0,4.0,4.0,9.5,21.0,2.0,0.4504246711730957
280,19,17,13,0,28.0,28.0,56.0,149.0,13.0,0.24928712844848633
287,21,17,7,0,16.0,16.0,33.5,69.0,5.0,0.3596920967102051
294,23,15,8,0,17.0,17.0,30.0,82.0,7.0,0.4023768901824951
