Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
2,4,2,2,0,5.0,5.0,9.0,26.0,2.0,0.009968757629394531
4,4,3,0,0,0.0,0.0,0.0,0.0,0.0,0.011276960372924805
6,5,4,1,0,1.0,1.0,30.0,12.0,1.0,0.014487981796264648
8,8,5,1,0,3.0,3.0,17.5,12.0,1.0,0.024326086044311523
10,9,6,1,0,3.0,3.0,4.0,13.0,1.0,0.030176877975463867
12,13,7,3,0,9.0,9.0,14.0,35.0,3.0,0.05265688896179199
14,13,8,0,0,0.0,0.0,0.0,0.0,0.0,0.056267738342285156
16,18,9,0,0,0.0,0.0,0.0,0.0,0.0,0.11035394668579102
18,19,10,2,0,3.0,3.0,10.5,22.0,2.0,0.12964582443237305
20,20,10,2,0,3.0,3.0,6.5,26.0,2.0,0.188215970993042
22,21,11,0,0,0.0,0.0,0.0,0.0,0.0,0.19287991523742676
24,22,12,0,0,0.0,0.0,0.0,0.0,0.0,0.27556490898132324
26,21,13,1,0,1.0,1.0,5.5,10.0,1.0,0.286592960357666
28,21,14,2,0,4.0,4.0,7.0,25.0,2.0,0.30649900436401367
30,20,15,1,1,5.0,5.8,9.5,39.0,3.0,0.2996091842651367
32,17,15,0,0,0.0,0.0,0.0,0.0,0.0,0.26648497581481934
34,17,16,1,0,1.0,1.0,3.0,9.0,1.0,0.2644169330596924
36,16,16,2,0,6.0,6.0,14.0,23.0,2.0,0.2523651123046875
38,16,15,4,0,5.0,5.0,22.5,49.0,4.0,0.24611210823059082
40,12,16,1,0,3.0,3.0,4.0,11.0,1.0,0.17305612564086914
42,13,17,4,0,8.0,8.0,14.5,40.0,3.0,0.22170495986938477
44,15,17,1,0,3.0,3.0,4.0,12.0,1.0,0.2404489517211914
46,15,18,5,0,11.0,11.0,23.0,56.0,5.0,0.23610711097717285
48,16,18,2,0,3.0,3.0,6.0,22.0,2.0,0.2250521183013916
50,17,19,6,0,13.0,13.0,18.0,59.0,6.0,0.25939202308654785
52,20,20,1,0,3.0,3.0,3.5,10.0,1.0,0.3739311695098877
54,22,19,2,1,6.0,7.199999999999999,11.5,49.0,4.0,0.48124194145202637
56,25,19,5,0,11.0,11.0,15.0,61.0,5.0,0.4283430576324463
58,27,18,3,1,8.0,8.1,19.0,59.0,5.0,0.42353200912475586
60,28,19,4,0,7.0,7.0,12.0,52.0,4.0,0.5131261348724365
62,29,20,1,0,2.0,2.0,1.5,9.0,1.0,0.6762371063232422
64,28,20,3,0,6.0,6.0,8.5,26.0,2.0,0.8894481658935547
66,26,21,5,0,7.0,7.0,19.5,51.0,5.0,0.7392659187316895
68,29,22,2,0,2.0,2.0,6.5,22.0,2.0,0.9855620861053467
70,29,21,1,0,1.0,1.0,3.0,10.0,1.0,0.716468095779419
72,28,21,2,0,3.0,3.0,6.5,23.0,2.0,0.7453088760375977
74,27,22,0,0,0.0,0.0,0.0,0.0,0.0,0.6307978630065918
76,24,20,6,0,13.0,13.0,23.5,65.0,5.0,0.6131751537322998
78,24,21,1,0,1.0,1.0,12.0,10.0,1.0,0.7555336952209473
80,21,20,0,0,0.0,0.0,0.0,0.0,0.0,0.4149467945098877
82,23,20,2,1,5.0,5.8,16.0,46.0,4.0,0.5487689971923828
84,21,20,4,0,8.0,8.0,44.5,45.0,3.0,0.47797298431396484
86,22,20,1,0,1.0,1.0,6.0,11.0,1.0,0.5911087989807129
88,22,17,4,0,6.0,6.0,34.5,42.0,4.0,0.45466017723083496
90,23,17,0,0,0.0,0.0,0.0,0.0,0.0,0.5339748859405518
92,24,18,1,0,1.0,1.0,7.0,10.0,1.0,0.6660068035125732
94,23,18,2,2,6.0,7.6,30.5,54.0,6.0,0.7652559280395508
96,24,18,1,0,1.0,1.0,7.0,10.0,1.0,0.8591499328613281
98,24,18,4,0,10.0,10.0,20.5,36.0,4.0,0.8490121364593506
100,26,17,2,0,4.0,4.0,8.0,13.0,2.0,0.9649691581726074
