Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation,Registration Date,Leaving Date
0,School V,A,"['Maths', 'Literature', 'Physical Education', 'English']","[3, 1, 2, 1]","[0, 0, 2, 0]",0,True,1,0,9,2.0,2,0,N,294,308
1,School K7,D,"['Literature', 'Physical Education']","[1, 2]","[0, 4]",0,True,1,0,9,1.0,0,0,N,133,148
2,School E7,C,['Computer Science'],[2],[2],0,True,2,0,12,1.0,0,2,advanced,5,20
3,School Q2,B,['Physical Education'],[2],[0],0,True,1,0,12,0.5,0,2,advanced,19,32
4,School P3,E,['Foreign Language'],[1],[0],2,False,0,0,5,2.0,1,0,N,152,165
5,School Z2,D,['English'],[3],[0],3,True,2,0,4,0.5,2,0,N,68,83
6,School I6,C,['History'],[1],[0],0,False,0,0,12,1.0,1,2,advanced,21,33
7,School N6,B,"['History', 'Maths']","[1, 1]","[0, 5]",0,True,0,0,10,1.0,0,0,N,276,289
8,School F2,A,"['English', 'Maths']","[2, 2]","[2, 0]",0,True,1,0,11,2.0,0,1,N,294,305
9,School K3,A,"['Foreign Language', 'Physical Education', 'Maths', 'History']","[1, 1, 1, 1]","[4, 2, 2, 1]",1,True,1,0,7,0.5,1,0,N,73,87
10,School K4,A,['History'],[2],[5],0,True,2,0,11,1.0,0,1,basic,254,269
11,School L7,A,['History'],[2],[4],1,True,2,0,11,0.5,0,1,advanced,207,218
12,School M7,B,['Geography'],[3],[2],0,True,1,0,4,1.0,0,0,N,36,51
13,School L,A,"['Science', 'History']","[1, 2]","[2, 0]",0,False,2,0,10,0.5,1,0,N,95,108
14,School Z5,D,"['History', 'English']","[1, 3]","[0, 5]",0,True,0,0,5,1.0,2,0,N,71,85
15,School R2,B,"['Maths', 'Physical Education']","[1, 2]","[2, 2]",0,True,1,0,8,1.5,2,0,N,260,275
16,School J2,D,"['Foreign Language', 'English']","[4, 3]","[2, 1]",0,False,1,0,6,0.5,1,0,N,193,207
17,School D3,D,['Maths'],[1],[5],0,False,1,0,12,0.5,0,2,advanced,216,230
18,School C1,D,['English'],[4],[5],0,False,2,0,11,0.5,0,1,N,198,213
19,School P2,B,"['English', 'Physical Education']","[1, 2]","[0, 4]",3,False,1,0,12,1.0,1,2,advanced,81,93
20,School P7,D,['History'],[2],[5],0,False,2,0,11,0.5,0,1,advanced,12,27
21,School M6,A,['English'],[1],[5],0,False,2,0,5,0.5,1,0,N,286,301
22,School Y2,C,['Foreign Language'],[1],[5],1,True,1,0,5,1.0,1,0,N,19,34
23,School W2,D,"['English', 'Economics', 'Maths']","[1, 3, 1]","[4, 1, 0]",0,False,1,0,11,0.5,3,1,basic,295,308
24,School B6,A,"['English', 'Physical Education']","[2, 1]","[4, 4]",0,True,0,0,12,1.0,1,2,advanced,70,84
25,School Q6,A,['History'],[2],[5],1,True,2,0,6,0.5,1,0,N,283,295
26,School X1,D,['History'],[3],[2],0,False,0,0,9,1.5,1,0,N,188,203
27,School M,A,['Art'],[3],[3],0,False,1,0,4,1.0,1,0,N,173,187
28,School L6,E,['English'],[2],[1],2,False,1,0,9,0.5,1,0,N,90,106
29,School C7,D,"['Computer Science', 'English', 'Physical Education']","[3, 1, 2]","[2, 5, 1]",0,True,2,0,12,1.0,1,2,advanced,149,160
30,School V,A,"['English', 'Literature']","[1, 1]","[0, 2]",0,True,0,0,9,0.5,0,0,N,215,233
31,School F6,B,['Physical Education'],[1],[0],0,True,0,0,7,0.5,1,0,N,0,13
32,School Z3,E,['Art'],[2],[2],1,True,0,0,4,0.5,0,0,N,154,165
33,School T6,D,"['English', 'Physical Education']","[1, 2]","[5, 4]",3,True,0,0,8,1.0,2,0,N,10,24
34,School R7,E,['Maths'],[2],[3],1,True,0,0,4,0.5,0,0,N,121,136
35,School N,B,['Maths'],[3],[5],2,True,0,0,6,0.5,1,0,N,122,136
36,School Y3,B,['History'],[2],[0],0,False,2,0,7,0.5,1,0,N,276,288
37,School H6,A,"['History', 'English']","[2, 2]","[4, 0]",1,False,1,0,7,1.0,1,0,N,144,159
38,School G3,C,"['Physical Education', 'Maths', 'Foreign Language']","[2, 2, 1]","[5, 3, 0]",1,True,2,0,5,0.5,1,0,N,254,269
39,School Z5,D,['History'],[2],[0],1,True,1,0,5,1.0,0,0,N,222,236
40,School G2,A,"['History', 'English', 'Physical Education']","[3, 1, 1]","[1, 0, 3]",0,False,2,0,7,1.0,1,0,N,18,32
41,School G7,E,['History'],[4],[2],1,True,0,0,6,0.5,0,0,N,269,282
42,School U2,E,"['Art', 'Science']","[1, 1]","[4, 3]",0,True,1,0,4,1.0,1,0,N,167,180
43,School W,E,"['Physical Education', 'History']","[2, 2]","[4, 1]",0,True,1,0,5,1.0,0,0,N,222,235
44,School D5,E,"['English', 'Art']","[3, 2]","[2, 3]",2,False,0,0,4,1.0,0,0,N,70,87
45,School S3,A,['English'],[1],[0],2,True,2,0,5,0.5,1,0,N,186,200
46,School E5,E,['Maths'],[3],[0],1,False,2,0,8,1.0,1,0,N,27,43
47,School I,C,"['Computer Science', 'Physical Education', 'History', 'English']","[1, 3, 3, 4]","[1, 1, 3, 3]",2,True,0,0,8,0.5,1,0,N,154,169
48,School Y1,A,"['English', 'Maths', 'Foreign Language']","[1, 2, 1]","[3, 0, 3]",0,True,1,0,7,1.0,0,0,N,154,165
49,School J,A,"['Economics', 'English', 'Maths']","[1, 3, 1]","[0, 5, 5]",1,True,0,0,11,0.5,0,1,N,24,38
50,School W1,C,['Economics'],[4],[0],0,True,2,0,11,3.0,1,1,N,260,275
51,School Q6,B,"['History', 'Computer Science']","[2, 3]","[4, 5]",0,False,1,0,12,0.5,1,2,advanced,289,302
52,School F6,B,['Physical Education'],[2],[1],1,True,1,0,7,1.5,0,0,N,56,67
53,School M2,D,['Physical Education'],[4],[4],1,False,0,0,7,1.0,1,0,N,2,18
54,School E6,E,['Art'],[4],[0],0,False,1,0,4,1.0,1,0,N,88,101
55,School C6,A,['Physical Education'],[3],[5],1,True,1,0,5,2.0,1,0,N,182,199
56,School R5,B,['History'],[2],[3],0,False,0,0,5,0.5,1,0,N,298,314
57,School W5,D,"['Maths', 'Art']","[2, 2]","[5, 3]",1,True,0,0,4,0.5,0,0,N,67,82
58,School F6,B,"['Maths', 'English', 'Physical Education']","[1, 3, 1]","[1, 3, 0]",0,True,2,0,7,1.0,1,0,N,23,35
59,School D7,B,['History'],[1],[3],1,True,1,0,9,1.0,0,0,N,54,67
60,School L3,B,"['Physical Education', 'English']","[1, 1]","[5, 3]",0,False,1,0,12,0.5,1,2,advanced,3,14
61,School E5,C,"['Physical Education', 'History']","[3, 4]","[2, 1]",0,False,0,0,9,1.0,0,0,N,276,289
62,School B6,A,['English'],[3],[5],0,True,1,0,12,1.0,2,2,advanced,209,221
63,School J6,A,['Science'],[3],[1],0,True,1,0,10,0.5,0,0,N,213,227
64,School R1,B,"['Physical Education', 'Economics', 'Maths']","[2, 3, 2]","[5, 1, 1]",2,True,1,0,11,0.5,1,1,basic,282,295
65,School H4,A,"['Art', 'Geography', 'English']","[1, 3, 1]","[4, 2, 5]",0,False,2,0,4,1.5,0,0,N,219,234
66,School H3,E,"['English', 'History', 'Maths', 'Foreign Language']","[3, 3, 1, 1]","[5, 0, 5, 4]",0,True,2,0,6,1.0,0,0,N,298,314
67,School X,D,['Maths'],[2],[0],0,True,0,0,4,1.0,0,0,N,180,198
68,School R1,E,"['Art', 'Maths']","[2, 2]","[1, 1]",0,False,1,0,4,1.0,1,0,N,242,255
69,School C2,A,['English'],[3],[0],0,False,0,0,10,1.0,1,0,N,242,258
70,School Q7,B,['History'],[2],[1],2,False,1,0,11,0.5,0,1,basic,290,304
71,School S1,E,"['Maths', 'Physical Education', 'English', 'Science']","[3, 2, 1, 1]","[2, 4, 2, 4]",0,False,1,0,10,2.0,0,0,N,18,33
72,School L,B,"['Geography', 'Science']","[3, 2]","[1, 2]",2,False,1,0,4,1.0,1,0,N,119,133
73,School G7,A,['Physical Education'],[3],[4],1,True,2,0,11,0.5,1,1,basic,236,250
74,School M4,C,"['English', 'Maths', 'Computer Science', 'History']","[2, 1, 1, 3]","[1, 0, 2, 4]",0,False,0,0,8,0.5,2,0,N,177,189
75,School X5,A,['Science'],[3],[2],1,False,1,0,4,1.0,1,0,N,119,132
76,School R6,A,"['Physical Education', 'History', 'Maths']","[1, 3, 2]","[0, 1, 4]",0,True,2,0,6,0.5,1,0,N,159,171
77,School P2,C,"['English', 'Maths']","[3, 4]","[2, 5]",0,True,0,0,8,0.5,1,0,N,93,106
78,School B,D,['English'],[2],[1],0,True,2,0,4,0.5,1,0,N,53,68
79,School O6,E,['Physical Education'],[2],[1],0,False,0,0,7,0.5,0,0,N,144,158
80,School L1,B,"['English', 'Physical Education']","[3, 2]","[0, 3]",0,False,2,0,8,0.5,1,0,N,99,110
81,School V3,C,['Computer Science'],[2],[3],1,False,2,0,8,0.5,1,0,N,48,59
82,School R6,A,['Maths'],[2],[4],2,True,1,0,6,0.5,0,0,N,298,310
83,School H1,B,"['Physical Education', 'History']","[1, 2]","[4, 1]",0,False,2,0,7,0.5,0,0,N,220,237
84,School F4,B,['Maths'],[1],[5],0,True,2,0,10,1.0,1,0,N,121,135
85,School R6,C,['Science'],[2],[5],0,False,0,0,4,1.0,0,0,N,168,183
86,School C7,C,['English'],[1],[1],0,True,1,0,6,1.0,1,0,N,10,22
87,School J1,A,"['Geography', 'Art', 'Maths']","[3, 1, 3]","[2, 5, 2]",0,True,1,0,4,1.0,0,0,N,104,118
88,School V,A,['English'],[1],[0],2,True,0,0,9,0.5,0,0,N,173,183
89,School R7,E,['Maths'],[2],[1],0,False,2,0,10,0.5,1,0,N,1,13
90,School A6,C,['English'],[1],[2],1,True,0,0,12,0.5,1,2,advanced,27,42
91,School N4,E,"['Maths', 'English', 'Geography', 'Science']","[1, 1, 2, 2]","[2, 3, 0, 5]",0,False,0,0,4,0.5,0,0,N,40,54
92,School J3,D,['Science'],[2],[2],2,True,1,0,4,0.5,0,0,N,61,73
93,School E7,B,"['English', 'Computer Science']","[2, 3]","[0, 4]",0,True,2,0,12,0.5,0,2,advanced,180,195
94,School R6,A,"['Physical Education', 'History', 'English']","[3, 4, 3]","[1, 0, 0]",0,True,2,0,6,1.0,3,0,N,244,259
95,School W,E,['Physical Education'],[3],[5],0,True,1,0,5,1.0,0,0,N,217,231
96,School B6,A,"['History', 'Computer Science', 'Physical Education']","[2, 2, 2]","[0, 5, 5]",0,True,1,0,12,2.0,0,2,advanced,59,76
97,School K2,D,"['History', 'Physical Education']","[2, 2]","[0, 2]",0,True,1,0,9,1.0,2,0,N,20,35
98,School J4,C,['Maths'],[1],[5],1,True,2,0,7,1.5,0,0,N,125,139
99,School U2,D,['English'],[1],[5],0,True,1,0,7,0.5,2,0,N,139,153
100,School K5,C,['Physical Education'],[3],[4],0,True,2,0,11,0.5,1,1,advanced,208,225
101,School C2,A,"['Art', 'Science']","[1, 1]","[2, 4]",2,True,1,0,4,1.0,1,0,N,292,310
102,School R,B,['Maths'],[2],[3],1,False,1,0,12,0.5,1,2,advanced,58,76
103,School L,E,"['English', 'Maths', 'Computer Science', 'History']","[1, 3, 1, 3]","[1, 5, 1, 0]",0,True,2,0,8,0.5,1,0,N,112,123
104,School B6,A,['English'],[3],[4],0,True,2,0,12,0.5,1,2,advanced,16,33
105,School D2,A,"['History', 'Maths']","[4, 3]","[0, 3]",2,True,0,0,11,0.5,0,1,N,284,295
106,School W6,B,"['Computer Science', 'History', 'English', 'Maths']","[2, 1, 1, 3]","[3, 1, 0, 1]",2,False,1,0,8,1.0,1,0,N,68,82
107,School T6,E,['English'],[2],[3],0,False,0,0,5,2.0,1,0,N,33,48
108,School H3,C,"['Foreign Language', 'English']","[1, 2]","[1, 2]",0,True,2,0,7,0.5,1,0,N,121,138
109,School L,E,"['Maths', 'Physical Education', 'History']","[2, 3, 4]","[5, 4, 5]",0,True,0,0,8,0.5,1,0,N,127,140
110,School T6,B,['English'],[2],[1],0,True,1,0,7,1.0,2,0,N,159,171
111,School J1,A,['History'],[3],[4],0,False,2,0,6,0.5,1,0,N,197,210
112,School Z3,E,['Art'],[2],[3],0,True,2,0,4,1.0,1,0,N,69,85
113,School I5,D,['Maths'],[2],[1],1,True,1,0,7,1.0,3,0,N,111,126
114,School R6,B,"['History', 'Maths']","[1, 3]","[3, 4]",0,True,2,0,12,0.5,0,2,advanced,213,229
115,School F1,D,"['History', 'Computer Science']","[1, 1]","[2, 0]",0,False,0,0,8,0.5,2,0,N,260,272
116,School P7,A,"['English', 'Maths']","[1, 3]","[4, 4]",1,True,1,0,6,1.0,0,0,N,10,22
117,School V,A,"['English', 'Literature', 'Maths']","[2, 1, 3]","[2, 0, 1]",0,True,1,0,9,0.5,0,0,N,239,253
