Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
14,15,8,12,3,29.0,31.1,76.5,208.0,14.0,0.1820831298828125
28,23,13,12,1,21.0,22.2,79.5,171.0,12.0,0.5137107372283936
42,23,18,15,0,31.0,31.0,57.5,166.0,14.0,0.632087230682373
56,18,16,8,0,17.0,17.0,48.0,94.0,6.0,0.18470978736877441
70,22,14,19,0,33.0,33.0,103.0,213.0,16.0,0.26348066329956055
84,26,18,18,2,39.0,40.6,114.5,238.0,16.0,0.9874999523162842
98,16,17,6,1,15.0,16.2,40.0,83.0,7.0,0.3268270492553711
112,14,14,9,0,13.0,13.0,47.5,106.0,8.0,0.16839194297790527
126,17,15,16,2,35.0,38.4,87.0,204.0,14.0,0.3051629066467285
140,29,19,14,0,24.0,24.0,51.5,152.0,12.0,0.9584610462188721
154,21,16,24,0,39.0,39.0,133.5,258.0,17.0,0.7879617214202881
168,23,15,18,2,37.0,39.0,96.5,225.0,17.0,1.0474827289581299
182,21,18,16,0,28.0,28.0,67.0,176.0,12.0,0.907263994216919
196,13,16,12,0,27.0,27.0,49.0,143.0,9.0,0.1486799716949463
210,20,15,7,3,16.0,18.4,34.5,139.0,12.0,0.646348237991333
224,22,14,13,0,22.0,22.0,55.5,149.0,12.0,0.37177109718322754
238,16,18,13,0,20.0,20.0,60.5,148.0,11.0,0.2560577392578125
252,16,14,17,0,31.0,31.0,75.0,188.0,12.0,0.2181098461151123
266,23,16,9,1,16.0,16.1,70.0,127.0,10.0,0.505079984664917
280,22,19,5,3,16.0,19.5,57.5,117.0,10.0,0.888538122177124
294,24,16,18,3,41.0,44.199999999999996,101.0,246.0,17.0,1.254796028137207
