Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
7,7,4,4,0,8.0,8.0,13.0,42.0,3.0,0.019885778427124023
14,17,8,10,1,18.0,20.2,44.0,132.0,11.0,0.2380819320678711
21,22,11,2,0,3.0,3.0,14.5,22.0,2.0,0.5585641860961914
28,19,14,11,1,26.0,26.8,35.0,142.0,11.0,0.5058398246765137
35,23,14,6,0,11.0,11.0,21.0,69.0,6.0,0.6628391742706299
42,20,17,7,0,14.0,14.0,48.0,64.0,6.0,0.5633389949798584
49,21,18,0,0,0.0,0.0,0.0,0.0,0.0,0.616081953048706
56,18,15,2,0,3.0,3.0,10.0,22.0,2.0,0.4893200397491455
63,13,14,5,0,8.0,8.0,30.0,61.0,5.0,0.19249486923217773
70,12,14,7,0,14.0,14.0,33.0,82.0,7.0,0.15845012664794922
77,18,14,7,0,12.0,12.0,39.5,71.0,7.0,0.3104379177093506
84,21,16,5,1,10.0,10.8,16.5,79.0,7.0,0.4656648635864258
91,20,16,12,0,25.0,25.0,59.5,140.0,12.0,0.2581818103790283
98,22,16,6,0,11.0,11.0,35.5,72.0,6.0,0.3182079792022705
105,20,18,2,0,4.0,4.0,3.0,19.0,2.0,0.3910820484161377
112,19,17,9,0,15.0,15.0,28.0,108.0,7.0,0.4007401466369629
119,21,19,2,0,4.0,4.0,13.5,24.0,2.0,0.8141322135925293
126,21,16,9,0,18.0,18.0,32.5,104.0,9.0,0.47414183616638184
133,25,15,4,0,8.0,8.0,17.5,52.0,4.0,0.5578269958496094
140,32,14,5,0,8.0,8.0,11.5,55.0,5.0,0.6590578556060791
147,26,15,6,0,15.0,15.0,34.0,62.0,6.0,0.268862247467041
154,22,17,7,0,13.0,13.0,15.0,73.0,7.0,0.18984293937683105
161,21,17,3,1,6.0,6.8,34.0,59.0,4.0,0.2893822193145752
168,18,19,2,0,3.0,3.0,9.0,22.0,2.0,0.2943391799926758
175,21,15,8,0,13.0,13.0,37.5,91.0,7.0,0.5709328651428223
182,18,16,9,0,19.0,19.0,28.0,106.0,7.0,0.4107241630554199
189,16,15,6,0,13.0,13.0,25.5,62.0,6.0,0.278548002243042
196,23,16,8,1,16.0,17.5,27.5,118.0,10.0,0.4447202682495117
203,31,16,6,0,12.0,12.0,16.5,68.0,6.0,1.0238542556762695
210,33,17,7,3,18.0,23.200000000000003,44.5,146.0,13.0,1.322709083557129
217,32,16,5,0,10.0,10.0,20.0,52.0,5.0,1.1358871459960938
224,22,17,11,0,19.0,19.0,68.0,115.0,10.0,0.5457127094268799
231,20,15,10,0,17.0,17.0,54.0,109.0,8.0,0.31842899322509766
238,24,16,8,2,16.0,21.799999999999997,51.5,152.0,11.0,0.604647159576416
245,21,16,9,1,18.0,18.1,55.0,127.0,9.0,0.641042947769165
252,27,16,5,0,7.0,7.0,8.0,49.0,5.0,1.042569875717163
259,20,17,5,0,11.0,11.0,18.5,52.0,4.0,0.4210019111633301
266,18,19,10,0,18.0,18.0,34.5,108.0,10.0,0.4818429946899414
273,23,18,6,0,9.0,9.0,42.0,62.0,6.0,0.5863432884216309
280,24,17,6,0,11.0,11.0,44.0,69.0,6.0,0.5561668872833252
287,26,15,10,0,18.0,18.0,39.0,112.0,10.0,0.4275329113006592
294,21,16,3,0,5.0,5.0,8.0,35.0,3.0,0.20351886749267578
