Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
7,5,4,7,0,11.0,11.0,16.5,82.0,4.0,0.02355480194091797
14,13,8,6,0,12.0,12.0,27.5,69.0,4.0,0.11883926391601562
21,20,11,9,0,18.0,18.0,42.5,98.0,7.0,0.4617910385131836
28,22,15,9,0,21.0,21.0,44.5,105.0,6.0,0.6660079956054688
35,25,18,8,0,14.0,14.0,98.0,95.0,7.0,0.8853261470794678
42,25,21,9,1,23.0,23.8,61.5,110.0,11.0,1.0302159786224365
49,29,21,2,0,4.0,4.0,8.0,18.0,2.0,0.9766697883605957
56,33,23,6,0,15.0,15.0,37.5,64.0,6.0,1.139401912689209
63,31,17,4,1,8.0,10.2,23.0,74.0,6.0,0.6814923286437988
70,19,16,5,0,11.0,11.0,14.5,61.0,5.0,0.19402194023132324
77,17,13,3,0,4.0,4.0,16.0,37.0,3.0,0.12034010887145996
84,17,15,5,0,7.0,7.0,22.0,55.0,5.0,0.16308999061584473
91,21,15,5,0,8.0,8.0,33.0,52.0,5.0,0.18488001823425293
98,25,16,9,2,25.0,26.6,83.0,139.0,11.0,0.3355388641357422
105,25,15,4,0,8.0,8.0,13.5,52.0,4.0,0.3721446990966797
112,22,18,8,0,17.0,17.0,31.0,86.0,8.0,0.29178881645202637
119,20,19,6,0,15.0,15.0,23.5,65.0,6.0,0.2540888786315918
126,26,17,8,0,12.0,12.0,67.0,97.0,7.0,0.41886472702026367
133,15,15,10,0,16.0,16.0,60.5,102.0,8.0,0.14518284797668457
140,18,15,9,0,18.0,18.0,52.0,104.0,7.0,0.18749284744262695
147,18,16,10,0,17.0,17.0,41.5,100.0,8.0,0.20189905166625977
154,20,19,7,0,15.0,15.0,24.5,84.0,6.0,0.4371027946472168
161,25,21,6,2,14.0,16.0,42.5,105.0,9.0,0.7408897876739502
168,25,20,9,0,18.0,18.0,79.5,85.0,6.0,0.6674318313598633
175,20,19,4,0,5.0,5.0,35.5,45.0,3.0,0.5419788360595703
182,19,17,5,0,11.0,11.0,35.5,60.0,5.0,0.35654187202453613
189,18,17,11,0,17.0,17.0,59.5,133.0,11.0,0.23786282539367676
196,21,19,5,0,10.0,10.0,28.5,56.0,5.0,0.4282071590423584
203,18,16,5,0,8.0,8.0,21.0,60.0,5.0,0.159041166305542
210,17,18,11,1,25.0,25.8,57.0,142.0,10.0,0.2705550193786621
217,19,15,8,0,17.0,17.0,34.5,95.0,8.0,0.190748929977417
224,24,18,9,0,21.0,21.0,35.0,99.0,8.0,0.4849412441253662
231,24,19,2,0,4.0,4.0,4.0,24.0,2.0,0.5550270080566406
238,18,22,10,1,23.0,23.8,48.5,143.0,10.0,0.2998178005218506
245,16,20,2,0,5.0,5.0,7.0,22.0,2.0,0.29637622833251953
252,16,20,10,0,20.0,20.0,62.5,112.0,9.0,0.40111780166625977
259,20,18,6,0,13.0,13.0,29.5,66.0,5.0,0.5170259475708008
266,23,18,8,0,15.0,15.0,33.5,90.0,8.0,0.7332570552825928
273,17,19,4,0,6.0,6.0,15.5,46.0,4.0,0.42559194564819336
280,22,18,7,1,15.0,15.8,38.0,107.0,9.0,0.6663210391998291
287,29,16,7,0,12.0,12.0,54.0,79.0,7.0,1.0861010551452637
294,27,19,2,1,5.0,5.8,12.0,43.0,4.0,1.3170750141143799
