Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation,Registration Date,Leaving Date
0,School J7,D,['History'],[2],[5],0,True,1,0,5,2.0,0,0,N,1,13
1,School Z5,C,"['Computer Science', 'Physical Education']","[1, 1]","[0, 2]",0,True,1,0,8,1.0,0,0,N,103,116
2,School R5,D,"['Computer Science', 'Physical Education']","[1, 1]","[1, 4]",0,True,0,0,8,0.5,0,0,N,95,106
3,School C7,D,"['Computer Science', 'Physical Education']","[2, 2]","[1, 3]",2,False,1,0,8,0.5,0,0,N,55,67
4,School L2,B,['Geography'],[1],[5],0,True,0,0,4,1.0,0,0,N,27,43
5,School A1,B,['Physical Education'],[2],[4],3,True,0,0,9,0.5,1,0,N,296,310
6,School Y3,B,"['Physical Education', 'Foreign Language']","[2, 1]","[0, 4]",0,False,1,0,7,2.0,1,0,N,287,299
7,School A7,A,"['History', 'English', 'Physical Education']","[3, 1, 4]","[2, 2, 0]",0,False,0,0,11,0.5,1,1,advanced,186,202
8,School W6,A,"['Physical Education', 'Foreign Language', 'English', 'History']","[3, 4, 1, 2]","[4, 2, 3, 5]",2,False,1,0,6,0.5,0,0,N,145,157
9,School Z3,D,['English'],[1],[5],0,True,1,0,4,0.5,1,0,N,230,241
10,School U2,D,['Maths'],[3],[2],0,True,0,0,4,2.0,0,0,N,2,19
11,School T3,C,['History'],[2],[4],1,True,0,0,7,1.0,1,0,N,220,235
12,School C1,D,"['Physical Education', 'English']","[1, 1]","[4, 1]",0,True,2,0,7,0.5,2,0,N,136,150
13,School U3,B,['Maths'],[2],[4],0,True,1,0,11,0.5,2,1,N,185,197
14,School J2,E,"['History', 'English']","[3, 4]","[1, 2]",2,False,0,0,8,2.0,0,0,N,125,139
15,School L7,C,"['Maths', 'History']","[1, 2]","[0, 1]",1,False,2,0,5,1.0,0,0,N,143,156
16,School A6,C,['English'],[2],[4],1,True,0,0,6,1.0,2,0,N,93,107
17,School U4,E,['Maths'],[2],[5],0,False,2,0,6,1.0,0,0,N,215,231
18,School T3,A,['English'],[3],[1],0,True,0,0,10,0.5,2,0,N,295,312
19,School H3,C,['History'],[4],[2],1,True,1,0,9,1.0,1,0,N,263,276
20,School F7,A,"['History', 'Science', 'Maths']","[1, 2, 4]","[1, 5, 2]",0,True,0,0,10,0.5,1,0,N,229,246
21,School J4,C,['Physical Education'],[3],[5],0,True,0,0,6,0.5,2,0,N,273,289
22,School E6,C,"['Science', 'Maths']","[1, 2]","[3, 2]",0,True,1,0,10,1.5,0,0,N,107,122
23,School H7,D,['Physical Education'],[1],[3],1,True,0,0,9,1.0,0,0,N,56,69
24,School K,C,['Maths'],[1],[1],0,False,1,0,9,0.5,0,0,N,287,303
25,School R2,C,['Maths'],[4],[1],1,True,2,0,5,0.5,0,0,N,15,30
26,School M2,A,['Maths'],[3],[1],0,True,0,0,10,1.0,1,0,N,107,122
27,School A5,A,['Physical Education'],[2],[2],1,True,2,0,10,0.5,3,0,N,5,20
