Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,1,1,1,0,3.0,3.0,4.0,8.0,1.0,0.00860285758972168
1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.005997896194458008
2,3,2,4,0,5.0,5.0,8.0,42.0,2.0,0.014902114868164062
3,4,2,1,0,1.0,1.0,6.5,9.0,1.0,0.01863408088684082
4,6,3,2,0,5.0,5.0,11.5,23.0,2.0,0.05736398696899414
5,6,3,0,0,0.0,0.0,0.0,0.0,0.0,0.057592153549194336
6,6,4,0,0,0.0,0.0,0.0,0.0,0.0,0.04273700714111328
7,6,4,0,0,0.0,0.0,0.0,0.0,0.0,0.04340004920959473
8,7,5,1,0,1.0,1.0,7.5,12.0,1.0,0.07465004920959473
9,8,5,0,0,0.0,0.0,0.0,0.0,0.0,0.08598971366882324
10,8,6,2,0,4.0,4.0,6.5,18.0,2.0,0.11198592185974121
11,8,6,0,0,0.0,0.0,0.0,0.0,0.0,0.10046505928039551
12,8,7,0,0,0.0,0.0,0.0,0.0,0.0,0.11971306800842285
13,10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.12657618522644043
14,11,8,1,0,1.0,1.0,6.5,12.0,1.0,0.1641998291015625
15,12,8,0,0,0.0,0.0,0.0,0.0,0.0,0.16762518882751465
16,12,9,0,0,0.0,0.0,0.0,0.0,0.0,0.19944500923156738
17,14,9,0,0,0.0,0.0,0.0,0.0,0.0,0.2931821346282959
18,14,10,1,0,2.0,2.0,6.5,11.0,1.0,0.274183988571167
19,16,10,1,0,1.0,1.0,3.0,13.0,1.0,0.32811427116394043
20,16,11,0,0,0.0,0.0,0.0,0.0,0.0,0.3271520137786865
21,18,11,1,0,1.0,1.0,4.0,13.0,1.0,0.4425210952758789
22,21,12,1,1,3.0,3.8,6.5,36.0,3.0,0.5490009784698486
23,21,12,0,0,0.0,0.0,0.0,0.0,0.0,0.5411267280578613
24,21,13,0,0,0.0,0.0,0.0,0.0,0.0,0.4740128517150879
25,21,13,0,0,0.0,0.0,0.0,0.0,0.0,0.5296540260314941
26,21,14,2,0,3.0,3.0,14.0,25.0,2.0,0.48493075370788574
27,20,14,0,0,0.0,0.0,0.0,0.0,0.0,0.42125916481018066
28,20,14,2,0,3.0,3.0,18.5,25.0,2.0,0.4668869972229004
29,20,14,0,0,0.0,0.0,0.0,0.0,0.0,0.45726680755615234
30,20,15,0,0,0.0,0.0,0.0,0.0,0.0,0.47678208351135254
31,21,15,0,0,0.0,0.0,0.0,0.0,0.0,0.5617079734802246
32,21,16,5,0,6.0,6.0,22.5,57.0,5.0,0.5630199909210205
33,22,16,0,0,0.0,0.0,0.0,0.0,0.0,0.7174808979034424
34,22,17,0,0,0.0,0.0,0.0,0.0,0.0,0.6353330612182617
35,24,17,1,0,1.0,1.0,2.0,13.0,1.0,0.852412223815918
36,27,18,0,0,0.0,0.0,0.0,0.0,0.0,1.1327669620513916
37,27,17,1,0,1.0,1.0,4.5,12.0,1.0,0.9685418605804443
38,27,18,1,0,2.0,2.0,5.5,12.0,1.0,1.0337042808532715
39,26,17,0,0,0.0,0.0,0.0,0.0,0.0,1.0995738506317139
40,27,18,3,0,6.0,6.0,26.5,39.0,3.0,1.1785080432891846
41,25,17,0,0,0.0,0.0,0.0,0.0,0.0,1.0919981002807617
42,25,17,1,0,1.0,1.0,4.0,9.0,1.0,0.8862459659576416
43,23,16,0,0,0.0,0.0,0.0,0.0,0.0,0.7626948356628418
44,22,17,3,0,7.0,7.0,23.0,29.0,3.0,0.7597129344940186
45,23,17,0,0,0.0,0.0,0.0,0.0,0.0,0.7999968528747559
46,25,18,2,0,3.0,3.0,7.5,21.0,2.0,1.1146550178527832
47,26,18,0,0,0.0,0.0,0.0,0.0,0.0,1.1175220012664795
48,26,19,0,0,0.0,0.0,0.0,0.0,0.0,1.0760860443115234
49,24,18,0,0,0.0,0.0,0.0,0.0,0.0,0.7851262092590332
50,21,18,1,0,3.0,3.0,0.5,13.0,1.0,0.5865201950073242
51,21,18,1,0,2.0,2.0,1.0,10.0,1.0,0.5540611743927002
52,21,16,4,0,8.0,8.0,27.0,48.0,4.0,0.6185591220855713
53,21,16,0,0,0.0,0.0,0.0,0.0,0.0,0.6372940540313721
54,21,17,2,1,7.0,8.2,26.5,49.0,4.0,0.7324261665344238
55,22,16,1,0,1.0,1.0,3.5,12.0,1.0,0.610170841217041
56,22,16,2,0,4.0,4.0,8.0,24.0,2.0,0.6329090595245361
57,21,16,0,0,0.0,0.0,0.0,0.0,0.0,0.5779082775115967
58,24,17,2,0,3.0,3.0,13.0,19.0,2.0,0.9177029132843018
59,22,17,1,0,1.0,1.0,12.0,9.0,1.0,0.8233880996704102
60,24,18,3,0,6.0,6.0,15.0,30.0,3.0,1.0764069557189941
61,26,18,1,0,3.0,3.0,2.5,10.0,1.0,1.281346082687378
62,26,19,0,0,0.0,0.0,0.0,0.0,0.0,1.348334789276123
63,26,17,0,0,0.0,0.0,0.0,0.0,0.0,1.1613528728485107
64,25,16,1,0,1.0,1.0,2.5,12.0,1.0,0.9053239822387695
65,29,16,1,0,3.0,3.0,2.5,13.0,1.0,1.2467358112335205
66,28,17,2,0,4.0,4.0,5.5,18.0,2.0,1.0510141849517822
67,28,17,1,0,2.0,2.0,5.0,13.0,1.0,1.145914077758789
68,29,18,1,3,9.0,11.1,78.5,66.0,6.0,1.6480789184570312
69,28,18,0,0,0.0,0.0,0.0,0.0,0.0,1.5226752758026123
70,28,19,3,0,8.0,8.0,18.0,32.0,3.0,1.816695213317871
