Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0023450851440429688
2,4,2,0,0,0.0,0.0,0.0,0.0,0.0,0.009321928024291992
4,8,3,0,0,0.0,0.0,0.0,0.0,0.0,0.025255918502807617
6,11,4,1,0,1.0,1.0,2.5,11.0,1.0,0.04023885726928711
8,14,5,3,0,4.0,4.0,6.5,30.0,3.0,0.08622479438781738
10,16,6,2,0,3.0,3.0,9.0,18.0,2.0,0.1155710220336914
12,16,7,1,0,2.0,2.0,3.0,13.0,1.0,0.1230311393737793
14,15,8,0,0,0.0,0.0,0.0,0.0,0.0,0.11192607879638672
16,18,8,2,0,4.0,4.0,19.5,23.0,2.0,0.13700294494628906
18,18,9,0,0,0.0,0.0,0.0,0.0,0.0,0.12289166450500488
20,15,10,0,0,0.0,0.0,0.0,0.0,0.0,0.10100102424621582
22,16,11,0,0,0.0,0.0,0.0,0.0,0.0,0.10475921630859375
24,15,11,4,0,8.0,8.0,15.0,47.0,4.0,0.0901491641998291
26,13,12,3,1,8.0,8.8,25.0,52.0,5.0,0.13449311256408691
28,14,13,1,0,2.0,2.0,2.0,12.0,1.0,0.12647104263305664
30,14,13,0,0,0.0,0.0,0.0,0.0,0.0,0.13017892837524414
32,13,14,3,0,6.0,6.0,6.0,35.0,3.0,0.13982677459716797
34,16,15,3,0,9.0,9.0,21.5,33.0,3.0,0.17254400253295898
36,18,16,1,1,5.0,5.8,8.5,19.0,3.0,0.25838208198547363
38,19,14,0,0,0.0,0.0,0.0,0.0,0.0,0.27824902534484863
40,18,14,0,0,0.0,0.0,0.0,0.0,0.0,0.21944284439086914
42,20,14,2,0,3.0,3.0,2.5,25.0,2.0,0.28977203369140625
44,24,15,2,0,3.0,3.0,10.0,21.0,2.0,0.3743581771850586
46,23,16,7,0,10.0,10.0,14.5,60.0,5.0,0.34029722213745117
48,25,16,1,0,2.0,2.0,7.5,12.0,1.0,0.45383596420288086
50,23,15,5,1,12.0,13.2,13.0,85.0,7.0,0.48302721977233887
52,26,16,1,0,1.0,1.0,5.0,12.0,1.0,0.6403710842132568
54,28,17,1,0,2.0,2.0,1.5,12.0,1.0,0.889171838760376
56,28,17,2,0,4.0,4.0,6.0,22.0,2.0,0.7893290519714355
58,31,15,0,0,0.0,0.0,0.0,0.0,0.0,1.0811710357666016
60,32,16,2,0,3.0,3.0,7.0,26.0,2.0,1.2347722053527832
62,28,16,0,0,0.0,0.0,0.0,0.0,0.0,0.8756988048553467
