Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,2,1,1,0,1.0,1.0,2.0,13.0,1.0,0.006345033645629883
1,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0050220489501953125
2,7,2,0,0,0.0,0.0,0.0,0.0,0.0,0.007605075836181641
3,7,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0073049068450927734
4,7,3,0,0,0.0,0.0,0.0,0.0,0.0,0.009537935256958008
5,9,3,3,0,8.0,8.0,21.5,37.0,2.0,0.013361930847167969
6,12,4,2,0,3.0,3.0,10.0,26.0,2.0,0.022190093994140625
7,12,4,0,0,0.0,0.0,0.0,0.0,0.0,0.021628856658935547
8,13,5,1,0,1.0,1.0,1.5,7.0,1.0,0.03658699989318848
9,15,5,0,0,0.0,0.0,0.0,0.0,0.0,0.038616180419921875
10,17,6,2,0,3.0,3.0,6.5,20.0,2.0,0.061311960220336914
11,18,6,0,0,0.0,0.0,0.0,0.0,0.0,0.06111407279968262
12,20,7,0,0,0.0,0.0,0.0,0.0,0.0,0.08188700675964355
13,21,7,0,0,0.0,0.0,0.0,0.0,0.0,0.11010217666625977
14,21,8,1,0,3.0,3.0,6.5,9.0,1.0,0.17478084564208984
15,20,8,0,0,0.0,0.0,0.0,0.0,0.0,0.14899182319641113
16,23,9,1,0,1.0,1.0,1.5,10.0,1.0,0.19174671173095703
17,24,9,2,0,4.0,4.0,19.0,18.0,1.0,0.21013307571411133
18,26,10,1,0,1.0,1.0,14.0,13.0,1.0,0.27890801429748535
19,24,10,0,0,0.0,0.0,0.0,0.0,0.0,0.24935412406921387
20,24,11,0,0,0.0,0.0,0.0,0.0,0.0,0.26985883712768555
21,27,11,0,0,0.0,0.0,0.0,0.0,0.0,0.3347642421722412
22,24,12,1,0,1.0,1.0,1.5,13.0,1.0,0.2825489044189453
23,23,12,0,0,0.0,0.0,0.0,0.0,0.0,0.27065372467041016
24,22,13,3,0,7.0,7.0,12.0,36.0,3.0,0.24971699714660645
25,22,13,0,0,0.0,0.0,0.0,0.0,0.0,0.26540088653564453
26,21,13,1,0,1.0,1.0,3.5,12.0,1.0,0.3354649543762207
27,21,13,0,0,0.0,0.0,0.0,0.0,0.0,0.3096120357513428
28,23,14,1,0,1.0,1.0,6.5,10.0,1.0,0.446713924407959
29,24,14,1,0,3.0,3.0,2.0,9.0,1.0,0.5404069423675537
30,24,15,1,0,1.0,1.0,5.0,11.0,1.0,0.5928370952606201
31,24,14,0,0,0.0,0.0,0.0,0.0,0.0,0.5642437934875488
32,23,15,4,0,6.0,6.0,13.0,45.0,4.0,0.5146448612213135
33,24,15,2,0,3.0,3.0,12.0,24.0,1.0,0.6174831390380859
34,25,16,4,0,5.0,5.0,13.5,34.0,3.0,0.6165809631347656
35,25,16,0,0,0.0,0.0,0.0,0.0,0.0,0.6737220287322998
36,24,17,1,0,1.0,1.0,5.5,12.0,1.0,0.6276538372039795
37,24,15,1,0,2.0,2.0,2.5,10.0,1.0,0.5825870037078857
38,23,16,2,0,3.0,3.0,4.5,25.0,2.0,0.6617090702056885
39,22,15,0,0,0.0,0.0,0.0,0.0,0.0,0.6078701019287109
40,21,16,0,0,0.0,0.0,0.0,0.0,0.0,0.6156699657440186
41,17,15,0,0,0.0,0.0,0.0,0.0,0.0,0.46957993507385254
42,17,16,0,0,0.0,0.0,0.0,0.0,0.0,0.43547487258911133
43,19,15,0,0,0.0,0.0,0.0,0.0,0.0,0.5489599704742432
44,21,16,1,0,3.0,3.0,6.5,11.0,1.0,0.6671819686889648
45,19,16,0,0,0.0,0.0,0.0,0.0,0.0,0.45929622650146484
46,20,16,4,0,8.0,8.0,15.5,49.0,3.0,0.6552839279174805
47,23,16,1,0,1.0,1.0,5.5,12.0,1.0,0.7046120166778564
48,23,17,0,0,0.0,0.0,0.0,0.0,0.0,0.7096340656280518
49,23,16,0,0,0.0,0.0,0.0,0.0,0.0,0.6575968265533447
50,21,17,3,1,9.0,10.5,35.0,56.0,5.0,0.6245038509368896
51,23,17,0,0,0.0,0.0,0.0,0.0,0.0,0.5774030685424805
52,25,17,5,0,10.0,10.0,13.0,49.0,5.0,0.6680119037628174
53,25,17,1,0,1.0,1.0,3.5,12.0,1.0,0.6634588241577148
54,27,15,2,0,4.0,4.0,14.5,22.0,2.0,0.7974650859832764
55,30,15,1,0,1.0,1.0,4.5,9.0,1.0,1.1030988693237305
56,32,16,2,0,3.0,3.0,27.0,20.0,2.0,1.3370707035064697
57,32,16,0,0,0.0,0.0,0.0,0.0,0.0,1.321951150894165
