Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM,Registration Date,Leaving Date
0,"['Biology', 'English', 'Literature', 'Computer Science']","[5, 4, 5, 2]",3,True,6,1,N,1,N,0,1,0.0,174,191
1,"['Computer Science', 'Science']","[5, 5]",1,False,10,1,2,0,N,0,1,0.0,106,122
2,"['Chemistry', 'Economics', 'Physics']","[4, 3, 5]",0,True,3,0,N,0,N,0,1,0.0,184,199
3,['Physical Education'],[3],3,True,9,0,N,0,N,0,1,0.0,212,228
4,['Literature'],[4],3,True,5,3,2,0,N,0,1,0.0,200,221
5,['Physics'],[4],0,False,3,0,0,3,N,0,1,0.0,146,161
6,"['Physics', 'History', 'Physical Education', 'Geography']","[5, 2, 4, 2]",0,True,9,0,N,3,N,0,1,0.0,34,55
7,"['Art', 'Music']","[5, 3]",1,True,2,1,0,3,N,0,1,0.0,132,150
8,"['Maths', 'Science', 'Computer Science']","[5, 3, 2]",0,False,2,0,N,3,N,0,1,0.0,222,239
9,"['Art', 'Physics']","[3, 2]",3,False,1,0,2,3,M,1,0,3.0,26,46
10,['Music'],[5],0,False,4,3,2,0,N,0,1,0.0,208,225
11,"['Art', 'Maths', 'Physics', 'Science']","[2, 5, 3, 5]",0,False,5,1,N,0,W,1,3,1.5,256,275
12,"['Biology', 'Economics', 'Computer Science', 'Science', 'Maths']","[2, 2, 2, 4, 5]",1,False,10,0,N,1,N,0,1,0.0,290,310
13,"['Physics', 'Maths']","[3, 5]",3,True,2,0,N,0,N,0,1,0.0,260,276
14,"['Computer Science', 'Science', 'History']","[4, 4, 5]",1,True,1,0,0,0,N,0,1,0.0,92,113
15,['History'],[3],3,False,7,1,N,3,N,0,1,0.0,276,292
16,['History'],[3],1,False,3,1,1,1,N,0,1,0.0,82,97
17,"['Literature', 'Geography', 'English', 'Music']","[2, 5, 2, 5]",3,False,6,1,N,3,N,0,1,0.0,50,70
18,"['History', 'Foreign Language']","[5, 5]",3,False,3,1,N,3,N,0,1,0.0,190,206
19,['Geography'],[4],3,True,5,0,N,3,N,0,1,0.0,24,42
20,"['Geography', 'Physical Education']","[4, 5]",3,False,5,0,N,1,N,0,1,0.0,192,211
21,"['Biology', 'Physical Education', 'Physics', 'Maths', 'History']","[3, 5, 5, 2, 3]",0,False,8,1,N,0,N,0,1,0.0,94,113
22,"['Physics', 'Maths']","[4, 2]",0,True,6,0,2,1,N,0,1,0.0,178,193
