Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation,Registration Date,Leaving Date
0,School G1,C,['Physical Education'],[4],[0],0,False,2,0,5,0.5,2,0,N,175,190
1,School N7,B,"['Foreign Language', 'History', 'Maths', 'Physical Education']","[1, 3, 1, 2]","[1, 5, 5, 2]",0,True,2,0,5,3.0,2,0,N,111,125
2,School G4,E,['History'],[2],[5],2,True,0,0,9,0.5,0,0,N,223,235
3,School H3,E,['Physical Education'],[3],[5],0,False,1,0,11,0.5,1,1,N,56,71
4,School G1,C,['Maths'],[1],[3],1,True,1,0,6,2.0,1,0,N,123,141
5,School S4,A,['History'],[3],[0],1,False,0,0,5,0.5,0,0,N,98,113
6,School M2,C,"['Science', 'Physical Education']","[2, 2]","[3, 0]",0,False,1,0,10,0.5,1,0,N,133,151
7,School I4,A,['Computer Science'],[2],[1],2,True,1,0,12,0.5,0,2,advanced,161,178
8,School P5,B,"['Physical Education', 'English']","[3, 1]","[1, 5]",0,True,2,0,7,0.5,2,0,N,19,30
9,School S4,D,['English'],[1],[1],0,True,0,0,11,1.0,0,1,N,206,225
10,School G2,A,"['Geography', 'English']","[1, 2]","[2, 1]",1,True,0,0,4,1.0,0,0,N,232,244
11,School J6,A,['Maths'],[3],[1],0,False,1,0,6,0.5,0,0,N,14,28
12,School U1,C,['History'],[2],[3],1,True,1,0,7,1.0,1,0,N,77,92
13,School R1,A,"['English', 'Literature']","[2, 3]","[0, 5]",0,True,0,0,9,1.0,1,0,N,145,158
14,School A5,A,"['English', 'History']","[1, 1]","[4, 2]",1,False,1,0,8,1.0,0,0,N,60,76
15,School M3,C,"['Maths', 'Computer Science']","[2, 1]","[2, 0]",1,False,0,0,8,1.0,1,0,N,174,190
16,School A1,C,"['Maths', 'English', 'History', 'Economics']","[1, 3, 1, 3]","[1, 1, 2, 1]",0,False,1,0,11,0.5,1,1,basic,258,275
17,School V3,B,"['Maths', 'English']","[2, 2]","[5, 4]",0,True,0,0,9,0.5,1,0,N,175,189
18,School M3,C,"['Physical Education', 'Maths']","[2, 2]","[1, 2]",1,True,0,0,12,1.0,0,2,advanced,261,278
19,School Q4,B,['Foreign Language'],[1],[2],0,True,1,0,6,0.5,0,0,N,269,285
20,School K5,A,"['Physical Education', 'English']","[1, 1]","[0, 3]",0,True,1,0,7,1.0,1,0,N,204,218
21,School A7,C,['Art'],[3],[0],0,False,0,0,4,0.5,1,0,N,190,205
22,School J1,E,['Maths'],[2],[5],2,False,1,0,9,0.5,0,0,N,238,256
23,School A,A,"['Maths', 'Geography', 'Science']","[1, 1, 2]","[3, 1, 2]",3,True,2,0,4,1.0,0,0,N,256,271
24,School R1,A,"['Literature', 'Physical Education']","[2, 2]","[5, 4]",1,True,1,0,9,1.0,0,0,N,77,92
25,School E2,E,['Foreign Language'],[3],[4],0,True,1,0,5,0.5,1,0,N,126,140
26,School Z3,D,['Science'],[2],[3],0,False,0,0,10,1.0,1,0,N,154,169
27,School B3,B,"['Physical Education', 'English', 'Maths', 'History']","[1, 2, 2, 3]","[4, 0, 5, 2]",0,True,2,0,8,0.5,1,0,N,133,146
28,School G4,E,['History'],[1],[5],0,True,1,0,9,0.5,1,0,N,131,147
29,School A,C,"['Science', 'English', 'Maths']","[1, 2, 2]","[2, 5, 5]",2,False,2,0,4,2.0,0,0,N,225,236
30,School X4,E,['Maths'],[3],[0],0,False,0,0,10,0.5,1,0,N,259,274
31,School E,D,['English'],[3],[1],1,False,0,0,10,0.5,0,0,N,38,53
32,School D4,D,['Maths'],[1],[0],2,True,0,0,4,0.5,1,0,N,174,189
33,School E2,C,['History'],[3],[4],1,True,1,0,9,0.5,1,0,N,112,126
34,School Y1,C,['Foreign Language'],[3],[5],1,True,0,0,5,0.5,2,0,N,53,69
35,School Y3,A,"['Maths', 'Science', 'English', 'Physical Education']","[1, 1, 2, 2]","[4, 0, 2, 0]",1,True,0,0,10,1.0,1,0,N,273,287
36,School C2,D,['Maths'],[1],[0],0,False,0,0,8,0.5,0,0,N,118,136
