Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
7,9,4,2,0,4.0,4.0,6.0,18.0,2.0,0.017672300338745117
14,14,8,13,0,23.0,23.0,64.0,143.0,10.0,0.150285005569458
21,17,9,5,0,7.0,7.0,24.5,55.0,5.0,0.24686908721923828
28,23,13,6,0,12.0,12.0,58.5,63.0,5.0,0.5412561893463135
35,20,15,7,0,17.0,17.0,68.5,75.0,7.0,0.4454939365386963
42,24,19,10,0,20.0,20.0,36.5,112.0,9.0,0.7397439479827881
49,21,18,3,0,4.0,4.0,16.5,32.0,2.0,0.31258201599121094
56,26,19,7,0,12.0,12.0,39.0,74.0,7.0,0.6332190036773682
63,24,21,5,0,9.0,9.0,18.0,50.0,5.0,0.7350358963012695
70,21,18,6,0,9.0,9.0,44.5,63.0,6.0,0.5023419857025146
77,17,16,4,0,9.0,9.0,36.0,48.0,4.0,0.3411839008331299
84,19,16,7,1,14.0,14.8,34.0,93.0,9.0,0.3868558406829834
91,25,16,9,0,18.0,18.0,138.0,105.0,8.0,0.5308089256286621
98,25,15,11,0,15.0,15.0,25.5,128.0,9.0,0.41359615325927734
105,21,15,5,0,10.0,10.0,30.5,51.0,5.0,0.32512378692626953
112,23,16,1,0,2.0,2.0,15.0,12.0,1.0,0.29830503463745117
119,20,15,5,0,5.0,5.0,41.5,55.0,5.0,0.30499792098999023
126,17,15,7,0,15.0,15.0,43.0,77.0,7.0,0.25149011611938477
133,20,14,4,0,8.0,8.0,21.0,42.0,3.0,0.3045973777770996
140,15,16,12,0,25.0,25.0,40.0,109.0,10.0,0.2029111385345459
147,26,17,7,0,12.0,12.0,32.5,82.0,7.0,0.5029821395874023
154,30,16,5,0,9.0,9.0,13.0,55.0,3.0,0.5893499851226807
161,20,17,5,1,9.0,9.8,29.0,71.0,6.0,0.4853661060333252
168,14,19,1,0,1.0,1.0,6.5,13.0,1.0,0.26262593269348145
175,13,17,0,0,0.0,0.0,0.0,0.0,0.0,0.2939910888671875
182,11,16,3,0,4.0,4.0,16.0,33.0,3.0,0.23644614219665527
189,14,15,3,0,6.0,6.0,3.5,34.0,3.0,0.2478170394897461
196,15,13,3,0,5.0,5.0,7.5,33.0,3.0,0.18872785568237305
203,14,13,5,0,11.0,11.0,26.5,62.0,5.0,0.23311471939086914
210,21,14,8,1,15.0,15.8,58.5,109.0,9.0,0.5463559627532959
217,23,14,10,0,22.0,22.0,66.0,116.0,9.0,0.7202222347259521
224,23,16,4,3,13.0,20.700000000000003,30.0,116.0,10.0,0.890833854675293
231,29,16,5,0,12.0,12.0,28.0,60.0,5.0,1.2988839149475098
238,27,17,8,0,11.0,11.0,44.0,87.0,7.0,0.8863518238067627
245,18,17,3,0,5.0,5.0,7.5,35.0,2.0,0.3995509147644043
252,16,17,4,0,9.0,9.0,31.5,46.0,4.0,0.32773923873901367
259,22,17,11,0,20.0,20.0,35.5,118.0,11.0,0.7189702987670898
266,22,15,6,0,6.0,6.0,26.0,68.0,5.0,0.6300277709960938
273,22,16,4,0,5.0,5.0,13.0,41.0,3.0,0.48517894744873047
280,19,20,4,0,6.0,6.0,17.0,39.0,4.0,0.33858323097229004
287,19,18,5,0,10.0,10.0,52.5,54.0,5.0,0.28563499450683594
294,17,14,5,0,7.0,7.0,30.0,61.0,5.0,0.27084898948669434
