Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM,Registration Date,Leaving Date
0,"['Computer Science', 'Physics']","[3, 3]",0,True,1,0,N,1,N,0,1,0.0,0,15
1,"['Biology', 'Science']","[2, 5]",3,False,6,0,N,0,N,0,1,0.0,286,301
2,"['Music', 'Foreign Language', 'Chemistry']","[5, 5, 3]",0,True,6,3,N,1,N,0,1,0.0,84,105
3,['Art'],[3],0,True,3,1,1,1,S,1,0,4.5,10,25
4,"['Music', 'Science']","[5, 4]",3,False,3,0,1,1,N,0,1,0.0,272,293
5,['Biology'],[5],1,True,10,1,N,3,S,1,0,4.5,262,281
6,"['History', 'Computer Science']","[5, 5]",3,True,5,0,N,0,N,0,1,0.0,70,84
7,"['Foreign Language', 'Physics']","[5, 3]",0,False,4,0,N,3,N,0,1,0.0,230,244
8,"['Economics', 'Physical Education', 'Geography']","[4, 5, 4]",3,False,3,3,2,1,N,0,1,0.0,156,170
9,"['Physical Education', 'Economics']","[4, 3]",3,True,1,0,2,0,N,0,1,0.0,200,221
10,"['Science', 'Art']","[5, 5]",1,False,1,1,1,1,N,0,1,0.0,178,193
11,"['Physics', 'Art']","[2, 4]",1,True,1,0,2,0,N,0,1,0.0,206,227
12,"['Geography', 'Computer Science', 'Chemistry']","[4, 3, 5]",3,False,4,1,2,3,W,1,3,1.5,146,165
13,"['Physics', 'Maths']","[3, 5]",3,False,1,1,N,3,S,1,0,4.5,112,126
14,"['History', 'Computer Science']","[3, 4]",0,True,4,3,1,0,N,0,1,0.0,152,169
15,"['Physical Education', 'Economics', 'Chemistry']","[2, 4, 5]",0,False,5,1,N,1,N,0,1,0.0,260,274
16,"['English', 'Economics', 'Biology']","[3, 5, 5]",0,True,1,1,1,0,N,0,1,0.0,104,121
17,['Biology'],[2],3,False,4,0,N,1,N,0,1,0.0,248,267
18,"['Chemistry', 'History', 'Music', 'Foreign Language']","[3, 5, 3, 5]",1,False,8,0,1,1,W,1,3,1.5,36,56
19,"['Foreign Language', 'Computer Science', 'Physics', 'Economics']","[4, 2, 5, 2]",3,True,6,1,1,1,N,0,1,0.0,144,164
20,['English'],[5],1,True,2,3,2,0,N,0,1,0.0,120,141
21,"['Economics', 'Geography']","[2, 4]",0,False,1,0,N,1,N,0,1,0.0,28,48
22,"['Computer Science', 'Physical Education', 'History', 'Chemistry']","[2, 3, 2, 4]",0,False,4,0,N,1,N,0,1,0.0,210,228
23,"['Geography', 'Physical Education', 'Biology']","[5, 4, 2]",0,False,4,1,N,0,W,1,3,1.5,108,122
24,"['Geography', 'English']","[5, 3]",0,False,5,3,N,3,N,0,1,0.0,34,49
25,"['Computer Science', 'Science']","[4, 4]",0,True,1,1,N,0,N,0,1,0.0,142,160
26,"['Physics', 'Art', 'English']","[5, 4, 4]",0,False,3,0,0,3,N,0,1,0.0,72,89
27,"['History', 'Science', 'English', 'Literature']","[4, 2, 3, 5]",1,False,4,1,2,1,N,0,1,0.0,258,272
28,"['Maths', 'Science', 'Art', 'Biology']","[3, 3, 3, 3]",0,True,10,1,2,3,N,0,1,0.0,22,43
29,['Science'],[3],0,False,2,1,1,0,N,0,1,0.0,240,261
30,['Economics'],[3],0,True,1,1,N,1,W,1,3,1.5,226,240
31,"['English', 'Art']","[5, 2]",3,True,8,0,N,1,N,0,1,0.0,276,296
32,"['Physical Education', 'Computer Science', 'Music']","[3, 2, 4]",0,True,4,0,2,1,N,0,1,0.0,48,67
33,"['Biology', 'Foreign Language']","[4, 5]",3,True,6,1,N,1,N,0,1,0.0,186,205
34,"['Foreign Language', 'Physical Education']","[5, 2]",0,False,4,1,1,0,N,0,1,0.0,14,35
35,"['Foreign Language', 'Computer Science']","[2, 5]",3,True,4,0,N,3,N,0,1,0.0,18,36
36,"['Literature', 'Economics', 'Physics']","[2, 4, 3]",3,True,7,0,2,3,N,0,1,0.0,278,299
37,"['Biology', 'Foreign Language']","[5, 5]",1,True,2,1,2,3,S,1,0,4.5,216,236
38,['Economics'],[5],0,True,4,3,2,1,M,1,0,3.0,32,53
39,"['Geography', 'Art', 'Chemistry']","[4, 5, 3]",3,False,10,1,N,0,N,0,1,0.0,130,145
40,"['Chemistry', 'Computer Science', 'Science']","[2, 3, 3]",0,False,4,0,1,0,N,0,1,0.0,16,31
41,['Art'],[2],3,True,5,0,2,1,N,0,1,0.0,58,73
42,"['Biology', 'Economics', 'Music']","[4, 4, 4]",1,True,6,0,N,0,N,0,1,0.0,196,217
43,"['Literature', 'Physical Education']","[2, 4]",1,False,3,3,1,3,N,0,1,0.0,118,137
44,"['Science', 'Art', 'Biology']","[4, 4, 3]",0,False,4,1,N,1,N,0,1,0.0,190,204
45,"['Music', 'Maths', 'Art']","[3, 3, 5]",0,False,2,1,2,3,N,0,1,0.0,154,175
46,"['Maths', 'Music']","[4, 5]",0,True,2,3,2,3,N,0,1,0.0,98,114
47,"['Science', 'Music']","[4, 5]",0,True,9,0,2,3,N,0,1,0.0,204,219
48,"['Maths', 'Computer Science', 'English']","[4, 5, 2]",3,False,3,0,2,0,N,0,1,0.0,234,253
49,"['Economics', 'English', 'Biology']","[2, 2, 3]",0,True,5,1,N,3,N,0,1,0.0,290,309
50,"['Geography', 'Maths', 'Physical Education']","[3, 3, 3]",1,True,10,0,N,3,N,0,1,0.0,252,271
51,"['Music', 'History']","[3, 2]",0,False,3,1,1,0,N,0,1,0.0,222,240
52,"['Maths', 'Chemistry', 'Economics']","[5, 2, 2]",0,True,3,0,N,1,N,0,1,0.0,92,108
53,['Art'],[2],1,False,2,1,N,3,N,0,1,0.0,42,61
