Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation,Registration Date,Leaving Date
0,School W6,B,"['Economics', 'English', 'Physical Education']","[3, 2, 1]","[5, 2, 5]",0,False,1,0,11,0.5,0,1,N,153,167
1,School X,C,['Physical Education'],[2],[2],0,True,2,0,11,0.5,2,1,N,10,26
2,School G4,E,['English'],[1],[0],0,True,1,0,12,0.5,0,2,advanced,245,260
3,School H2,B,['Science'],[3],[2],1,True,2,0,4,2.0,0,0,N,183,200
4,School J,B,"['Maths', 'History', 'Physical Education', 'Foreign Language']","[1, 3, 3, 2]","[5, 4, 0, 5]",1,True,1,0,7,0.5,2,0,N,186,199
5,School J,B,"['English', 'History']","[1, 3]","[5, 5]",0,True,2,0,7,0.5,3,0,N,192,205
6,School W5,C,"['Physical Education', 'Maths', 'Computer Science']","[2, 2, 2]","[0, 4, 0]",0,True,2,0,8,1.0,1,0,N,97,108
7,School A1,B,"['History', 'Maths']","[3, 2]","[0, 4]",0,False,2,0,9,1.0,3,0,N,0,15
8,School Z6,B,"['History', 'Maths', 'English', 'Physical Education']","[1, 1, 1, 1]","[2, 3, 3, 2]",1,True,1,0,11,3.0,0,1,N,120,132
9,School K,D,['English'],[1],[4],0,True,2,0,9,0.5,1,0,N,109,121
10,School E1,A,['Computer Science'],[1],[1],2,True,1,0,12,1.0,1,2,advanced,194,210
11,School L6,D,"['History', 'Foreign Language', 'Physical Education', 'Maths']","[2, 1, 2, 1]","[2, 0, 1, 5]",1,False,2,0,6,0.5,2,0,N,26,39
12,School L3,B,['Art'],[3],[4],2,False,2,0,4,0.5,0,0,N,291,304
13,School X4,D,['English'],[1],[5],0,True,2,0,5,0.5,3,0,N,19,35
14,School A3,B,"['Foreign Language', 'English']","[1, 2]","[2, 5]",0,True,2,0,5,0.5,0,0,N,247,260
15,School X6,A,"['Maths', 'History', 'Physical Education']","[2, 2, 1]","[4, 0, 4]",0,True,1,0,12,0.5,0,2,advanced,150,165
16,School N2,A,"['History', 'Foreign Language', 'Physical Education']","[2, 2, 1]","[2, 1, 1]",1,False,2,0,6,0.5,0,0,N,158,171
