Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
1,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.002549886703491211
2,3,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0038881301879882812
3,3,2,0,0,0.0,0.0,0.0,0.0,0.0,0.00391697883605957
4,4,3,2,0,4.0,4.0,5.5,23.0,2.0,0.009775876998901367
5,4,3,0,0,0.0,0.0,0.0,0.0,0.0,0.00880885124206543
6,6,4,1,0,3.0,3.0,1.5,11.0,1.0,0.018542766571044922
7,6,4,0,0,0.0,0.0,0.0,0.0,0.0,0.01769709587097168
8,9,5,3,0,6.0,6.0,11.5,27.0,3.0,0.04011106491088867
9,11,5,1,0,3.0,3.0,7.5,11.0,1.0,0.05680274963378906
10,12,6,2,0,5.0,5.0,9.5,24.0,2.0,0.05161905288696289
11,13,6,1,0,2.0,2.0,4.5,11.0,1.0,0.0759117603302002
12,14,7,3,0,6.0,6.0,14.5,38.0,3.0,0.08478879928588867
13,14,7,0,0,0.0,0.0,0.0,0.0,0.0,0.07011699676513672
14,14,8,4,0,10.0,10.0,20.0,35.0,4.0,0.1009521484375
15,15,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0951998233795166
16,14,9,0,0,0.0,0.0,0.0,0.0,0.0,0.11098003387451172
17,14,8,0,0,0.0,0.0,0.0,0.0,0.0,0.1103830337524414
18,13,9,1,0,1.0,1.0,3.5,12.0,1.0,0.10321283340454102
19,16,9,0,0,0.0,0.0,0.0,0.0,0.0,0.1280367374420166
20,18,10,0,0,0.0,0.0,0.0,0.0,0.0,0.1830737590789795
21,18,10,0,0,0.0,0.0,0.0,0.0,0.0,0.16191792488098145
22,20,11,1,0,2.0,2.0,1.5,10.0,1.0,0.2531898021697998
23,23,10,1,0,2.0,2.0,3.5,11.0,1.0,0.24610209465026855
24,24,11,2,0,4.0,4.0,19.5,19.0,2.0,0.2878720760345459
25,22,11,0,0,0.0,0.0,0.0,0.0,0.0,0.2806849479675293
26,22,12,2,1,8.0,11.299999999999999,18.5,48.0,4.0,0.32025909423828125
27,22,12,0,0,0.0,0.0,0.0,0.0,0.0,0.2947678565979004
28,22,13,1,0,1.0,1.0,5.5,13.0,1.0,0.3004610538482666
29,23,13,2,0,4.0,4.0,11.0,19.0,1.0,0.38330507278442383
30,21,14,0,0,0.0,0.0,0.0,0.0,0.0,0.38593316078186035
31,20,14,0,0,0.0,0.0,0.0,0.0,0.0,0.3168680667877197
32,20,15,0,0,0.0,0.0,0.0,0.0,0.0,0.3136272430419922
33,20,15,1,0,1.0,1.0,4.5,9.0,1.0,0.33543920516967773
34,21,16,4,0,9.0,9.0,24.0,44.0,4.0,0.34867095947265625
