Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0035669803619384766
2,2,2,1,0,2.0,2.0,8.0,10.0,1.0,0.008064746856689453
4,2,3,0,0,0.0,0.0,0.0,0.0,0.0,0.010780096054077148
6,4,4,1,0,3.0,3.0,12.0,8.0,1.0,0.01801300048828125
8,7,5,2,0,5.0,5.0,7.0,17.0,2.0,0.04841804504394531
10,7,6,0,0,0.0,0.0,0.0,0.0,0.0,0.039002180099487305
12,11,7,4,2,10.0,10.899999999999999,52.5,89.0,7.0,0.15766692161560059
14,16,8,1,0,3.0,3.0,6.0,11.0,1.0,0.25556516647338867
16,19,9,0,0,0.0,0.0,0.0,0.0,0.0,0.4804551601409912
18,19,10,1,0,1.0,1.0,3.5,13.0,1.0,0.4606049060821533
20,20,11,2,0,5.0,5.0,21.0,26.0,2.0,0.614691972732544
22,23,10,3,0,5.0,5.0,15.5,34.0,3.0,0.6120476722717285
24,25,11,0,0,0.0,0.0,0.0,0.0,0.0,0.7248861789703369
26,24,11,1,0,1.0,1.0,2.0,7.0,1.0,0.5342128276824951
28,22,12,0,0,0.0,0.0,0.0,0.0,0.0,0.4318888187408447
30,18,13,1,2,7.0,8.6,23.5,50.0,5.0,0.31591224670410156
32,19,13,0,0,0.0,0.0,0.0,0.0,0.0,0.34714388847351074
34,22,14,3,0,4.0,4.0,5.0,34.0,3.0,0.3585798740386963
36,22,14,2,0,2.0,2.0,18.5,21.0,2.0,0.3803880214691162
38,21,15,4,0,6.0,6.0,19.5,50.0,4.0,0.3369269371032715
40,23,16,3,0,5.0,5.0,22.0,36.0,3.0,0.5348451137542725
42,25,15,2,0,5.0,5.0,5.0,19.0,2.0,0.7025630474090576
44,26,15,2,0,5.0,5.0,4.5,19.0,2.0,0.7634718418121338
46,25,16,5,0,10.0,10.0,16.5,48.0,5.0,0.5948171615600586
48,24,16,1,0,1.0,1.0,3.5,11.0,1.0,0.41216206550598145
50,25,17,3,0,5.0,5.0,13.0,37.0,3.0,0.4774129390716553
52,25,18,6,0,14.0,14.0,28.0,53.0,6.0,0.458359956741333
54,26,18,3,0,6.0,6.0,11.0,30.0,2.0,0.6458861827850342
56,23,18,2,0,3.0,3.0,10.5,20.0,2.0,0.4332458972930908
58,23,18,3,0,4.0,4.0,11.0,33.0,3.0,0.4376251697540283
60,21,18,1,0,1.0,1.0,4.5,13.0,1.0,0.380587100982666
62,23,18,1,0,2.0,2.0,1.0,10.0,1.0,0.5183789730072021
64,24,19,2,0,4.0,4.0,5.0,17.0,1.0,0.6938810348510742
66,23,19,3,0,4.0,4.0,9.0,31.0,3.0,0.7642571926116943
68,23,20,1,0,3.0,3.0,2.5,13.0,1.0,0.7877428531646729
70,22,19,2,0,4.0,4.0,4.0,23.0,2.0,0.6735968589782715
72,22,19,2,0,4.0,4.0,14.0,22.0,2.0,0.5709319114685059
74,20,19,2,0,3.0,3.0,7.0,20.0,2.0,0.574876070022583
76,21,20,2,0,3.0,3.0,4.0,24.0,2.0,0.721484899520874
78,20,18,4,0,10.0,10.0,11.5,48.0,4.0,0.4393610954284668
80,25,19,5,0,8.0,8.0,16.0,45.0,5.0,0.6401329040527344
82,26,17,4,0,7.0,7.0,12.5,47.0,4.0,0.4411427974700928
84,24,18,2,0,5.0,5.0,5.5,26.0,2.0,0.4472160339355469
86,24,19,3,0,6.0,6.0,12.5,39.0,3.0,0.4412720203399658
88,22,20,1,0,3.0,3.0,1.5,9.0,1.0,0.43289995193481445
90,23,19,2,0,3.0,3.0,2.5,21.0,2.0,0.5331130027770996
92,27,18,6,0,9.0,9.0,17.0,68.0,6.0,0.5836732387542725
94,25,19,1,1,6.0,7.199999999999999,14.5,30.0,3.0,0.5777010917663574
96,25,19,0,0,0.0,0.0,0.0,0.0,0.0,0.4222409725189209
98,25,19,2,0,5.0,5.0,9.5,22.0,2.0,0.4107670783996582
100,22,20,2,0,3.0,3.0,2.0,25.0,2.0,0.36502885818481445
102,23,21,0,0,0.0,0.0,0.0,0.0,0.0,0.506112813949585
104,23,22,1,0,2.0,2.0,1.5,10.0,1.0,0.4751107692718506
106,22,22,1,0,1.0,1.0,0.0,13.0,1.0,0.5248692035675049
108,24,22,0,0,0.0,0.0,0.0,0.0,0.0,0.5342552661895752
110,22,21,0,0,0.0,0.0,0.0,0.0,0.0,0.3456120491027832
112,20,22,1,0,1.0,1.0,1.5,10.0,1.0,0.37712788581848145
114,20,22,0,0,0.0,0.0,0.0,0.0,0.0,0.34530091285705566
116,18,21,4,0,9.0,9.0,11.5,50.0,3.0,0.3508181571960449
118,17,21,1,0,2.0,2.0,1.5,12.0,1.0,0.4781529903411865
120,18,20,3,0,6.0,6.0,4.0,34.0,3.0,0.4576730728149414
122,14,20,1,0,2.0,2.0,1.5,13.0,1.0,0.3843262195587158
124,12,19,0,0,0.0,0.0,0.0,0.0,0.0,0.29086899757385254
126,13,18,1,0,3.0,3.0,5.5,13.0,1.0,0.28961610794067383
128,14,17,2,0,3.0,3.0,2.5,21.0,2.0,0.34173583984375
130,15,18,1,0,2.0,2.0,3.5,12.0,1.0,0.3743720054626465
132,13,18,3,0,5.0,5.0,11.5,36.0,3.0,0.22258615493774414
134,13,18,2,0,4.0,4.0,4.5,14.0,2.0,0.3346090316772461
136,15,19,1,0,3.0,3.0,4.0,8.0,1.0,0.3318750858306885
138,16,19,2,0,4.0,4.0,10.0,14.0,2.0,0.40710973739624023
140,20,18,1,0,2.0,2.0,4.5,12.0,1.0,0.5617561340332031
142,22,19,1,0,1.0,1.0,2.0,12.0,1.0,0.9381272792816162
144,22,20,0,0,0.0,0.0,0.0,0.0,0.0,0.8691039085388184
146,24,20,3,0,5.0,5.0,13.0,39.0,3.0,0.9630846977233887
