Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0027360916137695312
14,9,8,6,1,13.0,14.2,18.0,96.0,8.0,0.06354117393493652
28,16,13,19,1,38.0,41.3,108.5,252.0,15.0,0.4912707805633545
42,20,18,8,0,17.0,17.0,40.0,86.0,7.0,0.7806060314178467
56,14,18,8,0,19.0,19.0,40.0,81.0,7.0,0.34716224670410156
70,19,15,11,0,16.0,16.0,60.0,116.0,9.0,0.8376381397247314
84,18,16,10,0,19.0,19.0,60.0,109.0,9.0,0.43914270401000977
98,20,17,14,0,24.0,24.0,57.0,155.0,12.0,0.4566483497619629
112,17,16,16,1,33.0,34.2,92.0,190.0,13.0,0.6944708824157715
126,22,16,13,1,24.0,24.8,53.0,170.0,10.0,0.7029571533203125
140,22,18,15,1,32.0,33.2,66.0,187.0,15.0,1.0122129917144775
154,23,18,9,2,25.0,25.9,83.0,136.0,10.0,0.765437126159668
168,22,16,17,0,32.0,32.0,95.0,183.0,14.0,0.25959229469299316
182,26,15,15,0,24.0,24.0,81.0,164.0,15.0,0.3630690574645996
196,17,18,10,0,18.0,18.0,78.5,108.0,8.0,0.2856597900390625
210,25,17,17,2,36.0,38.0,96.5,237.0,18.0,0.8345818519592285
224,22,16,8,1,19.0,19.8,39.0,115.0,8.0,0.6744630336761475
238,18,16,10,0,20.0,20.0,43.0,115.0,7.0,0.35396504402160645
252,19,15,15,0,21.0,21.0,56.0,171.0,13.0,0.39114904403686523
266,22,18,12,0,26.0,26.0,66.0,138.0,10.0,0.4655439853668213
280,14,19,14,0,28.0,28.0,73.0,159.0,12.0,0.3384678363800049
294,18,18,7,0,9.0,9.0,32.0,78.0,7.0,0.4319908618927002
