Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
14,15,8,13,3,29.0,31.4,96.5,207.0,12.0,0.19106817245483398
28,23,13,7,3,21.0,22.4,63.0,146.0,9.0,0.5244228839874268
42,19,18,15,0,31.0,31.0,75.5,175.0,11.0,0.5377218723297119
56,19,15,9,0,18.0,18.0,53.0,107.0,7.0,0.17165112495422363
70,22,14,17,0,29.0,29.0,103.0,193.0,14.0,0.29421114921569824
84,26,18,14,4,37.0,39.5,117.5,233.0,14.0,1.0191230773925781
98,16,17,7,0,15.0,15.0,37.5,74.0,6.0,0.28443288803100586
112,14,14,8,0,12.0,12.0,60.5,90.0,5.0,0.18820810317993164
126,17,14,16,2,35.0,38.4,91.0,203.0,12.0,0.273364782333374
140,28,18,9,1,20.0,20.1,37.5,114.0,10.0,0.8569760322570801
154,19,15,20,2,39.0,39.9,131.0,250.0,16.0,0.5456011295318604
168,25,16,16,3,38.0,39.7,97.5,210.0,16.0,1.2668049335479736
182,21,18,14,1,28.0,28.5,85.0,168.0,11.0,0.9557981491088867
196,13,16,13,0,26.0,26.0,49.5,156.0,8.0,0.1509239673614502
210,20,15,7,3,16.0,18.4,47.5,132.0,9.0,0.6316640377044678
224,22,14,12,0,23.0,23.0,61.0,135.0,8.0,0.38435792922973633
238,12,19,11,0,16.0,16.0,43.0,130.0,9.0,0.2016279697418213
252,17,15,18,0,34.0,34.0,90.5,202.0,12.0,0.23809313774108887
266,23,18,10,1,18.0,18.8,90.5,136.0,10.0,0.5934338569641113
280,21,19,5,3,16.0,17.7,63.5,116.0,10.0,0.8415441513061523
294,25,17,20,2,41.0,42.3,110.5,245.0,16.0,1.4468307495117188
