Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM,Registration Date,Leaving Date
0,"['English', 'History']","[5, 5]",0,False,5,0,0,3,N,0,1,0.0,34,48
1,"['Foreign Language', 'Physics', 'Science']","[2, 3, 2]",1,True,9,0,1,0,N,0,1,0.0,56,74
2,"['Chemistry', 'Physical Education', 'Art']","[4, 5, 2]",3,False,4,0,N,1,N,0,1,0.0,62,77
3,['Biology'],[4],1,True,9,1,N,1,N,0,1,0.0,26,41
4,"['Computer Science', 'Economics', 'History']","[2, 4, 2]",1,True,2,1,N,3,N,0,1,0.0,166,180
5,"['History', 'Art']","[4, 5]",3,True,6,0,N,0,N,0,1,0.0,74,95
6,"['Music', 'Biology', 'Physics', 'English']","[2, 4, 2, 2]",3,True,5,0,N,3,N,0,1,0.0,126,144
7,"['Chemistry', 'Geography']","[2, 4]",3,False,3,1,2,0,N,0,1,0.0,298,317
8,"['Computer Science', 'Economics', 'English']","[5, 2, 2]",1,False,4,0,N,3,N,0,1,0.0,116,134
9,['Computer Science'],[2],3,True,4,1,N,0,N,0,1,0.0,170,190
10,['Foreign Language'],[3],1,True,2,0,1,3,S,1,0,4.5,78,98
11,['Chemistry'],[4],3,False,7,0,1,0,N,0,1,0.0,252,272
12,"['Art', 'Literature', 'English']","[2, 4, 4]",3,False,7,1,1,0,N,0,1,0.0,210,224
13,"['Economics', 'English', 'Music']","[3, 3, 4]",0,False,3,0,N,0,S,1,0,4.5,128,142
14,"['History', 'English']","[4, 3]",3,True,3,0,1,3,N,0,1,0.0,36,57
15,"['Biology', 'Chemistry', 'Physics', 'Economics']","[3, 3, 4, 4]",3,True,7,1,2,0,N,0,1,0.0,212,230
16,"['Geography', 'English']","[4, 3]",1,False,1,0,2,3,N,0,1,0.0,130,151
17,"['Physical Education', 'Physics', 'Geography', 'English']","[4, 2, 4, 3]",0,False,5,0,N,0,N,0,1,0.0,180,198
