Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM,Registration Date,Leaving Date
0,['Chemistry'],[4],1,True,6,1,N,0,N,0,1,0.0,158,178
1,"['Economics', 'Computer Science', 'Maths']","[3, 4, 4]",3,True,4,1,N,0,N,0,1,0.0,138,156
2,"['Music', 'Geography', 'Physics']","[2, 2, 2]",1,True,3,1,N,0,N,0,1,0.0,198,216
3,"['Biology', 'Chemistry', 'Literature']","[2, 4, 2]",0,True,6,0,N,0,N,0,1,0.0,14,31
4,"['History', 'Computer Science', 'Maths']","[3, 3, 4]",1,False,2,3,2,0,N,0,1,0.0,130,150
5,"['English', 'Art', 'Economics']","[3, 2, 3]",0,True,6,1,1,3,N,0,1,0.0,28,45
6,['Literature'],[3],0,False,8,1,0,3,N,0,1,0.0,214,232
7,"['Literature', 'Foreign Language', 'Economics']","[3, 2, 5]",0,False,5,0,N,3,N,0,1,0.0,174,189
8,"['Computer Science', 'English', 'Chemistry', 'Biology']","[3, 2, 4, 3]",0,True,6,0,N,0,N,0,1,0.0,150,164
9,"['Economics', 'Art', 'Music']","[4, 3, 3]",0,False,1,3,1,0,N,0,1,0.0,98,119
10,"['Maths', 'History', 'Foreign Language', 'Music']","[3, 3, 5, 3]",0,False,5,3,N,3,S,1,0,4.5,128,144
11,"['Physics', 'Biology']","[4, 4]",3,True,1,0,N,1,N,0,1,0.0,206,224
12,"['Literature', 'Economics', 'Computer Science']","[5, 5, 5]",3,False,5,0,2,3,W,1,3,1.5,106,122
13,"['Geography', 'History', 'Economics', 'Maths']","[5, 2, 2, 3]",3,True,6,1,2,3,W,1,3,1.5,38,55
14,"['Foreign Language', 'Chemistry', 'Music', 'Art']","[5, 5, 5, 5]",0,True,5,1,2,3,S,1,0,4.5,48,64
15,['Science'],[5],1,False,5,1,N,0,N,0,1,0.0,148,166
16,"['Physics', 'Economics', 'Literature', 'English']","[5, 3, 5, 2]",1,False,6,3,N,0,W,1,3,1.5,50,66
17,"['Biology', 'English']","[2, 2]",0,False,5,1,N,3,S,1,0,4.5,132,152
18,['Maths'],[5],3,True,3,0,N,0,N,0,1,0.0,290,311
19,"['Art', 'Economics', 'Geography']","[3, 5, 3]",3,False,2,1,1,1,S,1,0,4.5,12,33
20,"['Economics', 'Art']","[3, 5]",0,True,4,3,N,1,N,0,1,0.0,136,155
21,"['History', 'Geography']","[3, 5]",0,False,8,0,N,1,N,0,1,0.0,2,23
22,"['Art', 'History', 'Computer Science', 'Music']","[4, 5, 2, 3]",0,True,5,0,0,0,M,1,0,3.0,112,128
23,"['Art', 'Physics', 'Maths', 'Foreign Language']","[3, 5, 4, 2]",0,False,4,1,N,3,S,1,0,4.5,276,295
24,"['Geography', 'Music', 'Foreign Language']","[5, 4, 5]",0,False,1,1,1,0,N,0,1,0.0,232,250
25,['Biology'],[5],3,True,1,1,2,0,N,0,1,0.0,62,80
26,"['History', 'Art', 'English']","[5, 5, 4]",3,True,1,0,N,3,N,0,1,0.0,102,118
27,['Foreign Language'],[3],3,False,3,3,2,3,N,0,1,0.0,120,134
28,"['Economics', 'Chemistry', 'Computer Science']","[4, 4, 4]",1,True,1,1,N,0,S,1,0,4.5,78,97
