Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
7,6,4,3,0,7.0,7.0,7.0,34.0,3.0,0.019361019134521484
14,14,8,15,0,32.0,32.0,69.0,151.0,9.0,0.07664084434509277
21,19,10,1,0,1.0,1.0,1.5,12.0,1.0,0.22420287132263184
28,21,13,7,1,17.0,20.299999999999997,44.5,101.0,9.0,0.29051780700683594
35,19,16,9,0,16.0,16.0,58.5,98.0,8.0,0.2631700038909912
42,23,19,12,0,23.0,23.0,43.0,134.0,11.0,0.5665302276611328
49,29,19,5,1,10.0,10.8,27.0,67.0,7.0,1.2996609210968018
56,28,19,9,0,18.0,18.0,30.5,98.0,9.0,1.531752109527588
63,25,16,2,1,5.0,8.299999999999999,20.5,44.0,3.0,1.0648393630981445
70,17,19,6,0,10.0,10.0,10.5,70.0,5.0,0.6508991718292236
77,19,20,6,0,13.0,13.0,28.0,66.0,5.0,0.8604238033294678
84,26,18,16,0,27.0,27.0,88.5,166.0,13.0,0.6469051837921143
91,29,15,3,1,7.0,8.2,18.5,57.0,4.0,0.823544979095459
98,26,18,8,0,15.0,15.0,32.5,91.0,6.0,0.5424890518188477
105,26,17,10,0,18.0,18.0,41.5,105.0,9.0,0.3704948425292969
112,23,17,9,0,16.0,16.0,48.0,104.0,7.0,0.23476195335388184
119,24,16,8,1,14.0,14.1,43.5,106.0,8.0,0.3419919013977051
126,20,19,11,0,19.0,19.0,65.5,115.0,7.0,0.36461901664733887
133,15,17,4,0,8.0,8.0,24.0,48.0,3.0,0.41760993003845215
140,15,16,3,0,6.0,6.0,13.5,27.0,3.0,0.48308682441711426
147,13,16,8,0,13.0,13.0,34.5,77.0,8.0,0.3190920352935791
154,14,15,2,0,2.0,2.0,9.5,20.0,2.0,0.2703280448913574
161,17,17,8,0,13.0,13.0,28.5,91.0,7.0,0.48896217346191406
168,25,18,12,0,20.0,20.0,81.0,120.0,8.0,1.0879778861999512
175,24,18,8,0,17.0,17.0,38.5,81.0,8.0,1.0551950931549072
182,21,17,6,0,11.0,11.0,20.0,69.0,5.0,0.3954129219055176
189,25,18,9,1,19.0,19.8,32.0,125.0,10.0,0.6360950469970703
196,20,18,5,0,12.0,12.0,24.5,58.0,5.0,0.44867825508117676
203,19,19,8,0,12.0,12.0,15.5,89.0,8.0,0.5557808876037598
210,20,17,6,0,12.0,12.0,29.5,70.0,6.0,0.45517706871032715
217,25,17,5,0,8.0,8.0,16.0,59.0,5.0,0.4538388252258301
224,22,18,5,0,8.0,8.0,10.0,54.0,5.0,0.33306097984313965
231,27,20,7,0,14.0,14.0,21.0,80.0,7.0,0.6490440368652344
238,24,18,3,2,10.0,11.6,23.0,66.0,7.0,0.6695899963378906
245,24,15,4,2,13.0,22.4,60.5,86.0,8.0,1.1029629707336426
252,22,16,10,0,18.0,18.0,59.0,101.0,10.0,0.8085722923278809
259,23,14,7,0,11.0,11.0,43.0,81.0,7.0,0.44317007064819336
266,28,15,1,0,3.0,3.0,3.0,9.0,1.0,0.5740549564361572
273,23,16,7,2,18.0,19.6,24.0,128.0,11.0,0.3944549560546875
280,22,14,7,1,16.0,16.8,31.5,97.0,5.0,0.22132015228271484
287,16,13,5,1,13.0,13.8,52.0,78.0,7.0,0.12347698211669922
294,16,15,6,1,12.0,13.2,39.5,84.0,7.0,0.0940098762512207
