Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM,Registration Date,Leaving Date
0,['Chemistry'],[4],0,False,3,3,N,1,S,1,0,4.5,88,106
1,"['Science', 'History', 'Music', 'Physics']","[5, 5, 3, 3]",3,False,6,0,1,3,N,0,1,0.0,22,38
2,['Physical Education'],[4],1,False,8,1,N,1,S,1,0,4.5,250,265
3,"['English', 'Maths', 'Physics', 'Physical Education']","[2, 5, 5, 2]",1,False,4,0,N,0,N,0,1,0.0,98,112
4,"['Biology', 'Music']","[3, 5]",3,False,1,1,1,1,N,0,1,0.0,254,273
5,"['History', 'Geography']","[2, 2]",3,False,3,3,N,1,N,0,1,0.0,220,241
6,"['History', 'Literature', 'Computer Science']","[4, 2, 3]",0,False,6,0,N,1,N,0,1,0.0,80,97
7,['Geography'],[3],3,True,1,0,1,0,N,0,1,0.0,166,181
8,['Art'],[4],3,False,2,3,N,1,N,0,1,0.0,282,298
9,"['Literature', 'Maths', 'English']","[3, 5, 3]",3,True,1,0,2,0,W,1,3,1.5,208,223
10,"['Geography', 'Biology', 'Physical Education', 'Physics']","[3, 5, 2, 2]",0,True,6,3,2,1,N,0,1,0.0,156,172
11,"['Chemistry', 'Economics', 'Science']","[2, 4, 3]",3,True,9,1,1,0,M,1,0,3.0,134,155
12,"['Music', 'History', 'Economics', 'Physics']","[3, 4, 3, 2]",0,True,5,1,N,3,S,1,0,4.5,142,163
13,"['Chemistry', 'Computer Science', 'History']","[5, 4, 3]",0,True,2,1,N,1,N,0,1,0.0,66,80
14,"['Literature', 'Music', 'Science']","[4, 2, 4]",1,True,5,0,N,0,N,0,1,0.0,198,216
15,['Physical Education'],[5],1,False,3,0,1,1,N,0,1,0.0,244,264
16,"['Geography', 'Maths', 'English']","[4, 3, 2]",1,False,6,1,N,3,M,1,0,3.0,30,50
17,['Biology'],[3],1,False,5,0,N,3,N,0,1,0.0,246,266
18,"['Literature', 'Maths', 'Physical Education']","[2, 5, 3]",0,True,5,3,2,0,N,0,1,0.0,240,257
19,"['Chemistry', 'Economics', 'Foreign Language']","[4, 5, 3]",0,False,5,0,N,0,N,0,1,0.0,230,247
20,"['Biology', 'English', 'Science']","[2, 5, 4]",1,False,5,1,1,3,N,0,1,0.0,178,192
21,"['Art', 'Physics', 'English']","[5, 5, 2]",1,False,1,0,N,0,N,0,1,0.0,116,133
22,['Music'],[2],1,False,2,1,N,3,N,0,1,0.0,176,192
