Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.002340078353881836
2,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.003857851028442383
4,3,3,1,0,1.0,1.0,1.5,12.0,1.0,0.0064890384674072266
6,5,4,2,0,4.0,4.0,2.0,18.0,1.0,0.013834714889526367
8,7,5,5,0,8.0,8.0,28.0,64.0,5.0,0.01920938491821289
10,9,6,2,0,2.0,2.0,10.0,24.0,2.0,0.04087185859680176
12,10,7,1,0,3.0,3.0,1.5,12.0,1.0,0.027206897735595703
14,10,8,0,0,0.0,0.0,0.0,0.0,0.0,0.040853023529052734
16,12,9,3,0,6.0,6.0,24.0,34.0,2.0,0.07469582557678223
18,14,9,2,0,2.0,2.0,2.5,23.0,2.0,0.10060906410217285
20,19,10,1,0,1.0,1.0,4.0,7.0,1.0,0.15048694610595703
22,20,11,2,0,3.0,3.0,9.0,23.0,1.0,0.18786883354187012
24,23,12,1,0,1.0,1.0,2.5,10.0,1.0,0.32100677490234375
26,26,13,4,0,6.0,6.0,7.5,49.0,4.0,0.4395170211791992
28,25,14,2,1,7.0,7.8,19.5,52.0,4.0,0.4433588981628418
30,25,14,1,0,2.0,2.0,5.0,12.0,1.0,0.32402801513671875
32,24,15,1,0,2.0,2.0,2.5,7.0,1.0,0.278393030166626
34,25,16,0,0,0.0,0.0,0.0,0.0,0.0,0.37314772605895996
36,28,17,7,0,13.0,13.0,35.5,82.0,7.0,0.6977396011352539
38,26,17,0,0,0.0,0.0,0.0,0.0,0.0,0.5698468685150146
40,26,18,3,0,4.0,4.0,11.5,33.0,2.0,0.6572730541229248
42,27,19,0,0,0.0,0.0,0.0,0.0,0.0,0.6942441463470459
44,26,20,2,1,4.0,4.8,9.0,39.0,4.0,0.8113300800323486
46,23,21,1,0,2.0,2.0,3.0,8.0,1.0,0.640920877456665
48,19,20,0,0,0.0,0.0,0.0,0.0,0.0,0.43680310249328613
50,21,21,2,0,4.0,4.0,5.0,15.0,2.0,0.5204977989196777
52,20,20,0,0,0.0,0.0,0.0,0.0,0.0,0.5077099800109863
54,21,19,2,0,4.0,4.0,4.0,24.0,2.0,0.6135730743408203
