Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.007114887237548828
14,14,8,17,0,30.0,30.0,93.5,168.0,12.0,0.11585497856140137
28,30,15,14,0,29.0,29.0,63.5,159.0,14.0,0.8686947822570801
42,20,15,8,1,21.0,21.8,42.5,119.0,9.0,0.3533928394317627
56,18,15,10,1,22.0,22.8,107.0,138.0,9.0,0.2479419708251953
70,22,17,10,3,22.0,28.6,88.5,190.0,12.0,0.3438448905944824
84,25,16,9,0,13.0,13.0,51.0,105.0,9.0,0.4848339557647705
98,22,16,25,0,48.0,48.0,128.0,276.0,19.0,0.17495393753051758
112,21,18,16,0,28.0,28.0,62.0,178.0,12.0,0.3731701374053955
126,26,17,13,1,27.0,28.2,93.0,160.0,13.0,0.7231988906860352
140,14,16,11,0,20.0,20.0,47.0,120.0,9.0,0.24764800071716309
154,17,14,14,0,28.0,28.0,87.5,136.0,10.0,0.3523111343383789
168,21,19,7,2,16.0,18.0,45.5,118.0,10.0,0.6792409420013428
182,21,17,10,2,23.0,24.6,54.5,168.0,12.0,0.5918848514556885
196,13,15,15,1,32.0,32.8,90.0,177.0,11.0,0.23759007453918457
210,15,16,1,0,1.0,1.0,5.5,12.0,1.0,0.3755810260772705
224,22,13,12,3,28.0,32.5,71.5,192.0,15.0,0.4719069004058838
238,13,15,10,0,17.0,17.0,47.5,121.0,10.0,0.34682798385620117
252,15,16,15,0,35.0,35.0,53.0,176.0,10.0,0.41596508026123047
266,20,19,20,0,36.0,36.0,100.5,214.0,12.0,0.7198209762573242
280,17,19,12,0,26.0,26.0,72.5,124.0,11.0,0.24578619003295898
294,21,16,12,1,26.0,28.2,110.0,158.0,10.0,0.39238405227661133
