Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0033111572265625
2,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.007432222366333008
4,5,3,0,0,0.0,0.0,0.0,0.0,0.0,0.010025978088378906
6,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.012331962585449219
8,9,5,1,1,5.0,6.199999999999999,13.0,36.0,3.0,0.03598380088806152
10,10,6,2,0,4.0,4.0,2.5,24.0,2.0,0.03541278839111328
12,10,7,1,0,3.0,3.0,4.5,11.0,1.0,0.03676867485046387
14,16,8,6,0,14.0,14.0,22.0,66.0,5.0,0.09421110153198242
16,18,9,1,0,2.0,2.0,0.5,13.0,1.0,0.12391185760498047
18,21,9,4,0,9.0,9.0,9.5,46.0,4.0,0.1613330841064453
20,22,10,1,0,1.0,1.0,13.5,13.0,1.0,0.13754487037658691
22,23,10,1,0,1.0,1.0,1.5,13.0,1.0,0.14187097549438477
24,22,11,0,0,0.0,0.0,0.0,0.0,0.0,0.13610196113586426
26,23,11,1,0,3.0,3.0,5.0,13.0,1.0,0.15144896507263184
28,23,12,2,0,3.0,3.0,13.5,26.0,2.0,0.20804619789123535
30,23,13,3,0,6.0,6.0,7.0,31.0,3.0,0.2635219097137451
32,23,14,4,0,7.0,7.0,15.5,51.0,4.0,0.31718897819519043
34,29,14,2,0,3.0,3.0,3.5,25.0,2.0,0.6689050197601318
36,31,15,5,0,8.0,8.0,20.5,55.0,5.0,0.9368810653686523
38,29,16,2,0,5.0,5.0,13.0,22.0,2.0,0.709327220916748
40,28,16,2,0,3.0,3.0,14.0,25.0,2.0,0.6647999286651611
42,28,17,2,0,5.0,5.0,4.5,24.0,2.0,0.6533522605895996
44,28,17,1,0,2.0,2.0,6.0,11.0,1.0,0.7448556423187256
46,26,18,0,0,0.0,0.0,0.0,0.0,0.0,0.6084327697753906
48,20,17,1,0,1.0,1.0,7.0,12.0,1.0,0.38196706771850586
50,19,17,0,0,0.0,0.0,0.0,0.0,0.0,0.36427903175354004
52,17,18,0,0,0.0,0.0,0.0,0.0,0.0,0.3940088748931885
54,17,19,3,0,6.0,6.0,16.5,31.0,3.0,0.3229031562805176
56,17,20,0,0,0.0,0.0,0.0,0.0,0.0,0.34702277183532715
58,15,19,1,0,2.0,2.0,12.5,10.0,1.0,0.20833206176757812
60,16,17,2,0,3.0,3.0,5.5,25.0,2.0,0.22537803649902344
62,15,16,0,0,0.0,0.0,0.0,0.0,0.0,0.2384498119354248
64,18,17,2,0,3.0,3.0,0.5,23.0,2.0,0.4094269275665283
66,21,17,6,0,13.0,13.0,24.0,74.0,5.0,0.5542972087860107
68,21,16,2,0,5.0,5.0,9.0,24.0,2.0,0.5608148574829102
70,22,16,2,0,3.0,3.0,24.0,22.0,2.0,0.706305980682373
72,24,16,2,0,4.0,4.0,6.0,21.0,2.0,0.7542672157287598
74,23,15,3,0,5.0,5.0,4.0,25.0,3.0,0.4951610565185547
76,21,16,3,0,6.0,6.0,12.5,39.0,3.0,0.49263691902160645
78,19,16,2,0,5.0,5.0,8.5,24.0,2.0,0.5621161460876465
80,20,17,1,0,3.0,3.0,0.5,13.0,1.0,0.5197467803955078
82,19,17,0,0,0.0,0.0,0.0,0.0,0.0,0.4612867832183838
84,17,18,2,0,2.0,2.0,1.0,20.0,1.0,0.39706969261169434
86,14,19,0,0,0.0,0.0,0.0,0.0,0.0,0.22714686393737793
88,12,16,1,0,3.0,3.0,4.5,11.0,1.0,0.16727304458618164
90,10,16,1,0,3.0,3.0,21.0,8.0,1.0,0.14699602127075195
92,13,17,3,0,8.0,8.0,11.0,28.0,2.0,0.1981980800628662
94,12,18,2,0,3.0,3.0,6.5,25.0,2.0,0.15900373458862305
96,13,17,2,0,5.0,5.0,10.0,24.0,1.0,0.15629792213439941
98,15,18,1,0,2.0,2.0,4.5,12.0,1.0,0.1884002685546875
100,15,15,1,0,1.0,1.0,2.0,13.0,1.0,0.15454506874084473
102,15,16,4,0,6.0,6.0,13.5,48.0,3.0,0.1974179744720459
104,18,17,3,0,6.0,6.0,23.0,39.0,3.0,0.2681422233581543
106,16,16,1,0,3.0,3.0,3.5,11.0,1.0,0.21145200729370117
108,18,14,3,0,6.0,6.0,6.5,34.0,3.0,0.2099320888519287
110,19,15,2,0,2.0,2.0,5.0,20.0,2.0,0.27948594093322754
112,19,15,5,0,8.0,8.0,45.5,60.0,5.0,0.2507143020629883
114,21,16,2,0,3.0,3.0,7.5,26.0,2.0,0.28179001808166504
116,24,16,3,0,7.0,7.0,35.0,30.0,3.0,0.37259793281555176
118,27,16,0,0,0.0,0.0,0.0,0.0,0.0,0.471041202545166
120,29,16,1,0,2.0,2.0,2.5,11.0,1.0,0.5482590198516846
122,29,17,5,0,6.0,6.0,42.0,61.0,5.0,0.627680778503418
124,28,18,1,0,1.0,1.0,1.0,12.0,1.0,0.6183738708496094
126,27,19,3,0,7.0,7.0,4.5,31.0,2.0,0.6822648048400879
128,27,20,2,1,6.0,6.8,12.0,34.0,4.0,0.8387348651885986
130,26,20,0,0,0.0,0.0,0.0,0.0,0.0,0.773068904876709
132,23,20,0,0,0.0,0.0,0.0,0.0,0.0,0.6327600479125977
134,20,20,3,0,8.0,8.0,12.0,31.0,3.0,0.4086341857910156
136,21,21,2,0,6.0,6.0,11.5,23.0,2.0,0.4541769027709961
138,18,21,0,0,0.0,0.0,0.0,0.0,0.0,0.3361220359802246
140,18,21,3,0,4.0,4.0,20.5,36.0,3.0,0.41274118423461914
142,19,20,3,0,6.0,6.0,7.5,36.0,3.0,0.46077585220336914
144,20,20,2,0,5.0,5.0,5.5,24.0,2.0,0.633831262588501
146,22,20,2,0,4.0,4.0,5.0,24.0,2.0,0.5594460964202881
148,25,20,1,0,2.0,2.0,1.0,11.0,1.0,0.6880457401275635
150,28,21,5,0,6.0,6.0,35.0,46.0,5.0,0.9384040832519531
152,31,21,4,0,6.0,6.0,21.0,41.0,4.0,1.0608351230621338
154,31,22,0,1,2.0,2.0999999999999996,16.0,25.0,2.0,1.1825709342956543
156,33,21,2,0,4.0,4.0,2.0,26.0,2.0,1.2118961811065674
158,32,21,3,0,4.0,4.0,23.5,30.0,3.0,1.2757229804992676
160,33,19,4,0,9.0,9.0,23.0,41.0,4.0,1.3913769721984863
162,31,19,5,0,8.0,8.0,27.5,62.0,5.0,0.8119258880615234
164,29,18,2,0,2.0,2.0,4.0,18.0,2.0,0.5950770378112793
166,29,19,3,0,6.0,6.0,7.5,28.0,2.0,0.5816240310668945
168,28,19,1,0,1.0,1.0,2.5,8.0,1.0,0.6161530017852783
170,29,20,2,0,4.0,4.0,34.0,20.0,1.0,0.6683690547943115
172,26,19,3,0,3.0,3.0,9.0,27.0,1.0,0.643028974533081
174,24,19,2,0,5.0,5.0,9.0,17.0,1.0,0.6960058212280273
176,19,20,0,0,0.0,0.0,0.0,0.0,0.0,0.5705690383911133
178,18,21,2,0,4.0,4.0,4.0,26.0,2.0,0.5364983081817627
180,15,19,1,0,1.0,1.0,8.5,10.0,1.0,0.4678988456726074
182,17,18,2,0,3.0,3.0,12.0,15.0,2.0,0.4508538246154785
184,17,18,0,0,0.0,0.0,0.0,0.0,0.0,0.4990689754486084
186,16,17,0,2,4.0,5.6,22.5,50.0,4.0,0.36968398094177246
188,15,17,2,0,6.0,6.0,19.0,23.0,2.0,0.38277602195739746
190,18,16,5,0,7.0,7.0,25.5,52.0,5.0,0.43668293952941895
192,19,16,1,0,1.0,1.0,6.0,13.0,1.0,0.3992331027984619
194,20,15,2,0,3.0,3.0,19.5,26.0,2.0,0.3718140125274658
196,19,15,3,0,7.0,7.0,13.5,36.0,3.0,0.2991750240325928
198,22,15,1,0,2.0,2.0,7.0,8.0,1.0,0.32521510124206543
200,23,16,0,0,0.0,0.0,0.0,0.0,0.0,0.4235692024230957
202,23,16,1,0,1.0,1.0,0.5,12.0,1.0,0.31660914421081543
204,24,17,1,2,5.0,6.6,28.0,53.0,5.0,0.416597843170166
206,24,18,0,0,0.0,0.0,0.0,0.0,0.0,0.4035649299621582
208,23,19,1,0,2.0,2.0,2.5,13.0,1.0,0.3375358581542969
210,20,19,4,0,7.0,7.0,26.0,50.0,4.0,0.3070650100708008
212,20,18,3,0,5.0,5.0,8.5,33.0,3.0,0.3191869258880615
214,22,19,1,0,1.0,1.0,2.0,13.0,1.0,0.45606112480163574
216,24,18,1,0,1.0,1.0,3.0,11.0,1.0,0.5228359699249268
218,26,19,0,0,0.0,0.0,0.0,0.0,0.0,0.6738889217376709
220,23,17,1,0,1.0,1.0,3.0,10.0,1.0,0.4861640930175781
222,20,17,3,0,7.0,7.0,9.0,29.0,3.0,0.43007683753967285
224,20,16,2,0,5.0,5.0,60.0,19.0,2.0,0.3844428062438965
226,23,17,2,0,5.0,5.0,23.0,18.0,2.0,0.48076915740966797
228,23,17,1,0,2.0,2.0,5.5,12.0,1.0,0.5447170734405518
230,22,17,2,0,2.0,2.0,31.0,20.0,2.0,0.47318601608276367
232,20,16,2,0,5.0,5.0,4.5,19.0,2.0,0.44850993156433105
234,17,17,0,0,0.0,0.0,0.0,0.0,0.0,0.3438720703125
236,17,16,1,0,1.0,1.0,3.0,12.0,1.0,0.23974037170410156
238,17,16,0,0,0.0,0.0,0.0,0.0,0.0,0.2154550552368164
240,18,16,3,0,4.0,4.0,8.0,38.0,3.0,0.31034326553344727
242,19,17,3,1,6.0,6.8,14.0,48.0,5.0,0.48296403884887695
244,20,15,0,0,0.0,0.0,0.0,0.0,0.0,0.4977860450744629
246,22,16,3,0,6.0,6.0,9.5,34.0,3.0,0.633188009262085
248,21,16,1,0,2.0,2.0,3.0,12.0,1.0,0.5702528953552246
250,20,17,3,0,5.0,5.0,12.5,30.0,3.0,0.5427150726318359
252,17,18,0,0,0.0,0.0,0.0,0.0,0.0,0.39148807525634766
254,16,19,5,0,10.0,10.0,15.5,46.0,5.0,0.3759150505065918
256,18,16,2,0,3.0,3.0,18.5,22.0,2.0,0.42339491844177246
258,18,16,0,0,0.0,0.0,0.0,0.0,0.0,0.29836392402648926
260,19,17,0,0,0.0,0.0,0.0,0.0,0.0,0.4316530227661133
262,19,18,6,0,10.0,10.0,21.0,72.0,6.0,0.3546292781829834
264,20,19,2,0,5.0,5.0,15.5,21.0,2.0,0.5778119564056396
