Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.004311800003051758
1,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.004183053970336914
2,3,2,0,0,0.0,0.0,0.0,0.0,0.0,0.008723974227905273
3,5,2,1,0,2.0,2.0,1.5,10.0,1.0,0.01352691650390625
4,5,3,2,0,4.0,4.0,4.0,19.0,2.0,0.014339923858642578
5,6,3,0,0,0.0,0.0,0.0,0.0,0.0,0.015350103378295898
6,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.02769613265991211
7,9,4,2,0,3.0,3.0,5.0,19.0,2.0,0.06478595733642578
8,9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.044252872467041016
9,10,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0737762451171875
10,10,6,2,0,5.0,5.0,5.5,24.0,2.0,0.07355713844299316
11,12,6,2,0,3.0,3.0,10.5,21.0,2.0,0.09887886047363281
12,15,7,2,1,7.0,7.8,22.0,41.0,2.0,0.16553282737731934
13,17,7,0,0,0.0,0.0,0.0,0.0,0.0,0.16585707664489746
14,18,8,2,0,4.0,4.0,0.5,23.0,2.0,0.19572114944458008
15,18,8,0,0,0.0,0.0,0.0,0.0,0.0,0.17150473594665527
16,17,9,1,0,1.0,1.0,5.0,10.0,1.0,0.18558502197265625
17,19,9,0,0,0.0,0.0,0.0,0.0,0.0,0.22564411163330078
18,19,10,0,0,0.0,0.0,0.0,0.0,0.0,0.22601318359375
19,19,10,0,0,0.0,0.0,0.0,0.0,0.0,0.2517080307006836
20,20,10,1,0,3.0,3.0,0.5,12.0,1.0,0.21498394012451172
21,20,10,0,0,0.0,0.0,0.0,0.0,0.0,0.24892783164978027
22,20,11,0,0,0.0,0.0,0.0,0.0,0.0,0.2506871223449707
23,21,11,0,0,0.0,0.0,0.0,0.0,0.0,0.2748839855194092
24,18,12,1,0,2.0,2.0,5.0,12.0,1.0,0.20802783966064453
25,20,12,1,0,2.0,2.0,0.5,9.0,1.0,0.2518742084503174
26,21,13,4,0,6.0,6.0,20.0,52.0,4.0,0.2971179485321045
27,20,13,0,0,0.0,0.0,0.0,0.0,0.0,0.2554757595062256
28,21,14,0,0,0.0,0.0,0.0,0.0,0.0,0.3067147731781006
29,22,14,0,0,0.0,0.0,0.0,0.0,0.0,0.30971717834472656
30,21,15,0,0,0.0,0.0,0.0,0.0,0.0,0.3293130397796631
31,21,15,0,0,0.0,0.0,0.0,0.0,0.0,0.30016398429870605
32,23,16,1,0,3.0,3.0,3.0,10.0,1.0,0.39746880531311035
33,25,16,1,0,2.0,2.0,4.5,12.0,1.0,0.4426732063293457
34,23,17,0,0,0.0,0.0,0.0,0.0,0.0,0.426253080368042
35,22,17,0,0,0.0,0.0,0.0,0.0,0.0,0.45908498764038086
36,22,18,5,0,9.0,9.0,16.5,54.0,5.0,0.4548070430755615
37,23,17,0,0,0.0,0.0,0.0,0.0,0.0,0.39475297927856445
38,23,18,0,1,2.0,4.199999999999999,7.5,23.0,2.0,0.50844407081604
39,23,17,0,0,0.0,0.0,0.0,0.0,0.0,0.421597957611084
40,24,18,0,0,0.0,0.0,0.0,0.0,0.0,0.4611349105834961
41,24,17,0,0,0.0,0.0,0.0,0.0,0.0,0.46540212631225586
42,23,17,1,0,2.0,2.0,1.0,12.0,1.0,0.5832927227020264
43,23,17,0,0,0.0,0.0,0.0,0.0,0.0,0.5361928939819336
44,25,15,3,0,6.0,6.0,13.5,27.0,3.0,0.6649551391601562
45,25,15,0,0,0.0,0.0,0.0,0.0,0.0,0.5523591041564941
46,22,16,1,1,4.0,5.5,6.5,30.0,3.0,0.5290780067443848
47,23,14,0,0,0.0,0.0,0.0,0.0,0.0,0.6012141704559326
48,22,14,0,1,2.0,2.8,12.5,23.0,2.0,0.5674469470977783
49,20,11,0,0,0.0,0.0,0.0,0.0,0.0,0.34184813499450684
50,20,12,0,0,0.0,0.0,0.0,0.0,0.0,0.30580878257751465
51,18,12,0,0,0.0,0.0,0.0,0.0,0.0,0.2728908061981201
52,20,13,2,0,2.0,2.0,13.0,21.0,2.0,0.36181116104125977
53,18,13,0,0,0.0,0.0,0.0,0.0,0.0,0.32027292251586914
54,17,14,4,0,6.0,6.0,23.0,43.0,4.0,0.2823450565338135
55,17,12,0,0,0.0,0.0,0.0,0.0,0.0,0.28652191162109375
56,19,12,3,0,6.0,6.0,13.5,28.0,3.0,0.39998388290405273
57,18,11,0,0,0.0,0.0,0.0,0.0,0.0,0.2878262996673584
58,16,12,4,0,10.0,10.0,13.5,41.0,4.0,0.27748799324035645
59,13,12,0,0,0.0,0.0,0.0,0.0,0.0,0.17687201499938965
60,14,13,4,0,10.0,10.0,9.0,51.0,4.0,0.23137187957763672
61,16,13,1,0,2.0,2.0,3.5,10.0,1.0,0.3180983066558838
62,17,14,3,0,4.0,4.0,10.5,32.0,2.0,0.37670087814331055
63,20,14,0,0,0.0,0.0,0.0,0.0,0.0,0.5800211429595947
64,22,15,1,0,3.0,3.0,2.0,12.0,1.0,0.8297710418701172
65,22,15,0,0,0.0,0.0,0.0,0.0,0.0,0.8775918483734131
66,22,16,1,0,1.0,1.0,6.0,10.0,1.0,0.821148157119751
67,23,16,0,0,0.0,0.0,0.0,0.0,0.0,0.9340972900390625
68,23,17,3,1,8.0,8.1,25.0,58.0,5.0,1.0709259510040283
69,24,17,0,0,0.0,0.0,0.0,0.0,0.0,1.182021141052246
70,25,17,2,0,5.0,5.0,8.5,26.0,2.0,1.1717569828033447
71,26,16,0,0,0.0,0.0,0.0,0.0,0.0,1.1937150955200195
72,25,17,3,0,7.0,7.0,10.0,33.0,3.0,1.0190098285675049
73,25,17,0,0,0.0,0.0,0.0,0.0,0.0,1.0858941078186035
74,25,18,1,0,2.0,2.0,2.5,13.0,1.0,1.0897529125213623
75,23,18,0,0,0.0,0.0,0.0,0.0,0.0,0.9807519912719727
76,23,19,1,0,1.0,1.0,6.5,11.0,1.0,0.9644031524658203
77,23,19,0,0,0.0,0.0,0.0,0.0,0.0,0.9792771339416504
78,24,18,1,0,1.0,1.0,5.5,11.0,1.0,0.9699540138244629
79,26,17,0,0,0.0,0.0,0.0,0.0,0.0,1.092623233795166
80,24,18,2,0,3.0,3.0,11.5,20.0,2.0,0.9738938808441162
81,24,18,1,0,2.0,2.0,0.5,12.0,1.0,1.0595228672027588
82,22,18,0,0,0.0,0.0,0.0,0.0,0.0,0.8083698749542236
83,21,18,0,0,0.0,0.0,0.0,0.0,0.0,0.763995885848999
84,20,18,0,0,0.0,0.0,0.0,0.0,0.0,0.6522929668426514
85,20,18,0,0,0.0,0.0,0.0,0.0,0.0,0.644442081451416
86,19,19,5,0,8.0,8.0,30.5,56.0,5.0,0.637275218963623
87,20,17,0,0,0.0,0.0,0.0,0.0,0.0,0.6284737586975098
88,20,18,2,1,6.0,6.8,13.5,48.0,4.0,0.8041870594024658
89,21,18,0,0,0.0,0.0,0.0,0.0,0.0,0.836834192276001
90,20,19,0,0,0.0,0.0,0.0,0.0,0.0,0.759253978729248
91,20,19,0,0,0.0,0.0,0.0,0.0,0.0,0.743049144744873
92,21,20,2,0,2.0,2.0,7.0,24.0,2.0,0.8282880783081055
93,20,20,0,0,0.0,0.0,0.0,0.0,0.0,0.8820631504058838
94,21,21,0,0,0.0,0.0,0.0,0.0,0.0,0.9593980312347412
95,20,18,0,0,0.0,0.0,0.0,0.0,0.0,0.7129559516906738
96,20,19,0,0,0.0,0.0,0.0,0.0,0.0,0.7316207885742188
97,20,19,0,0,0.0,0.0,0.0,0.0,0.0,0.6503598690032959
98,22,18,3,0,6.0,6.0,46.5,38.0,3.0,0.6995441913604736
99,22,17,0,0,0.0,0.0,0.0,0.0,0.0,0.6091799736022949
100,21,18,2,0,5.0,5.0,33.5,24.0,2.0,0.5749969482421875
101,20,18,0,0,0.0,0.0,0.0,0.0,0.0,0.4894540309906006
102,19,19,0,0,0.0,0.0,0.0,0.0,0.0,0.34917497634887695
103,20,18,0,0,0.0,0.0,0.0,0.0,0.0,0.30265378952026367
104,23,16,0,0,0.0,0.0,0.0,0.0,0.0,0.4760000705718994
105,22,16,0,0,0.0,0.0,0.0,0.0,0.0,0.3734860420227051
106,22,17,2,0,3.0,3.0,5.5,24.0,2.0,0.4603860378265381
107,21,17,0,0,0.0,0.0,0.0,0.0,0.0,0.4203500747680664
108,22,17,4,2,11.0,11.899999999999999,21.0,91.0,6.0,0.5371391773223877
109,21,17,0,0,0.0,0.0,0.0,0.0,0.0,0.4013681411743164
110,24,18,3,0,5.0,5.0,15.0,36.0,3.0,0.5912621021270752
111,23,18,0,0,0.0,0.0,0.0,0.0,0.0,0.574437141418457
112,25,17,1,0,1.0,1.0,2.0,13.0,1.0,0.6745500564575195
113,25,15,0,0,0.0,0.0,0.0,0.0,0.0,0.554581880569458
114,26,16,3,0,5.0,5.0,3.5,33.0,2.0,0.7213261127471924
115,25,15,0,0,0.0,0.0,0.0,0.0,0.0,0.583622932434082
116,26,16,2,0,5.0,5.0,11.0,19.0,2.0,0.6056740283966064
117,26,16,0,0,0.0,0.0,0.0,0.0,0.0,0.6430132389068604
118,26,17,3,0,6.0,6.0,12.5,39.0,3.0,0.6313490867614746
119,26,16,1,0,1.0,1.0,6.5,10.0,1.0,0.49111199378967285
120,25,17,0,0,0.0,0.0,0.0,0.0,0.0,0.5521557331085205
121,23,17,0,0,0.0,0.0,0.0,0.0,0.0,0.4698827266693115
122,22,18,1,0,3.0,3.0,2.5,10.0,1.0,0.4157228469848633
123,22,16,0,0,0.0,0.0,0.0,0.0,0.0,0.44513511657714844
124,22,17,2,0,3.0,3.0,9.0,23.0,2.0,0.4661588668823242
125,21,17,0,0,0.0,0.0,0.0,0.0,0.0,0.3751969337463379
126,19,18,4,0,8.0,8.0,9.5,48.0,4.0,0.3881721496582031
127,19,18,0,0,0.0,0.0,0.0,0.0,0.0,0.31232500076293945
128,17,19,2,0,4.0,4.0,5.5,19.0,2.0,0.3151359558105469
129,16,17,0,0,0.0,0.0,0.0,0.0,0.0,0.2551000118255615
130,13,16,1,0,3.0,3.0,3.5,12.0,1.0,0.20276188850402832
131,14,16,0,0,0.0,0.0,0.0,0.0,0.0,0.22832393646240234
132,13,17,6,0,10.0,10.0,30.0,58.0,6.0,0.19184589385986328
133,12,17,0,0,0.0,0.0,0.0,0.0,0.0,0.15856361389160156
134,11,18,1,0,1.0,1.0,6.5,13.0,1.0,0.16791796684265137
135,13,17,2,0,4.0,4.0,17.0,20.0,1.0,0.16357803344726562
136,14,17,3,0,6.0,6.0,8.5,27.0,3.0,0.1820361614227295
137,16,15,0,0,0.0,0.0,0.0,0.0,0.0,0.1765439510345459
138,17,16,3,0,6.0,6.0,12.5,27.0,2.0,0.2189481258392334
139,18,16,0,0,0.0,0.0,0.0,0.0,0.0,0.21459603309631348
140,18,17,1,0,1.0,1.0,4.0,12.0,1.0,0.24727296829223633
141,18,17,0,0,0.0,0.0,0.0,0.0,0.0,0.2664482593536377
142,18,18,4,0,6.0,6.0,33.0,43.0,4.0,0.3009650707244873
143,21,17,2,0,4.0,4.0,35.5,21.0,2.0,0.28461432456970215
144,25,18,1,0,3.0,3.0,4.5,8.0,1.0,0.34735107421875
145,26,17,1,0,3.0,3.0,1.5,7.0,1.0,0.3903689384460449
146,25,18,3,0,6.0,6.0,9.5,33.0,3.0,0.32537293434143066
147,25,18,0,0,0.0,0.0,0.0,0.0,0.0,0.33115482330322266
148,26,19,2,0,4.0,4.0,18.0,19.0,2.0,0.45893406867980957
149,30,18,2,0,4.0,4.0,8.5,22.0,2.0,0.7404730319976807
150,30,18,2,0,4.0,4.0,7.5,15.0,2.0,0.9356110095977783
151,31,17,1,0,1.0,1.0,4.5,6.0,1.0,0.9436972141265869
152,31,18,1,1,3.0,3.8,10.0,39.0,3.0,1.1408672332763672
153,31,18,0,0,0.0,0.0,0.0,0.0,0.0,1.1179249286651611
154,39,18,2,0,3.0,3.0,7.5,17.0,2.0,1.6265571117401123
155,41,18,0,0,0.0,0.0,0.0,0.0,0.0,1.8121552467346191
156,40,19,2,0,4.0,4.0,14.5,25.0,2.0,1.6976652145385742
157,40,18,0,0,0.0,0.0,0.0,0.0,0.0,1.4783873558044434
158,37,18,0,2,4.0,7.0,25.0,65.0,5.0,1.2453439235687256
159,38,18,0,0,0.0,0.0,0.0,0.0,0.0,1.3262701034545898
160,39,18,3,0,7.0,7.0,14.0,28.0,3.0,1.4975152015686035
161,39,18,0,0,0.0,0.0,0.0,0.0,0.0,1.473283052444458
162,37,18,2,1,5.0,5.8,16.0,38.0,4.0,1.4790217876434326
163,37,18,0,0,0.0,0.0,0.0,0.0,0.0,1.4330601692199707
164,35,19,3,0,5.0,5.0,7.5,30.0,3.0,1.413755178451538
165,34,18,0,0,0.0,0.0,0.0,0.0,0.0,1.3363280296325684
166,34,19,2,0,4.0,4.0,8.0,23.0,2.0,1.4765398502349854
167,33,19,0,0,0.0,0.0,0.0,0.0,0.0,1.4608421325683594
168,35,19,0,0,0.0,0.0,0.0,0.0,0.0,1.7734630107879639
169,35,18,0,0,0.0,0.0,0.0,0.0,0.0,1.697591781616211
170,36,19,3,0,6.0,6.0,8.5,34.0,1.0,2.019730806350708
171,35,18,0,0,0.0,0.0,0.0,0.0,0.0,1.5545129776000977
172,33,18,3,0,7.0,7.0,14.0,29.0,3.0,1.348891019821167
173,31,18,0,0,0.0,0.0,0.0,0.0,0.0,1.1300218105316162
174,32,19,2,1,8.0,9.2,19.5,42.0,4.0,1.2528400421142578
175,32,18,0,0,0.0,0.0,0.0,0.0,0.0,1.1960928440093994
176,28,18,0,0,0.0,0.0,0.0,0.0,0.0,0.7942461967468262
177,27,18,0,0,0.0,0.0,0.0,0.0,0.0,0.7877528667449951
178,28,19,4,0,8.0,8.0,62.0,41.0,4.0,0.9778900146484375
179,32,19,0,0,0.0,0.0,0.0,0.0,0.0,1.4059200286865234
180,33,20,1,0,3.0,3.0,5.0,10.0,1.0,1.5826549530029297
181,33,20,0,0,0.0,0.0,0.0,0.0,0.0,1.7769830226898193
182,32,21,0,2,4.0,6.300000000000001,13.0,43.0,4.0,1.7996528148651123
