Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation,Registration Date,Leaving Date
0,School O5,B,"['Physical Education', 'History', 'Maths', 'English']","[2, 1, 1, 1]","[2, 5, 4, 0]",0,False,1,0,12,0.5,0,2,advanced,166,182
1,School R2,D,['Physical Education'],[1],[5],0,True,0,0,6,1.5,2,0,N,7,23
2,School R6,A,['History'],[3],[1],2,True,0,0,5,0.5,0,0,N,110,124
3,School G1,E,['Physical Education'],[3],[3],0,True,0,0,11,2.0,1,1,advanced,197,210
4,School X6,E,"['Computer Science', 'English']","[1, 3]","[3, 4]",0,False,0,0,8,0.5,1,0,N,31,44
5,School S7,D,['Physical Education'],[2],[4],0,False,1,0,6,1.0,0,0,N,269,283
6,School Q3,B,['Physical Education'],[2],[2],0,True,2,0,6,0.5,0,0,N,170,185
7,School H4,E,['Maths'],[3],[5],0,True,1,0,7,0.5,1,0,N,186,200
8,School U5,C,['Maths'],[1],[3],0,True,1,0,8,0.5,0,0,N,295,306
9,School N6,E,"['Computer Science', 'Maths', 'History', 'Physical Education']","[1, 2, 1, 3]","[4, 1, 4, 3]",2,True,0,0,8,0.5,0,0,N,122,135
10,School T2,A,"['Physical Education', 'English']","[2, 4]","[4, 2]",0,True,1,0,8,0.5,1,0,N,140,153
11,School C4,B,['English'],[2],[5],0,False,1,0,4,0.5,0,0,N,234,247
12,School E,C,['Foreign Language'],[1],[0],0,False,2,0,5,0.5,1,0,N,226,238
13,School A6,E,"['English', 'Science']","[2, 2]","[1, 2]",0,False,1,0,10,0.5,0,0,N,195,209
14,School W1,A,"['Economics', 'Physical Education']","[3, 1]","[4, 3]",0,False,1,0,11,0.5,2,1,N,211,224
15,School J5,E,['History'],[4],[5],0,False,0,0,6,1.0,0,0,N,68,81
16,School B,C,['English'],[2],[2],0,True,0,0,6,0.5,0,0,N,175,189
17,School V3,C,"['Foreign Language', 'Maths']","[4, 1]","[4, 4]",0,True,0,0,6,1.0,0,0,N,4,17
18,School B5,C,"['Physical Education', 'Maths', 'English', 'History']","[1, 2, 3, 2]","[5, 3, 0, 5]",0,False,2,0,10,0.5,0,0,N,54,69
19,School J6,A,['History'],[2],[2],0,True,1,0,10,0.5,0,0,N,22,33
20,School N5,D,"['History', 'Maths', 'Physical Education']","[1, 2, 2]","[2, 3, 3]",0,True,0,0,7,1.0,1,0,N,52,64
21,School K4,C,['Science'],[3],[0],1,False,0,0,10,0.5,2,0,N,77,94
22,School K2,A,['Science'],[2],[4],1,True,1,0,10,0.5,2,0,N,113,125
23,School V2,A,"['Maths', 'History', 'Physical Education']","[2, 3, 1]","[1, 3, 5]",0,True,2,0,12,2.0,1,2,advanced,270,282
24,School G1,B,['History'],[3],[4],0,True,2,0,9,1.0,3,0,N,63,77
25,School W1,D,"['Maths', 'Physical Education']","[2, 3]","[3, 5]",0,True,1,0,5,1.0,1,0,N,44,58
26,School U1,C,['Physical Education'],[3],[4],0,True,0,0,5,0.5,0,0,N,195,210
