Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM,Registration Date,Leaving Date
0,['Chemistry'],[5],0,False,6,0,N,1,N,0,1,0.0,122,139
1,"['Chemistry', 'History', 'Maths', 'Literature']","[5, 4, 4, 5]",3,False,4,3,N,3,N,0,1,0.0,108,124
2,"['Geography', 'Chemistry', 'Music']","[4, 3, 3]",3,True,2,0,N,0,W,1,3,1.5,270,285
3,"['Physics', 'Music']","[5, 3]",1,True,3,0,2,3,N,0,1,0.0,40,58
4,"['History', 'Chemistry']","[3, 4]",0,False,5,1,2,1,N,0,1,0.0,272,288
5,"['Physical Education', 'Geography', 'Science']","[2, 4, 4]",1,True,1,1,N,1,S,1,0,4.5,130,147
6,"['Computer Science', 'Biology', 'Economics']","[3, 5, 4]",1,True,3,1,1,0,N,0,1,0.0,258,275
7,"['Music', 'Biology', 'Geography', 'Chemistry']","[4, 5, 5, 5]",1,False,10,0,N,0,N,0,1,0.0,66,83
8,['Physics'],[2],1,True,1,0,1,3,N,0,1,0.0,132,149
9,"['Computer Science', 'History']","[5, 4]",1,True,5,0,N,3,N,0,1,0.0,156,175
10,"['History', 'Biology', 'Foreign Language']","[3, 4, 3]",0,False,6,1,N,0,N,0,1,0.0,182,197
11,"['Chemistry', 'Foreign Language', 'English']","[2, 5, 4]",0,True,1,1,N,1,N,0,1,0.0,248,265
12,"['Literature', 'Physical Education', 'Physics']","[3, 5, 4]",1,True,3,0,1,0,N,0,1,0.0,14,34
13,['Science'],[2],3,False,6,1,N,0,N,0,1,0.0,208,226
14,"['Science', 'Foreign Language']","[2, 2]",3,False,1,1,N,1,N,0,1,0.0,22,37
15,"['Computer Science', 'Physics']","[5, 3]",1,True,4,0,N,3,N,0,1,0.0,60,80
16,"['Economics', 'History']","[2, 3]",1,False,6,0,N,1,N,0,1,0.0,162,179
17,"['Physics', 'Computer Science', 'Economics', 'Chemistry']","[5, 3, 3, 5]",0,False,6,1,2,3,N,0,1,0.0,278,296
18,['Geography'],[4],1,True,9,0,2,0,N,0,1,0.0,16,33
19,"['Economics', 'Chemistry']","[4, 5]",1,False,2,1,N,0,N,0,1,0.0,222,243
20,['Biology'],[4],0,True,2,0,N,1,W,1,3,1.5,48,69
21,"['Art', 'Science', 'Literature']","[4, 2, 2]",1,True,3,0,N,1,S,1,0,4.5,152,172
22,['English'],[5],1,False,5,1,N,3,N,0,1,0.0,90,105
23,"['Music', 'Science', 'History', 'Literature', 'Biology']","[3, 3, 4, 4, 3]",3,True,7,3,N,3,N,0,1,0.0,290,307
24,"['Physics', 'English', 'Maths', 'Literature']","[4, 5, 5, 2]",0,True,6,0,N,0,W,1,3,1.5,190,205
25,"['Chemistry', 'Computer Science']","[2, 2]",3,True,2,1,N,0,N,0,1,0.0,74,90
26,['Economics'],[3],1,False,2,1,1,0,N,0,1,0.0,102,117
27,"['Physical Education', 'Chemistry', 'English']","[3, 4, 2]",1,False,1,0,N,0,N,0,1,0.0,114,128
28,"['Maths', 'Computer Science', 'Geography']","[2, 5, 3]",0,False,9,0,N,0,N,0,1,0.0,0,17
29,"['Chemistry', 'Economics', 'Music']","[4, 2, 4]",3,True,3,1,1,0,W,1,3,1.5,56,76
30,"['English', 'Maths', 'Foreign Language']","[4, 2, 4]",0,False,4,0,N,1,N,0,1,0.0,220,239
31,"['Economics', 'Maths', 'History']","[5, 3, 2]",0,True,5,0,1,3,N,0,1,0.0,62,82
32,['Art'],[5],3,False,3,0,N,3,N,0,1,0.0,158,176
33,['Chemistry'],[5],0,True,3,0,1,1,N,0,1,0.0,282,298
34,"['Geography', 'Foreign Language']","[4, 5]",3,False,5,1,N,3,N,0,1,0.0,104,123
35,"['English', 'Maths', 'Physics']","[2, 5, 4]",3,True,2,1,2,3,N,0,1,0.0,214,233
36,"['Physical Education', 'Science']","[4, 4]",3,False,8,1,N,3,N,0,1,0.0,228,249
37,['Biology'],[3],1,True,3,1,2,0,N,0,1,0.0,186,205
