Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
14,14,8,18,0,37.0,37.0,50.5,180.0,13.0,0.10533976554870605
28,17,14,5,2,17.0,19.0,76.0,89.0,7.0,0.2947580814361572
42,16,12,12,1,27.0,28.2,51.0,160.0,12.0,0.16215801239013672
56,24,17,12,1,23.0,23.8,69.0,162.0,11.0,0.651296854019165
70,23,18,12,0,18.0,18.0,72.0,144.0,10.0,0.670504093170166
84,21,15,24,0,45.0,45.0,123.5,266.0,19.0,0.2658219337463379
98,19,21,11,0,25.0,25.0,30.0,115.0,7.0,0.36224937438964844
112,14,18,14,0,24.0,24.0,60.0,152.0,12.0,0.3018331527709961
126,16,18,8,1,17.0,17.8,27.5,111.0,9.0,0.2945518493652344
140,19,17,14,0,30.0,30.0,39.5,136.0,12.0,0.34148097038269043
154,13,15,11,0,20.0,20.0,41.5,106.0,8.0,0.3149840831756592
168,17,16,13,0,24.0,24.0,69.5,140.0,11.0,0.28231310844421387
182,19,15,13,1,18.0,18.8,60.5,147.0,13.0,0.3303098678588867
196,11,16,11,0,24.0,24.0,33.0,123.0,8.0,0.19051408767700195
210,19,16,22,0,34.0,34.0,120.5,228.0,13.0,0.23470687866210938
224,17,21,5,0,12.0,12.0,17.0,60.0,5.0,0.31894993782043457
238,19,13,6,2,15.0,16.299999999999997,42.5,107.0,10.0,0.294666051864624
252,19,12,10,1,22.0,23.2,39.0,124.0,9.0,0.34742093086242676
266,17,13,12,1,27.0,27.8,58.5,148.0,10.0,0.2695188522338867
280,17,14,12,1,28.0,28.1,42.0,147.0,9.0,0.3177211284637451
294,27,16,22,3,49.0,51.5,134.0,297.0,18.0,0.6151738166809082
