Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0023431777954101562
14,15,8,7,0,10.0,10.0,25.5,68.0,7.0,0.11438703536987305
28,13,13,8,1,22.0,22.8,44.0,100.0,6.0,0.14328694343566895
42,16,12,10,1,23.0,23.8,45.5,113.0,9.0,0.20967507362365723
56,23,15,14,2,29.0,31.0,46.0,202.0,13.0,0.44490599632263184
70,28,16,11,3,26.0,32.6,70.0,194.0,14.0,0.960914134979248
84,17,16,12,0,25.0,25.0,54.0,113.0,11.0,0.24869179725646973
98,29,16,24,0,49.0,49.0,101.0,269.0,20.0,0.6350042819976807
112,25,16,10,2,20.0,21.6,81.0,138.0,11.0,0.34653329849243164
126,13,18,7,0,16.0,16.0,25.5,71.0,6.0,0.1955881118774414
140,12,16,7,0,12.0,12.0,29.0,86.0,7.0,0.09492301940917969
154,18,13,11,1,21.0,21.8,48.0,142.0,9.0,0.27823781967163086
168,9,16,9,1,18.0,18.8,63.5,126.0,8.0,0.1835641860961914
182,23,17,10,2,18.0,19.6,72.0,151.0,11.0,0.7169690132141113
196,23,15,11,0,21.0,21.0,37.5,126.0,9.0,0.5733880996704102
210,5,18,6,0,10.0,10.0,29.5,67.0,4.0,0.06998109817504883
224,18,12,19,1,38.0,41.3,71.0,246.0,14.0,0.48285603523254395
238,24,17,11,0,20.0,20.0,38.0,123.0,8.0,0.5461890697479248
252,19,17,14,0,27.0,27.0,57.0,146.0,11.0,0.21120405197143555
266,23,14,12,0,25.0,25.0,75.0,120.0,10.0,0.42404818534851074
280,21,16,8,1,16.0,16.8,30.0,108.0,9.0,0.3862781524658203
294,20,14,14,1,26.0,26.8,99.0,164.0,13.0,0.2580549716949463
