Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
6,1,4,0,0,0.0,0.0,0.0,0.0,0.0,0.008795976638793945
8,2,5,2,0,2.0,2.0,5.5,23.0,1.0,0.013707160949707031
10,4,6,2,0,2.0,2.0,6.5,25.0,2.0,0.01574873924255371
12,7,7,1,0,2.0,2.0,6.5,13.0,1.0,0.023946046829223633
14,13,8,5,0,12.0,12.0,26.0,53.0,5.0,0.11096596717834473
16,16,9,1,0,1.0,1.0,15.5,13.0,1.0,0.18316888809204102
18,19,10,3,0,5.0,5.0,9.5,26.0,3.0,0.24649477005004883
20,20,10,1,0,2.0,2.0,3.5,13.0,1.0,0.3192613124847412
22,20,11,1,0,3.0,3.0,33.5,10.0,1.0,0.32160091400146484
24,24,11,4,3,13.0,14.7,51.0,116.0,8.0,0.6615638732910156
26,26,12,3,0,3.0,3.0,17.0,34.0,3.0,0.6843090057373047
28,27,13,0,0,0.0,0.0,0.0,0.0,0.0,0.953200101852417
30,27,14,1,0,3.0,3.0,2.5,12.0,1.0,0.8042690753936768
32,27,15,6,0,9.0,9.0,18.5,66.0,6.0,0.8398902416229248
34,29,16,0,0,0.0,0.0,0.0,0.0,0.0,1.1165807247161865
36,26,17,3,0,7.0,7.0,20.0,36.0,3.0,0.911221981048584
38,24,18,1,0,1.0,1.0,2.5,9.0,1.0,0.7760500907897949
40,24,19,2,0,3.0,3.0,5.0,21.0,2.0,0.6959350109100342
42,24,20,4,0,7.0,7.0,7.5,41.0,3.0,0.757620096206665
44,28,20,3,0,4.0,4.0,12.5,29.0,2.0,1.0062870979309082
46,28,20,3,0,7.0,7.0,14.5,34.0,3.0,0.9470071792602539
48,27,20,1,0,1.0,1.0,1.0,13.0,1.0,0.8330671787261963
50,28,20,3,0,4.0,4.0,19.0,37.0,3.0,0.8319649696350098
52,29,20,1,0,1.0,1.0,5.5,11.0,1.0,0.7248687744140625
54,28,20,1,0,3.0,3.0,5.5,13.0,1.0,0.657473087310791
56,27,18,4,0,9.0,9.0,24.5,52.0,4.0,0.4369051456451416
58,28,17,3,0,4.0,4.0,22.5,34.0,2.0,0.321901798248291
60,29,18,3,0,5.0,5.0,19.0,32.0,3.0,0.36855316162109375
62,28,19,3,1,9.0,9.1,15.0,45.0,5.0,0.4481673240661621
64,28,19,0,0,0.0,0.0,0.0,0.0,0.0,0.44022202491760254
66,25,19,5,0,9.0,9.0,13.5,43.0,5.0,0.42786312103271484
68,26,19,5,0,12.0,12.0,56.0,48.0,4.0,0.3869352340698242
70,25,19,6,0,9.0,9.0,32.5,63.0,5.0,0.35261082649230957
72,25,20,0,0,0.0,0.0,0.0,0.0,0.0,0.3826413154602051
74,25,20,0,0,0.0,0.0,0.0,0.0,0.0,0.3930778503417969
76,26,20,3,0,8.0,8.0,12.5,32.0,3.0,0.40059709548950195
78,27,20,1,1,3.0,3.8,7.5,32.0,3.0,0.44629907608032227
80,27,19,4,0,11.0,11.0,17.5,40.0,4.0,0.598336935043335
82,27,18,1,1,3.0,3.8,32.0,34.0,2.0,0.5589911937713623
84,30,19,2,1,5.0,5.1,46.5,46.0,4.0,0.8543128967285156
86,26,19,2,0,3.0,3.0,10.5,21.0,2.0,0.7999482154846191
88,26,18,6,0,10.0,10.0,26.5,78.0,6.0,0.7999579906463623
90,27,19,0,0,0.0,0.0,0.0,0.0,0.0,0.7476212978363037
92,28,19,3,0,7.0,7.0,16.5,32.0,3.0,0.8174808025360107
94,27,17,0,0,0.0,0.0,0.0,0.0,0.0,0.608212947845459
96,29,18,2,0,5.0,5.0,12.5,21.0,2.0,0.7629101276397705
