Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,2,1,1,0,1.0,1.0,7.0,11.0,1.0,0.0049359798431396484
14,14,8,6,1,11.0,11.1,35.5,82.0,6.0,0.1458888053894043
28,16,12,11,0,19.0,19.0,67.0,117.0,8.0,0.24290728569030762
42,20,17,7,2,16.0,17.299999999999997,39.0,129.0,9.0,0.26384687423706055
56,16,14,14,0,29.0,29.0,51.5,144.0,11.0,0.16432929039001465
70,25,14,8,1,19.0,20.2,59.5,112.0,9.0,0.332639217376709
84,15,16,13,0,22.0,22.0,86.0,135.0,9.0,0.19928908348083496
98,17,15,11,1,21.0,21.8,41.0,115.0,8.0,0.4445302486419678
112,18,15,12,1,22.0,22.8,49.0,155.0,11.0,0.4434621334075928
126,17,17,9,0,19.0,19.0,34.5,102.0,8.0,0.40466880798339844
140,20,15,7,2,18.0,18.9,31.0,123.0,7.0,0.49021291732788086
154,17,14,7,1,16.0,16.8,54.0,98.0,7.0,0.26238298416137695
168,17,15,16,0,26.0,26.0,98.5,185.0,12.0,0.2989010810852051
182,18,16,10,0,18.0,18.0,44.5,114.0,10.0,0.2416670322418213
196,20,14,12,1,23.0,23.8,58.5,139.0,10.0,0.303570032119751
210,14,15,7,1,15.0,17.2,22.5,90.0,6.0,0.2990748882293701
224,11,15,6,0,8.0,8.0,19.0,68.0,6.0,0.1724410057067871
238,23,15,15,1,33.0,34.2,110.5,185.0,11.0,0.4157721996307373
252,19,18,17,1,35.0,35.8,82.5,195.0,15.0,0.3597829341888428
266,24,17,12,0,22.0,22.0,48.0,138.0,11.0,0.8109188079833984
280,19,17,10,2,26.0,29.799999999999997,54.5,151.0,13.0,0.42760276794433594
294,22,17,13,0,28.0,28.0,145.0,152.0,12.0,0.27573418617248535
