Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.003365039825439453
14,17,8,7,0,13.0,13.0,37.0,73.0,7.0,0.12060022354125977
28,14,10,9,1,18.0,20.6,84.5,114.0,7.0,0.14799880981445312
42,20,14,14,0,28.0,28.0,50.0,163.0,12.0,0.2393500804901123
56,18,14,15,0,27.0,27.0,73.0,156.0,12.0,0.20346713066101074
70,22,18,11,0,24.0,24.0,76.5,125.0,8.0,0.4569888114929199
84,16,16,7,0,13.0,13.0,34.0,73.0,5.0,0.27797818183898926
98,16,16,15,0,27.0,27.0,79.0,160.0,11.0,0.2717459201812744
112,16,16,11,0,20.0,20.0,61.5,112.0,9.0,0.24838590621948242
126,18,15,16,2,33.0,34.6,104.5,218.0,12.0,0.3106238842010498
140,15,18,14,0,28.0,28.0,84.0,151.0,9.0,0.44470882415771484
154,17,18,12,2,30.0,31.6,89.5,171.0,13.0,0.613987922668457
168,26,18,10,1,24.0,25.2,85.5,121.0,10.0,0.8033571243286133
182,17,17,8,1,18.0,19.2,73.5,113.0,9.0,0.29970479011535645
196,11,14,4,0,6.0,6.0,18.5,41.0,4.0,0.15699195861816406
210,21,13,14,2,28.0,29.6,82.0,200.0,13.0,0.3873779773712158
224,24,15,10,3,29.0,30.7,67.5,183.0,16.0,0.8047671318054199
238,21,16,10,1,20.0,21.2,47.0,133.0,11.0,0.587165117263794
252,23,18,14,1,28.0,28.8,109.5,186.0,12.0,0.38161611557006836
266,20,15,5,0,12.0,12.0,37.0,57.0,5.0,0.23646998405456543
280,17,15,15,0,28.0,28.0,77.5,173.0,13.0,0.37454915046691895
294,18,15,4,2,10.0,10.899999999999999,23.0,98.0,8.0,0.36687803268432617
