Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM,Registration Date,Leaving Date
0,"['Geography', 'History']","[4, 4]",0,True,3,0,1,3,N,0,1,0.0,22,41
1,"['Biology', 'Science']","[2, 3]",3,False,2,1,N,3,N,0,1,0.0,34,55
2,"['Foreign Language', 'Geography', 'Chemistry', 'Economics']","[3, 5, 5, 5]",1,True,7,0,2,0,N,0,1,0.0,270,286
3,['Art'],[3],1,False,2,1,N,3,N,0,1,0.0,96,115
4,['Chemistry'],[3],3,True,2,0,N,3,N,0,1,0.0,208,228
5,"['English', 'Foreign Language', 'Art', 'Chemistry']","[4, 3, 5, 5]",1,True,5,0,1,3,S,1,0,4.5,284,299
6,['Computer Science'],[5],3,False,4,1,N,1,N,0,1,0.0,222,243
7,"['Foreign Language', 'Music']","[4, 5]",1,False,4,0,N,0,N,0,1,0.0,272,291
8,"['Science', 'Geography', 'Foreign Language']","[5, 3, 2]",3,False,2,0,1,3,N,0,1,0.0,0,18
9,['Foreign Language'],[4],3,False,6,0,N,3,N,0,1,0.0,278,295
10,"['Literature', 'Physical Education', 'Computer Science']","[5, 5, 5]",3,True,2,1,2,1,N,0,1,0.0,18,35
11,"['Biology', 'Science', 'Economics', 'Chemistry', 'Geography']","[3, 2, 3, 2, 5]",3,True,7,0,1,1,N,0,1,0.0,142,158
12,['Music'],[2],3,False,3,0,N,3,N,0,1,0.0,198,216
13,"['Geography', 'Maths']","[3, 3]",3,False,8,0,N,1,N,0,1,0.0,48,67
14,['History'],[5],3,True,2,3,1,1,N,0,1,0.0,138,159
15,"['History', 'Art', 'Geography', 'Physical Education']","[2, 4, 3, 4]",0,False,4,0,N,1,M,1,0,3.0,286,303
16,['History'],[5],1,False,10,1,N,3,N,0,1,0.0,238,257
17,['English'],[5],0,False,4,1,N,3,S,1,0,4.5,214,228
18,"['Literature', 'History', 'Maths']","[5, 2, 2]",3,True,3,0,1,1,N,0,1,0.0,26,45
19,"['History', 'Maths', 'Geography']","[5, 3, 3]",3,False,1,1,1,3,N,0,1,0.0,236,256
20,"['Biology', 'History']","[2, 5]",1,True,5,1,2,0,N,0,1,0.0,194,213
21,"['History', 'Maths']","[3, 3]",1,False,7,0,N,1,N,0,1,0.0,24,44
22,"['Physics', 'Music', 'Computer Science']","[4, 4, 2]",0,False,9,0,N,1,N,0,1,0.0,150,168
23,"['Maths', 'Biology']","[2, 4]",1,False,5,0,N,0,N,0,1,0.0,228,249
24,['Maths'],[4],1,True,3,1,N,3,N,0,1,0.0,260,280
25,['Art'],[2],3,False,2,0,N,3,N,0,1,0.0,268,282
26,"['English', 'Geography']","[5, 4]",1,True,3,1,N,1,N,0,1,0.0,282,299
27,"['Chemistry', 'Biology', 'Literature']","[5, 5, 4]",3,False,2,3,N,1,N,0,1,0.0,66,82
28,"['Foreign Language', 'Geography', 'Biology']","[2, 4, 2]",1,True,2,0,N,1,N,0,1,0.0,182,197
29,"['Foreign Language', 'Physical Education']","[5, 2]",1,False,2,1,1,1,N,0,1,0.0,102,120
30,"['Literature', 'Maths', 'History']","[5, 4, 4]",3,False,1,0,1,0,N,0,1,0.0,98,119
31,"['Geography', 'English']","[4, 4]",0,True,6,1,N,1,N,0,1,0.0,206,224
32,"['Science', 'Physical Education', 'Music', 'Geography']","[2, 3, 3, 2]",0,True,6,1,N,0,N,0,1,0.0,168,182
33,"['Art', 'Physics', 'Science', 'English']","[4, 5, 2, 4]",1,False,6,1,N,1,W,1,3,1.5,72,87
34,['English'],[5],1,False,2,1,2,0,N,0,1,0.0,242,258
35,['Maths'],[3],1,False,2,1,2,0,N,0,1,0.0,264,284
36,"['Literature', 'Physical Education']","[4, 2]",3,True,2,0,2,3,N,0,1,0.0,126,145
37,"['History', 'Maths', 'Geography', 'Literature']","[4, 2, 5, 3]",0,True,4,1,N,0,N,0,1,0.0,6,20
38,"['Economics', 'Maths']","[2, 2]",0,False,5,0,1,0,N,0,1,0.0,240,260
39,"['Geography', 'Art', 'Literature', 'Science']","[3, 2, 3, 2]",1,True,6,3,N,0,W,1,3,1.5,4,23
40,"['Chemistry', 'Maths']","[4, 4]",0,True,3,1,1,3,S,1,0,4.5,294,315
41,"['Physical Education', 'English']","[4, 3]",3,True,2,0,N,0,N,0,1,0.0,256,275
42,['History'],[5],1,True,6,0,0,0,N,0,1,0.0,64,83
43,['Biology'],[4],3,True,8,0,N,3,N,0,1,0.0,36,55
44,['Art'],[4],1,False,7,0,N,3,N,0,1,0.0,114,134
45,"['Art', 'Literature']","[2, 4]",3,True,1,3,N,1,N,0,1,0.0,180,195
46,['Chemistry'],[2],3,True,3,0,N,1,N,0,1,0.0,38,55
47,"['Art', 'History', 'Biology']","[5, 5, 4]",3,True,6,1,N,1,N,0,1,0.0,32,53
48,"['History', 'Economics']","[3, 4]",3,True,9,1,N,0,N,0,1,0.0,252,273
49,"['English', 'Physics', 'Science', 'History', 'Computer Science']","[5, 3, 5, 4, 5]",3,True,10,1,2,0,N,0,1,0.0,112,132
50,['Music'],[2],0,True,4,3,N,1,N,0,1,0.0,128,143
51,['Biology'],[4],0,False,3,0,N,0,M,1,0,3.0,78,93
52,"['Music', 'Physical Education']","[5, 4]",1,True,1,0,1,0,N,0,1,0.0,124,140
53,['Art'],[3],0,False,4,0,2,1,N,0,1,0.0,28,43
54,"['Maths', 'Geography', 'Computer Science', 'Music']","[2, 5, 3, 5]",3,True,7,1,2,1,S,1,0,4.5,292,313
55,"['Physical Education', 'Art', 'Chemistry', 'Geography']","[4, 3, 4, 4]",0,False,4,0,N,0,N,0,1,0.0,246,264
56,"['English', 'Biology']","[5, 5]",0,False,2,0,N,0,S,1,0,4.5,234,250
57,['Physical Education'],[5],0,True,3,0,N,0,N,0,1,0.0,92,108
58,"['Art', 'Physics']","[2, 3]",3,True,6,0,N,3,N,0,1,0.0,152,170
59,['Physical Education'],[4],1,False,9,0,N,3,N,0,1,0.0,140,159
60,"['History', 'Chemistry', 'Maths']","[3, 2, 3]",1,True,3,3,N,3,N,0,1,0.0,212,226
61,"['English', 'Chemistry', 'History']","[5, 4, 3]",1,True,1,1,N,1,N,0,1,0.0,218,233
62,"['Maths', 'English', 'Literature', 'Music']","[4, 3, 4, 2]",3,False,4,0,1,0,N,0,1,0.0,148,169
63,"['Economics', 'Computer Science']","[3, 2]",0,False,1,3,N,1,N,0,1,0.0,232,250
64,"['Physics', 'Art', 'Maths']","[3, 5, 2]",1,False,4,0,2,1,N,0,1,0.0,290,307
65,"['Literature', 'Geography', 'English']","[5, 4, 2]",1,True,1,0,N,1,N,0,1,0.0,266,281
66,"['English', 'Maths', 'Art', 'Music']","[4, 3, 2, 3]",3,True,4,1,N,1,N,0,1,0.0,210,230
67,['Foreign Language'],[5],1,True,7,0,N,3,N,0,1,0.0,120,138
68,"['Music', 'Economics', 'History', 'English']","[4, 2, 2, 3]",1,False,6,1,1,0,N,0,1,0.0,44,64
69,['Art'],[3],0,True,5,1,N,3,N,0,1,0.0,200,217
70,"['English', 'Science', 'Chemistry', 'Geography']","[3, 5, 5, 4]",1,True,6,0,2,0,N,0,1,0.0,30,47
71,['Art'],[3],3,False,3,0,N,0,N,0,1,0.0,80,95
72,['Music'],[5],1,True,2,0,1,3,N,0,1,0.0,280,299
73,"['Literature', 'Economics', 'History']","[2, 3, 4]",0,False,5,0,1,1,N,0,1,0.0,172,186
74,"['Economics', 'Biology', 'Computer Science']","[2, 2, 2]",0,True,6,1,0,3,N,0,1,0.0,14,28
75,['Geography'],[3],1,False,6,1,N,1,S,1,0,4.5,298,318
76,"['English', 'Literature']","[4, 2]",0,True,5,1,N,1,N,0,1,0.0,42,57
77,"['Music', 'Chemistry']","[5, 4]",3,True,2,1,N,0,N,0,1,0.0,100,115
78,"['Biology', 'Computer Science']","[2, 3]",1,True,5,1,N,3,N,0,1,0.0,118,133
