Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
7,9,4,2,0,4.0,4.0,6.0,18.0,2.0,0.017436981201171875
14,14,8,13,0,23.0,23.0,62.0,146.0,10.0,0.15600109100341797
21,17,9,5,0,7.0,7.0,25.5,51.0,5.0,0.2504701614379883
28,23,13,6,0,12.0,12.0,56.5,66.0,5.0,0.5598969459533691
35,20,15,7,0,17.0,17.0,74.5,76.0,7.0,0.41550207138061523
42,25,18,10,0,20.0,20.0,50.5,111.0,9.0,0.7772159576416016
49,20,18,3,0,4.0,4.0,16.5,32.0,2.0,0.34101366996765137
56,26,20,7,0,12.0,12.0,55.0,78.0,7.0,0.8397190570831299
63,23,20,6,0,9.0,9.0,34.0,57.0,5.0,0.6929068565368652
70,22,18,7,0,12.0,12.0,55.5,77.0,5.0,0.6564340591430664
77,15,17,4,0,9.0,9.0,50.5,43.0,3.0,0.32483506202697754
84,19,17,6,1,14.0,14.8,34.5,79.0,7.0,0.32427310943603516
91,24,17,9,0,18.0,18.0,125.0,101.0,8.0,0.5218439102172852
98,23,15,8,0,15.0,15.0,18.0,90.0,6.0,0.4135761260986328
105,19,15,5,0,10.0,10.0,31.0,52.0,4.0,0.3218040466308594
112,21,16,0,1,2.0,2.8,8.5,22.0,2.0,0.2736167907714844
119,21,15,4,0,5.0,5.0,34.5,46.0,4.0,0.33004021644592285
126,17,15,7,0,15.0,15.0,55.0,80.0,6.0,0.2863631248474121
133,19,14,3,0,6.0,6.0,12.5,38.0,3.0,0.29018092155456543
140,15,16,10,1,25.0,25.1,51.0,120.0,8.0,0.18309998512268066
147,26,16,4,1,8.0,8.1,30.5,64.0,6.0,0.3830399513244629
154,28,15,5,0,9.0,9.0,13.0,55.0,3.0,0.49581193923950195
161,20,16,3,2,9.0,9.899999999999999,36.0,66.0,6.0,0.4100301265716553
168,16,18,2,0,2.0,2.0,9.0,25.0,2.0,0.3945939540863037
175,11,17,0,0,0.0,0.0,0.0,0.0,0.0,0.21628379821777344
182,11,18,2,0,4.0,4.0,13.5,22.0,2.0,0.24329495429992676
189,14,17,3,0,6.0,6.0,3.5,34.0,3.0,0.29847002029418945
196,14,13,3,0,5.0,5.0,7.5,33.0,3.0,0.15340280532836914
203,14,13,6,0,11.0,11.0,35.0,74.0,5.0,0.2550480365753174
210,21,14,8,1,15.0,15.8,68.0,107.0,7.0,0.4947988986968994
217,22,14,11,0,22.0,22.0,53.0,124.0,9.0,0.6414330005645752
224,22,16,4,3,13.0,20.700000000000003,36.0,115.0,10.0,0.900108814239502
231,28,16,5,0,12.0,12.0,28.0,60.0,5.0,1.1366639137268066
238,28,17,7,0,11.0,11.0,39.5,76.0,7.0,0.9811291694641113
245,19,17,2,0,5.0,5.0,7.0,21.0,2.0,0.42051219940185547
252,16,17,3,1,9.0,9.1,33.0,58.0,4.0,0.3059549331665039
259,21,17,10,0,20.0,20.0,42.5,109.0,9.0,0.719141960144043
266,21,15,7,0,8.0,8.0,31.5,78.0,5.0,0.5984218120574951
273,20,16,4,0,5.0,5.0,10.0,47.0,3.0,0.4163219928741455
280,20,19,4,0,6.0,6.0,17.0,42.0,4.0,0.31858205795288086
287,19,17,5,0,10.0,10.0,52.5,54.0,5.0,0.29126882553100586
294,17,14,5,0,7.0,7.0,35.5,58.0,5.0,0.23938298225402832
