Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM,Registration Date,Leaving Date
0,"['English', 'Computer Science']","[5, 5]",1,True,4,1,N,3,N,0,1,0.0,36,53
1,['Literature'],[5],1,False,2,1,N,1,N,0,1,0.0,128,146
2,"['Foreign Language', 'Maths']","[2, 5]",0,False,3,1,N,0,N,0,1,0.0,118,133
3,"['History', 'Science', 'Chemistry']","[3, 2, 4]",3,True,4,0,N,1,N,0,1,0.0,264,278
4,"['English', 'Literature']","[2, 3]",1,False,2,0,N,1,M,1,0,3.0,204,225
5,"['English', 'Chemistry', 'Biology']","[4, 2, 4]",1,True,6,3,N,3,N,0,1,0.0,176,190
6,"['Literature', 'English', 'Science']","[5, 4, 5]",0,False,8,1,0,3,W,1,3,1.5,116,130
7,"['Science', 'Biology', 'Literature', 'Chemistry']","[5, 2, 3, 5]",0,True,6,0,2,0,N,0,1,0.0,196,210
8,"['Literature', 'Physics', 'Physical Education', 'Music']","[3, 3, 5, 4]",1,False,5,1,2,1,N,0,1,0.0,258,279
9,['Computer Science'],[5],1,False,3,1,N,0,N,0,1,0.0,212,226
10,"['Maths', 'English']","[5, 3]",0,True,5,1,N,0,N,0,1,0.0,24,43
11,"['History', 'Computer Science']","[2, 2]",0,True,6,0,2,3,N,0,1,0.0,88,105
12,"['English', 'Computer Science', 'Physical Education']","[4, 2, 4]",0,False,3,1,1,1,N,0,1,0.0,94,114
13,['Foreign Language'],[2],1,False,6,0,N,3,N,0,1,0.0,40,60
14,['Biology'],[2],0,False,4,1,1,0,N,0,1,0.0,90,107
15,['Physics'],[2],3,True,1,0,N,1,N,0,1,0.0,50,71
16,"['Physical Education', 'Chemistry', 'Computer Science']","[2, 2, 4]",0,True,3,1,2,0,N,0,1,0.0,20,41
17,"['Science', 'Physics', 'Physical Education']","[5, 3, 3]",1,True,6,1,N,3,N,0,1,0.0,162,177
18,['Physical Education'],[4],3,False,4,1,2,3,N,0,1,0.0,64,84
19,"['Biology', 'English', 'Science']","[4, 4, 5]",1,False,2,0,2,1,N,0,1,0.0,242,262
20,"['Biology', 'Science']","[2, 5]",3,True,1,0,1,1,N,0,1,0.0,152,168
21,['Economics'],[3],3,False,1,0,N,3,N,0,1,0.0,76,93
22,"['Economics', 'Geography', 'Music']","[5, 2, 4]",1,False,6,1,N,1,N,0,1,0.0,154,169
23,"['Physical Education', 'Geography', 'Chemistry', 'Science']","[3, 4, 5, 3]",1,True,5,1,1,0,N,0,1,0.0,102,118
24,"['Economics', 'History', 'Maths']","[2, 5, 4]",1,True,6,0,N,1,N,0,1,0.0,148,167
25,"['Foreign Language', 'Chemistry', 'English', 'Maths']","[5, 2, 4, 3]",3,True,8,1,N,3,N,0,1,0.0,220,236
26,"['Science', 'Art', 'English']","[5, 5, 2]",1,False,9,3,N,1,N,0,1,0.0,158,176
27,['Maths'],[5],3,True,1,1,N,0,N,0,1,0.0,180,201
28,['Physics'],[4],3,False,4,1,N,1,N,0,1,0.0,48,67
29,['Music'],[5],3,True,10,0,2,1,N,0,1,0.0,150,171
30,"['Art', 'Biology']","[4, 4]",0,True,8,0,N,1,N,0,1,0.0,250,271
31,['Chemistry'],[2],0,True,7,0,N,3,N,0,1,0.0,28,47
32,"['Science', 'History', 'Economics']","[4, 3, 5]",1,False,2,1,N,1,N,0,1,0.0,120,134
33,"['Physics', 'Chemistry']","[4, 5]",0,True,1,0,1,3,N,0,1,0.0,78,92
34,"['Geography', 'Literature', 'Physics']","[5, 3, 4]",0,True,1,0,N,0,N,0,1,0.0,2,18
35,['Physical Education'],[2],1,False,6,0,N,0,N,0,1,0.0,294,315
36,['Biology'],[2],1,True,7,1,N,1,S,1,0,4.5,54,74
37,['Foreign Language'],[4],0,False,4,0,2,0,N,0,1,0.0,228,246
38,"['Maths', 'Art', 'Geography']","[3, 2, 4]",3,False,6,1,1,0,N,0,1,0.0,130,149
39,['English'],[5],1,False,3,3,N,0,N,0,1,0.0,156,171
40,"['Geography', 'Chemistry', 'Biology']","[2, 4, 4]",1,False,3,1,N,0,N,0,1,0.0,122,138
41,['Foreign Language'],[5],3,True,4,0,N,0,W,1,3,1.5,226,240
42,"['Science', 'Economics', 'Art', 'Foreign Language']","[5, 4, 5, 5]",0,False,6,0,N,0,N,0,1,0.0,68,82
43,"['Music', 'Physics', 'Chemistry']","[4, 2, 4]",1,True,4,0,N,3,N,0,1,0.0,110,127
44,['Economics'],[3],1,True,5,0,N,0,N,0,1,0.0,244,264
45,"['Foreign Language', 'Art', 'Maths', 'Economics']","[4, 2, 4, 5]",0,False,9,0,2,3,N,0,1,0.0,22,37
46,['Music'],[5],1,False,9,1,1,0,W,1,3,1.5,60,79
47,"['Literature', 'Chemistry', 'Foreign Language', 'History']","[5, 4, 4, 5]",0,True,6,0,1,1,N,0,1,0.0,174,195
48,"['Physics', 'Art']","[5, 3]",3,False,3,3,N,0,N,0,1,0.0,256,276
49,"['Music', 'Science', 'English', 'Physics', 'Literature']","[4, 5, 2, 3, 2]",1,True,9,1,0,0,N,0,1,0.0,186,205
50,"['Biology', 'Art', 'Literature']","[3, 4, 2]",0,False,3,0,1,3,M,1,0,3.0,46,64
51,"['Art', 'Science', 'Computer Science']","[3, 5, 5]",3,True,2,0,N,3,N,0,1,0.0,214,230
52,"['Economics', 'History', 'Music', 'Science']","[4, 2, 2, 3]",0,False,4,1,1,0,N,0,1,0.0,222,239
