Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
1,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.006126880645751953
2,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.010012149810791016
3,6,2,0,0,0.0,0.0,0.0,0.0,0.0,0.009763002395629883
4,7,3,1,0,1.0,1.0,4.5,8.0,1.0,0.014695882797241211
5,7,3,0,0,0.0,0.0,0.0,0.0,0.0,0.01226496696472168
6,8,4,1,0,3.0,3.0,1.5,10.0,1.0,0.015735149383544922
7,9,4,0,0,0.0,0.0,0.0,0.0,0.0,0.015579938888549805
8,10,5,2,0,3.0,3.0,24.0,23.0,2.0,0.03585004806518555
9,12,5,1,0,2.0,2.0,1.0,10.0,1.0,0.057138919830322266
10,12,6,2,0,4.0,4.0,6.5,20.0,2.0,0.07164716720581055
11,12,6,0,0,0.0,0.0,0.0,0.0,0.0,0.08139920234680176
12,12,7,3,0,3.0,3.0,6.5,37.0,3.0,0.0840911865234375
13,13,7,0,0,0.0,0.0,0.0,0.0,0.0,0.09328389167785645
14,14,8,4,0,9.0,9.0,15.5,46.0,4.0,0.1364443302154541
15,15,8,0,0,0.0,0.0,0.0,0.0,0.0,0.1293809413909912
16,15,9,1,0,1.0,1.0,5.0,9.0,1.0,0.1558852195739746
17,16,9,1,0,1.0,1.0,2.5,13.0,1.0,0.19232988357543945
18,16,10,0,0,0.0,0.0,0.0,0.0,0.0,0.19794487953186035
19,16,9,2,0,2.0,2.0,-0.5,23.0,2.0,0.24185991287231445
20,17,10,2,0,4.0,4.0,18.0,22.0,2.0,0.2381889820098877
21,17,9,0,0,0.0,0.0,0.0,0.0,0.0,0.24416089057922363
22,16,10,0,0,0.0,0.0,0.0,0.0,0.0,0.18328475952148438
23,15,10,0,0,0.0,0.0,0.0,0.0,0.0,0.1840529441833496
24,19,11,3,0,5.0,5.0,7.5,29.0,2.0,0.29439377784729004
25,21,11,2,0,4.0,4.0,9.0,18.0,2.0,0.4032251834869385
26,20,12,0,0,0.0,0.0,0.0,0.0,0.0,0.4438457489013672
27,22,12,0,0,0.0,0.0,0.0,0.0,0.0,0.5227227210998535
28,23,13,2,0,4.0,4.0,25.0,21.0,1.0,0.5342342853546143
29,21,13,0,0,0.0,0.0,0.0,0.0,0.0,0.46114516258239746
30,21,14,1,0,3.0,3.0,20.0,11.0,1.0,0.4758598804473877
31,20,14,0,0,0.0,0.0,0.0,0.0,0.0,0.4682009220123291
32,19,15,2,0,4.0,4.0,31.0,21.0,2.0,0.3659813404083252
33,22,15,1,0,3.0,3.0,8.0,9.0,1.0,0.5763368606567383
34,22,15,1,0,2.0,2.0,2.5,9.0,1.0,0.510296106338501
35,23,15,1,0,3.0,3.0,10.5,12.0,1.0,0.58135986328125
36,21,16,0,0,0.0,0.0,0.0,0.0,0.0,0.4786949157714844
37,22,16,2,0,3.0,3.0,7.0,18.0,1.0,0.5681090354919434
38,24,17,3,0,7.0,7.0,24.5,35.0,3.0,0.6470978260040283
39,22,17,0,0,0.0,0.0,0.0,0.0,0.0,0.6377229690551758
40,22,18,1,0,2.0,2.0,20.5,12.0,1.0,0.6384158134460449
41,21,18,0,0,0.0,0.0,0.0,0.0,0.0,0.6977298259735107
42,24,19,5,0,8.0,8.0,24.0,54.0,4.0,0.7952659130096436
43,23,18,0,0,0.0,0.0,0.0,0.0,0.0,0.6375129222869873
44,21,19,0,0,0.0,0.0,0.0,0.0,0.0,0.47420287132263184
45,22,19,2,0,4.0,4.0,12.5,21.0,2.0,0.4656708240509033
46,21,19,0,0,0.0,0.0,0.0,0.0,0.0,0.346268892288208
47,21,19,0,0,0.0,0.0,0.0,0.0,0.0,0.3010380268096924
48,20,19,1,0,1.0,1.0,4.0,12.0,1.0,0.29178905487060547
49,20,19,0,0,0.0,0.0,0.0,0.0,0.0,0.28497982025146484
50,22,19,0,0,0.0,0.0,0.0,0.0,0.0,0.37043213844299316
51,22,19,0,0,0.0,0.0,0.0,0.0,0.0,0.35968518257141113
52,22,20,1,0,3.0,3.0,1.5,12.0,1.0,0.3355131149291992
53,24,20,2,0,6.0,6.0,10.0,23.0,2.0,0.4267110824584961
54,23,21,2,0,3.0,3.0,14.0,21.0,2.0,0.49386024475097656
55,26,20,0,0,0.0,0.0,0.0,0.0,0.0,0.5378189086914062
56,26,21,1,0,1.0,1.0,11.0,12.0,1.0,0.6695089340209961
57,27,21,0,0,0.0,0.0,0.0,0.0,0.0,0.6967799663543701
58,24,21,2,0,6.0,6.0,11.0,24.0,2.0,0.6898219585418701
59,24,21,0,0,0.0,0.0,0.0,0.0,0.0,0.7057790756225586
60,24,22,2,0,2.0,2.0,8.5,16.0,2.0,0.604133129119873
61,22,20,0,0,0.0,0.0,0.0,0.0,0.0,0.5966899394989014
62,22,21,1,0,1.0,1.0,1.5,13.0,1.0,0.6630420684814453
63,23,21,0,0,0.0,0.0,0.0,0.0,0.0,0.6658833026885986
64,20,22,0,0,0.0,0.0,0.0,0.0,0.0,0.4967527389526367
65,22,21,1,0,1.0,1.0,5.0,10.0,1.0,0.6022768020629883
66,20,19,1,0,1.0,1.0,12.5,13.0,1.0,0.4383540153503418
67,20,19,0,0,0.0,0.0,0.0,0.0,0.0,0.4225890636444092
68,20,20,2,0,4.0,4.0,10.0,22.0,1.0,0.46115589141845703
69,22,19,0,0,0.0,0.0,0.0,0.0,0.0,0.5126209259033203
70,23,20,3,0,6.0,6.0,10.5,32.0,3.0,0.6104280948638916
71,22,20,0,0,0.0,0.0,0.0,0.0,0.0,0.5200228691101074
72,23,19,1,0,1.0,1.0,28.5,7.0,1.0,0.5901808738708496
73,23,19,0,0,0.0,0.0,0.0,0.0,0.0,0.5501811504364014
74,21,20,2,0,5.0,5.0,14.5,20.0,2.0,0.6001842021942139
75,18,20,0,0,0.0,0.0,0.0,0.0,0.0,0.4854609966278076
76,16,20,0,0,0.0,0.0,0.0,0.0,0.0,0.3950157165527344
77,13,20,0,0,0.0,0.0,0.0,0.0,0.0,0.2840840816497803
78,15,21,2,0,5.0,5.0,5.5,22.0,2.0,0.26486706733703613
79,16,21,1,0,1.0,1.0,6.0,12.0,1.0,0.2983529567718506
80,17,22,4,0,10.0,10.0,10.5,36.0,4.0,0.3228740692138672
81,19,21,0,0,0.0,0.0,0.0,0.0,0.0,0.36606502532958984
82,20,22,0,0,0.0,0.0,0.0,0.0,0.0,0.3657557964324951
83,20,20,0,0,0.0,0.0,0.0,0.0,0.0,0.4021880626678467
84,21,18,1,0,1.0,1.0,7.5,12.0,1.0,0.3815619945526123
85,21,18,0,0,0.0,0.0,0.0,0.0,0.0,0.44231295585632324
86,21,19,1,0,1.0,1.0,28.5,13.0,1.0,0.3866090774536133
87,21,18,0,0,0.0,0.0,0.0,0.0,0.0,0.3735017776489258
88,22,19,4,0,9.0,9.0,101.0,44.0,3.0,0.391185998916626
