Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.004314899444580078
2,3,2,0,0,0.0,0.0,0.0,0.0,0.0,0.008961915969848633
4,5,3,3,0,6.0,6.0,5.5,29.0,3.0,0.015578746795654297
6,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.027719974517822266
8,9,5,2,0,3.0,3.0,5.0,19.0,2.0,0.04902911186218262
10,10,6,3,0,5.0,5.0,3.0,36.0,3.0,0.0950782299041748
12,15,7,5,1,10.0,11.5,35.5,72.0,5.0,0.1578829288482666
14,18,8,2,0,4.0,4.0,3.0,23.0,2.0,0.21480178833007812
16,17,9,1,0,1.0,1.0,5.0,10.0,1.0,0.17714715003967285
18,19,10,0,0,0.0,0.0,0.0,0.0,0.0,0.24076294898986816
20,20,10,1,0,3.0,3.0,0.5,12.0,1.0,0.25887107849121094
22,20,11,0,0,0.0,0.0,0.0,0.0,0.0,0.25539088249206543
24,19,12,1,0,2.0,2.0,5.0,12.0,1.0,0.24250578880310059
26,22,13,4,0,8.0,8.0,16.5,48.0,4.0,0.32434511184692383
28,22,14,0,0,0.0,0.0,0.0,0.0,0.0,0.3734431266784668
30,22,15,0,0,0.0,0.0,0.0,0.0,0.0,0.33664679527282715
32,23,16,1,0,3.0,3.0,3.0,10.0,1.0,0.4130871295928955
34,23,17,1,0,2.0,2.0,4.5,12.0,1.0,0.4391608238220215
36,22,17,6,0,9.0,9.0,20.5,63.0,5.0,0.3591928482055664
38,23,17,0,1,2.0,4.199999999999999,7.5,23.0,2.0,0.39847803115844727
40,24,17,0,0,0.0,0.0,0.0,0.0,0.0,0.37278318405151367
42,23,16,1,0,2.0,2.0,1.0,12.0,1.0,0.4136061668395996
44,25,14,3,0,6.0,6.0,13.5,27.0,3.0,0.5280580520629883
46,22,15,1,1,4.0,5.5,6.5,27.0,3.0,0.42168116569519043
48,21,13,1,0,2.0,2.0,3.5,12.0,1.0,0.44013071060180664
50,20,12,0,0,0.0,0.0,0.0,0.0,0.0,0.32587695121765137
52,20,13,1,0,1.0,1.0,4.0,11.0,1.0,0.36899685859680176
54,17,14,4,0,5.0,5.0,19.0,40.0,4.0,0.2862381935119629
56,19,12,2,0,5.0,5.0,8.5,21.0,2.0,0.40679192543029785
58,15,12,4,0,10.0,10.0,13.5,41.0,4.0,0.20433712005615234
60,13,13,4,0,10.0,10.0,9.0,51.0,4.0,0.20241284370422363
62,16,14,4,0,6.0,6.0,14.0,42.0,3.0,0.34798192977905273
64,21,15,2,0,5.0,5.0,6.5,24.0,2.0,0.7628591060638428
66,21,16,1,0,1.0,1.0,6.0,10.0,1.0,0.7674508094787598
68,22,17,4,0,8.0,8.0,19.0,45.0,4.0,0.9713108539581299
70,24,17,2,0,5.0,5.0,8.0,22.0,2.0,1.0798299312591553
72,24,17,3,0,7.0,7.0,10.0,33.0,3.0,0.9590458869934082
74,24,18,1,0,2.0,2.0,5.5,13.0,1.0,1.0189428329467773
76,23,19,1,0,1.0,1.0,6.5,11.0,1.0,1.0292949676513672
78,24,18,1,0,1.0,1.0,5.5,11.0,1.0,0.9706408977508545
80,24,18,2,0,3.0,3.0,11.5,20.0,2.0,1.04911208152771
82,22,18,1,0,2.0,2.0,0.5,12.0,1.0,0.8428540229797363
84,20,19,0,0,0.0,0.0,0.0,0.0,0.0,0.6643378734588623
86,20,20,5,0,8.0,8.0,30.5,56.0,5.0,0.7745683193206787
88,21,19,2,1,6.0,6.8,13.5,48.0,4.0,0.909980058670044
90,21,20,0,0,0.0,0.0,0.0,0.0,0.0,0.831794261932373
92,22,21,2,0,2.0,2.0,6.5,23.0,2.0,1.0422940254211426
94,19,22,0,0,0.0,0.0,0.0,0.0,0.0,0.7994699478149414
96,18,20,0,0,0.0,0.0,0.0,0.0,0.0,0.6036231517791748
98,20,18,3,0,6.0,6.0,39.5,39.0,3.0,0.4407188892364502
100,20,18,2,0,5.0,5.0,33.5,24.0,2.0,0.4615151882171631
102,19,19,0,0,0.0,0.0,0.0,0.0,0.0,0.26045894622802734
104,23,16,0,0,0.0,0.0,0.0,0.0,0.0,0.3873589038848877
106,22,17,2,0,3.0,3.0,6.0,22.0,2.0,0.3741741180419922
108,22,17,4,2,11.0,11.899999999999999,23.0,92.0,6.0,0.47418713569641113
110,24,18,3,0,5.0,5.0,15.0,36.0,3.0,0.4934835433959961
112,25,17,1,0,1.0,1.0,5.0,10.0,1.0,0.6697299480438232
114,27,16,3,0,5.0,5.0,3.5,33.0,2.0,0.812035083770752
116,27,16,2,0,5.0,5.0,8.0,22.0,2.0,0.7297799587249756
118,27,17,3,0,6.0,6.0,12.5,39.0,3.0,0.6780819892883301
120,26,17,1,0,1.0,1.0,6.5,9.0,1.0,0.5837619304656982
122,22,18,1,0,3.0,3.0,2.5,10.0,1.0,0.5478799343109131
124,22,17,2,0,3.0,3.0,9.0,22.0,2.0,0.5098700523376465
126,19,18,4,0,8.0,8.0,4.0,45.0,4.0,0.3905317783355713
128,19,19,2,0,4.0,4.0,5.5,18.0,2.0,0.4278128147125244
130,16,16,1,0,3.0,3.0,4.5,12.0,1.0,0.29607391357421875
