Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
2,1,2,1,0,1.0,1.0,2.5,12.0,1.0,0.005953073501586914
4,3,3,1,0,1.0,1.0,5.0,12.0,1.0,0.011664867401123047
6,3,4,1,0,3.0,3.0,0.5,9.0,1.0,0.015599966049194336
8,3,5,0,0,0.0,0.0,0.0,0.0,0.0,0.016460180282592773
10,4,6,1,0,3.0,3.0,6.5,9.0,1.0,0.02408123016357422
12,5,7,1,0,1.0,1.0,0.5,9.0,1.0,0.03035426139831543
14,5,8,0,0,0.0,0.0,0.0,0.0,0.0,0.036746978759765625
16,5,9,0,0,0.0,0.0,0.0,0.0,0.0,0.03663897514343262
18,9,10,5,0,12.0,12.0,13.5,60.0,4.0,0.07421612739562988
20,11,11,1,0,1.0,1.0,6.0,12.0,1.0,0.08935093879699707
22,11,12,0,0,0.0,0.0,0.0,0.0,0.0,0.13454318046569824
24,14,13,4,0,6.0,6.0,11.0,43.0,3.0,0.22104763984680176
26,16,13,1,0,2.0,2.0,0.5,13.0,1.0,0.27109193801879883
28,16,14,3,0,5.0,5.0,5.0,38.0,3.0,0.27918004989624023
30,16,15,1,0,1.0,1.0,9.0,10.0,1.0,0.29495811462402344
32,18,15,1,1,6.0,9.299999999999999,5.0,35.0,3.0,0.3865799903869629
34,19,16,6,0,11.0,11.0,21.0,73.0,6.0,0.3537478446960449
36,20,14,1,0,2.0,2.0,4.0,10.0,1.0,0.36614131927490234
38,22,15,2,0,4.0,4.0,5.0,23.0,2.0,0.48732423782348633
40,24,16,3,0,4.0,4.0,18.0,36.0,3.0,0.7429869174957275
42,23,17,3,0,5.0,5.0,6.5,36.0,3.0,0.6049349308013916
44,28,17,4,0,9.0,9.0,12.0,41.0,3.0,0.866077184677124
46,28,18,0,0,0.0,0.0,0.0,0.0,0.0,0.8555762767791748
48,25,17,4,0,6.0,6.0,17.5,39.0,4.0,0.5948798656463623
50,23,18,2,0,3.0,3.0,3.0,22.0,1.0,0.4169740676879883
52,23,19,3,0,8.0,8.0,21.0,36.0,3.0,0.5153429508209229
54,23,18,0,0,0.0,0.0,0.0,0.0,0.0,0.50022292137146
56,24,19,0,0,0.0,0.0,0.0,0.0,0.0,0.7076249122619629
