Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0027849674224853516
2,4,2,1,0,2.0,2.0,1.5,12.0,1.0,0.008396148681640625
4,7,3,2,0,4.0,4.0,3.5,24.0,2.0,0.012312889099121094
6,9,4,3,0,3.0,3.0,12.0,37.0,3.0,0.01772284507751465
8,12,5,1,0,2.0,2.0,2.0,13.0,1.0,0.02589583396911621
10,15,6,1,0,2.0,2.0,5.0,13.0,1.0,0.07332086563110352
12,16,7,0,0,0.0,0.0,0.0,0.0,0.0,0.07252287864685059
14,18,8,1,0,1.0,1.0,2.5,13.0,1.0,0.11676406860351562
16,18,9,3,0,6.0,6.0,5.5,35.0,3.0,0.10831308364868164
18,19,10,0,0,0.0,0.0,0.0,0.0,0.0,0.12898802757263184
20,20,11,1,0,1.0,1.0,1.5,11.0,1.0,0.14083218574523926
22,21,11,2,0,4.0,4.0,18.5,23.0,2.0,0.14744877815246582
24,19,12,4,0,6.0,6.0,24.0,43.0,4.0,0.15094995498657227
26,20,13,1,0,1.0,1.0,2.5,9.0,1.0,0.16283607482910156
28,17,14,1,0,1.0,1.0,3.0,13.0,1.0,0.15149974822998047
30,21,15,3,0,6.0,6.0,29.0,39.0,3.0,0.25847697257995605
32,20,16,3,0,5.0,5.0,18.5,34.0,3.0,0.21699023246765137
34,21,16,0,0,0.0,0.0,0.0,0.0,0.0,0.28361082077026367
36,22,15,2,0,3.0,3.0,6.5,24.0,2.0,0.2827730178833008
38,19,16,1,0,1.0,1.0,3.5,10.0,1.0,0.20464205741882324
40,18,16,1,0,1.0,1.0,0.5,12.0,1.0,0.25062990188598633
42,19,16,0,0,0.0,0.0,0.0,0.0,0.0,0.25130581855773926
44,16,16,3,0,6.0,6.0,13.0,34.0,3.0,0.21685504913330078
46,15,16,2,0,4.0,4.0,6.5,26.0,2.0,0.2437150478363037
48,15,17,1,0,1.0,1.0,8.0,11.0,1.0,0.26573896408081055
50,19,16,4,0,7.0,7.0,13.0,46.0,3.0,0.42902588844299316
52,21,15,3,0,5.0,5.0,16.5,38.0,3.0,0.4714181423187256
54,23,15,1,0,1.0,1.0,5.0,12.0,1.0,0.41478610038757324
56,25,16,0,1,2.0,2.8,6.0,16.0,2.0,0.5083818435668945
58,25,15,1,0,2.0,2.0,7.5,12.0,1.0,0.4535388946533203
60,26,16,2,0,5.0,5.0,21.0,22.0,2.0,0.43482303619384766
62,25,15,2,0,4.0,4.0,16.5,25.0,2.0,0.25566911697387695
64,28,16,0,0,0.0,0.0,0.0,0.0,0.0,0.26793384552001953
66,26,15,3,0,6.0,6.0,5.5,27.0,3.0,0.3083968162536621
68,27,16,1,0,1.0,1.0,8.0,13.0,1.0,0.28677916526794434
70,27,16,5,0,8.0,8.0,24.5,43.0,5.0,0.24591803550720215
72,26,15,2,0,4.0,4.0,17.0,21.0,2.0,0.33834290504455566
74,27,15,2,0,5.0,5.0,4.0,22.0,2.0,0.3030269145965576
76,23,15,3,0,5.0,5.0,12.0,35.0,3.0,0.23386311531066895
78,22,15,2,1,6.0,6.8,15.5,33.0,4.0,0.2896559238433838
80,23,15,4,0,6.0,6.0,18.0,46.0,4.0,0.32445311546325684
82,25,15,1,0,3.0,3.0,2.0,13.0,1.0,0.29474592208862305
84,24,16,3,0,3.0,3.0,1.5,30.0,2.0,0.2874269485473633
86,22,16,5,0,10.0,10.0,28.5,64.0,5.0,0.27991390228271484
88,24,16,3,0,6.0,6.0,13.0,37.0,3.0,0.31076526641845703
90,26,16,2,1,7.0,7.1,18.5,41.0,4.0,0.42345285415649414
92,26,17,1,0,1.0,1.0,3.0,9.0,1.0,0.3804919719696045
94,26,16,3,0,5.0,5.0,9.0,30.0,3.0,0.38663601875305176
96,25,17,2,0,4.0,4.0,3.5,26.0,2.0,0.4581749439239502
98,24,17,2,0,2.0,2.0,8.0,25.0,2.0,0.39925503730773926
100,26,17,1,0,1.0,1.0,3.5,12.0,1.0,0.4411938190460205
102,30,18,1,0,1.0,1.0,8.5,11.0,1.0,0.6638810634613037
104,31,18,1,0,1.0,1.0,2.5,12.0,1.0,0.7218000888824463
106,31,19,1,0,2.0,2.0,0.5,10.0,1.0,0.864250898361206
108,34,19,3,0,6.0,6.0,8.0,33.0,3.0,1.2668941020965576
110,32,20,0,1,3.0,5.6,3.0,23.0,2.0,1.188655138015747
112,31,20,4,0,5.0,5.0,17.5,51.0,4.0,1.0671639442443848
114,30,19,3,0,9.0,9.0,11.5,37.0,3.0,0.9015247821807861
116,31,19,2,0,4.0,4.0,15.0,22.0,2.0,1.1523358821868896
118,28,20,0,0,0.0,0.0,0.0,0.0,0.0,0.9721338748931885
120,26,20,0,0,0.0,0.0,0.0,0.0,0.0,0.9466679096221924
122,24,19,1,0,1.0,1.0,7.5,12.0,1.0,0.9247710704803467
124,18,19,0,0,0.0,0.0,0.0,0.0,0.0,0.3423337936401367
126,17,19,0,0,0.0,0.0,0.0,0.0,0.0,0.28421497344970703
128,12,18,2,0,2.0,2.0,15.0,19.0,2.0,0.20562100410461426
130,12,18,4,0,8.0,8.0,13.0,44.0,4.0,0.25002598762512207
132,12,19,5,0,9.0,9.0,20.0,52.0,4.0,0.23508310317993164
134,13,20,1,0,2.0,2.0,5.5,9.0,1.0,0.26597142219543457
136,16,17,2,0,3.0,3.0,7.0,21.0,2.0,0.3202860355377197
138,16,17,0,0,0.0,0.0,0.0,0.0,0.0,0.3216211795806885
140,17,17,1,0,2.0,2.0,6.5,10.0,1.0,0.3915078639984131
142,20,16,4,0,8.0,8.0,8.5,31.0,4.0,0.4392130374908447
144,21,16,6,0,11.0,11.0,16.5,66.0,6.0,0.5029511451721191
146,23,16,4,0,6.0,6.0,16.0,33.0,4.0,0.5504989624023438
148,23,16,0,0,0.0,0.0,0.0,0.0,0.0,0.5060348510742188
150,26,16,4,0,5.0,5.0,21.0,48.0,4.0,0.6097908020019531
152,27,17,6,0,9.0,9.0,28.0,71.0,6.0,0.80218505859375
154,30,18,1,0,3.0,3.0,2.5,11.0,1.0,1.1308550834655762
156,28,18,2,0,3.0,3.0,13.5,24.0,2.0,1.0049500465393066
158,24,19,0,0,0.0,0.0,0.0,0.0,0.0,0.7613449096679688
160,25,18,2,0,3.0,3.0,20.0,22.0,1.0,0.7901949882507324
162,25,19,0,0,0.0,0.0,0.0,0.0,0.0,0.7511098384857178
164,21,19,0,0,0.0,0.0,0.0,0.0,0.0,0.5155849456787109
166,21,18,1,0,3.0,3.0,12.0,9.0,1.0,0.670853853225708
168,17,18,1,0,1.0,1.0,6.0,12.0,1.0,0.4087038040161133
170,14,18,0,0,0.0,0.0,0.0,0.0,0.0,0.2231128215789795
172,12,19,4,0,7.0,7.0,25.5,38.0,4.0,0.2180030345916748
174,13,20,0,0,0.0,0.0,0.0,0.0,0.0,0.28336310386657715
176,13,18,1,0,2.0,2.0,5.0,12.0,1.0,0.2615969181060791
178,13,18,0,0,0.0,0.0,0.0,0.0,0.0,0.27813196182250977
180,12,18,1,0,1.0,1.0,6.0,10.0,1.0,0.2183668613433838
182,13,17,2,0,4.0,4.0,13.5,25.0,2.0,0.25066399574279785
184,14,17,1,0,3.0,3.0,1.5,8.0,1.0,0.2656288146972656
186,13,17,1,0,3.0,3.0,0.5,7.0,1.0,0.2150580883026123
188,14,17,2,0,4.0,4.0,9.0,25.0,2.0,0.2583339214324951
190,12,16,0,0,0.0,0.0,0.0,0.0,0.0,0.14823102951049805
192,14,17,5,0,11.0,11.0,63.5,51.0,4.0,0.1997842788696289
194,16,16,7,0,10.0,10.0,17.5,67.0,7.0,0.18779611587524414
196,18,13,0,0,0.0,0.0,0.0,0.0,0.0,0.1595771312713623
198,20,14,4,0,9.0,9.0,9.0,37.0,4.0,0.21182894706726074
200,20,14,2,0,2.0,2.0,1.5,16.0,2.0,0.2171640396118164
202,22,15,1,0,1.0,1.0,9.0,11.0,1.0,0.29694390296936035
204,22,16,0,0,0.0,0.0,0.0,0.0,0.0,0.3627510070800781
206,24,15,3,0,5.0,5.0,11.5,35.0,3.0,0.4873330593109131
208,22,15,0,0,0.0,0.0,0.0,0.0,0.0,0.5538389682769775
210,24,16,2,0,5.0,5.0,4.5,23.0,2.0,0.6711649894714355
212,22,17,2,0,5.0,5.0,2.5,24.0,2.0,0.524118185043335
214,20,18,1,0,2.0,2.0,0.5,12.0,1.0,0.4251389503479004
216,20,17,4,0,9.0,9.0,7.0,46.0,3.0,0.32257795333862305
218,18,17,1,0,3.0,3.0,4.5,12.0,1.0,0.2511579990386963
220,17,18,1,0,3.0,3.0,1.5,9.0,1.0,0.2032480239868164
222,19,16,4,0,5.0,5.0,19.0,42.0,3.0,0.2491447925567627
224,19,15,2,0,4.0,4.0,3.0,16.0,2.0,0.27161717414855957
226,20,16,1,0,1.0,1.0,2.5,10.0,1.0,0.337296724319458
228,22,16,0,0,0.0,0.0,0.0,0.0,0.0,0.47220468521118164
230,23,17,1,0,3.0,3.0,7.5,10.0,1.0,0.5302462577819824
232,20,17,1,1,3.0,3.8,8.5,36.0,3.0,0.35866689682006836
234,20,17,2,0,5.0,5.0,4.0,20.0,2.0,0.5068359375
236,20,17,0,0,0.0,0.0,0.0,0.0,0.0,0.4521760940551758
238,25,18,2,1,6.0,7.5,15.0,42.0,4.0,0.9021539688110352
240,24,19,5,0,10.0,10.0,8.0,46.0,5.0,0.8198339939117432
242,20,18,1,0,2.0,2.0,2.5,10.0,1.0,0.7051670551300049
244,20,18,1,0,1.0,1.0,1.0,8.0,1.0,0.8514471054077148
246,23,15,5,0,12.0,12.0,24.5,43.0,5.0,0.9243080615997314
248,24,16,0,0,0.0,0.0,0.0,0.0,0.0,0.8534929752349854
250,26,17,4,0,8.0,8.0,9.0,46.0,4.0,1.0917809009552002
252,27,17,4,0,10.0,10.0,14.0,41.0,4.0,1.099179983139038
254,23,17,2,0,5.0,5.0,8.0,16.0,2.0,0.6927900314331055
256,23,18,3,0,4.0,4.0,9.0,24.0,3.0,0.5831842422485352
258,23,18,1,0,3.0,3.0,5.5,10.0,1.0,0.6608169078826904
260,23,19,1,0,3.0,3.0,1.0,11.0,1.0,0.6984703540802002
262,24,20,3,1,9.0,10.2,7.5,51.0,5.0,0.810615062713623
264,26,20,5,0,8.0,8.0,24.5,56.0,5.0,0.9841809272766113
266,27,18,2,0,2.0,2.0,7.0,20.0,2.0,0.7946019172668457
268,28,19,2,0,4.0,4.0,8.5,25.0,2.0,0.8486080169677734
270,27,15,1,0,2.0,2.0,2.0,10.0,1.0,0.610407829284668
272,30,15,2,0,2.0,2.0,9.0,20.0,2.0,0.6592020988464355
274,25,16,0,0,0.0,0.0,0.0,0.0,0.0,0.5073871612548828
276,22,17,4,0,7.0,7.0,12.0,46.0,4.0,0.5230352878570557
278,24,18,3,0,6.0,6.0,12.0,33.0,3.0,0.7482147216796875
280,25,17,0,0,0.0,0.0,0.0,0.0,0.0,0.6516296863555908
282,24,17,2,1,7.0,8.2,22.5,37.0,4.0,0.6712090969085693
284,24,18,2,0,5.0,5.0,7.0,23.0,2.0,0.6816961765289307
286,24,19,0,0,0.0,0.0,0.0,0.0,0.0,0.6589250564575195
288,24,18,1,0,2.0,2.0,1.5,10.0,1.0,0.6955819129943848
290,22,19,0,0,0.0,0.0,0.0,0.0,0.0,0.6844720840454102
292,20,20,5,0,9.0,9.0,13.0,65.0,5.0,0.6161551475524902
294,18,20,0,0,0.0,0.0,0.0,0.0,0.0,0.5302789211273193
296,19,19,0,0,0.0,0.0,0.0,0.0,0.0,0.43379783630371094
298,18,18,1,0,3.0,3.0,10.5,6.0,1.0,0.4707460403442383
